,gleak (nS),Eleak (mV),cap (pF),rseries (MOhms),rseal (GOhms)
0,0.7426645269620092,95.46224051654175,30.83102,13.44394,0.6533743000000001
1,0.7919426325332726,56.7921041485919,31.38918,13.03242,0.7390181
2,0.6062514083627526,91.26821153241089,31.680039999999998,13.16959,0.8012863
3,0.6418319610097472,70.9012106274577,31.768050000000002,13.92404,0.8303510000000001
4,0.8730313255865716,45.739982883394,31.7813,13.99263,0.7330880000000001
5,0.6704945855333039,96.2409615182958,33.71357,14.47274,0.680482
6,0.9751570850841971,34.989341638529446,35.623059999999995,14.60991,0.6957766000000001
7,0.6016230558024552,122.3048655414319,36.20371,14.47274,0.7010998
8,0.6799414010677015,120.83610794980592,36.17774,14.1298,0.6032230000000001
9,1.6053710551541795,21.87649353787085,36.693569999999994,14.60991,0.4875088
10,1.6311219326145017,29.65987844976495,36.44424,14.47274,0.44837360000000004
