,gleak (nS),Eleak (mV),cap (pF),rseries (MOhms),rseal (GOhms)
0,1.3404639824653206,-13.646720028053121,27.915100000000002,14.88425,0.8327635000000001
1,1.5474188772689634,-10.648442854111673,27.782,15.432939999999999,0.6953522000000001
2,1.2286717059485122,-2.400014507023108,27.71419,17.21619,0.7292168
3,1.1970075385684822,11.62853995516545,28.03818,17.97064,0.7039160000000001
4,1.2206500065061854,3.2228274299663293,27.48716,20.165409999999998,0.7268995
5,0.9943168213688763,16.792210962146253,27.397859999999998,23.80049,0.7962614
6,1.2722883474912516,0.2860848027316644,27.53149,23.66331,0.7085431000000001
7,1.2528662241939508,8.662436558868407,27.91198,20.57693,0.7023157000000001
8,1.3765093878092973,10.10195592633295,26.79647,20.78269,0.6218241
9,1.811254914189421,-5.231308277741896,27.08444,18.86227,0.5321844
10,1.7729615748601903,0.6560971095112073,26.89828,17.07902,0.5247291000000001
