0,1,2,3,4,5,6,7,8
26.534395870196523,11.710692514480755,9.941332214633853,15.94122686052706,10.844169379288005,27.13468989537773,0.5265329187625056,19.69844049349382,24.497790834189914
18.665395870196516,5.415692514480753,14.663332214633837,-1.3697731394729473,-0.17183062071200084,8.24968989537772,-2.6204670812375,13.404440493493809,5.6127908341899015
21.81239587019652,5.414692514480755,11.515332214633844,11.219226860527058,17.139169379288006,12.970689895377731,16.264532918762512,30.715440493493816,15.054790834189909
10.79639587019652,2.267692514480757,-4.222667785366156,6.498226860527062,1.4021693792879972,-10.636310104622275,2.1005329187625037,-5.48155950650618,-3.830209165810089
15.518395870196517,0.6946925144807494,-8.94366778536616,11.220226860527056,1.4021693792879972,-2.7663101046222778,-8.915467081237495,10.25644049349382,0.8907908341899144
29.68139587019652,11.710692514480755,5.219332214633845,19.088226860527065,2.9751693792880047,11.396689895377733,8.395532918762505,19.69844049349382,15.054790834189909
13.944395870196516,2.2686925144807475,3.646332214633837,4.9252268605270615,1.4021693792879972,-2.7663101046222707,-2.6204670812375,21.27344049349381,2.4647908341899125
6.07539587019652,-2.4533074855192467,-10.517667785366157,9.646226860527058,2.9761693792879953,-2.7663101046222778,2.1015329187625014,7.108440493493809,-0.682209165810093
15.51739587019652,-0.8793074855192486,-2.6486677853661575,8.07222686052706,13.992169379287997,8.249689895377728,3.6745329187625018,11.829440493493813,4.038790834189911
18.665395870196523,10.136692514480757,16.236332214633848,26.957226860527058,7.697169379287999,19.265689895377726,17.83853291876251,24.420440493493814,11.90779083418991
28.10839587019652,-0.8803074855192392,6.793332214633843,14.367226860527062,4.549169379288003,11.396689895377726,11.543532918762509,22.846440493493823,5.611790834189918
29.682395870196515,16.43269251448075,19.384332214633844,19.089226860527063,17.140169379287997,20.84068989537772,14.691532918762505,24.420440493493814,13.481790834189908
18.665395870196516,6.989692514480758,2.072332214633839,3.3512268605270563,7.697169379287999,8.249689895377728,2.1015329187625014,25.994440493493812,13.481790834189916
6.0743958701965255,6.988692514480761,2.072332214633853,1.7762268605270606,2.9751693792880047,1.9536898953777282,0.5265329187625056,13.403440493493825,-2.2572091658100817
18.665395870196516,10.137692514480747,3.646332214633837,22.237226860527052,9.271169379287997,12.971689895377722,11.5445329187625,13.404440493493809,11.90779083418991
