,gleak (nS),Eleak (mV),cap (pF),rseries (MOhms),rseal (GOhms)
0,0.29575541701293406,-17.425296623120737,13.9,19.95965,3.5711720000000002
1,0.2612573066928579,-15.264270295588414,13.94879,16.87326,4.016851
2,0.2557895778360097,8.590016347201107,13.77717,15.501529999999999,3.6859230000000003
3,0.39288739538943374,-11.498737102581552,13.766,13.6497,2.5240660000000004
4,0.5648261673995562,-18.767828530959402,13.6082,12.48373,2.6155880000000002
5,0.6042247656171889,-12.986013352453064,15.29145,11.935039999999999,1.6056210000000002
6,0.5112581320997874,32.428194723338294,16.175919999999998,11.935039999999999,1.23943
7,0.842873643639871,-3.317713407754168,16.292830000000002,11.935039999999999,1.3411190000000002
8,0.8305358299487624,29.030585214868076,14.49529,10.56331,0.7805398
9,1.4246635284147708,7.986799211126535,16.65497,11.04341,0.5712323
10,1.1765770450863844,36.852476208077434,16.16574,11.660689999999999,0.5313068000000001
