;Sweep Count;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
;Sweep Time (s);717.000E-3;20.717E+0;40.724E+0;60.725E+0;80.724E+0;100.725E+0;120.725E+0;140.724E+0;160.738E+0;180.738E+0;200.749E+0;220.749E+0;240.749E+0;260.749E+0;280.748E+0;300.748E+0;320.748E+0;340.752E+0;360.751E+0;380.751E+0;400.752E+0;420.751E+0;440.759E+0;460.760E+0;480.759E+0;500.759E+0;520.759E+0;540.760E+0;560.759E+0
Sample Point;Sample Time (us);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);
1;0;-477.736E-12;-479.313E-12;-476.159E-12;-514.000E-12;-512.423E-12;-460.392E-12;-479.313E-12;-471.429E-12;-439.895E-12;-444.625E-12;-449.356E-12;-441.472E-12;-458.816E-12;-452.509E-12;-479.313E-12;-501.386E-12;-515.576E-12;-610.178E-12;-627.521E-12;-654.325E-12;-690.588E-12;-715.815E-12;-741.042E-12;-750.503E-12;-753.656E-12;-748.926E-12;-764.693E-12;-753.656E-12;-739.466E-12
2;100;-471.429E-12;-484.043E-12;-474.582E-12;-510.846E-12;-501.386E-12;-469.852E-12;-485.619E-12;-468.276E-12;-425.705E-12;-443.049E-12;-457.239E-12;-443.049E-12;-471.429E-12;-463.546E-12;-480.889E-12;-496.656E-12;-521.883E-12;-616.484E-12;-629.098E-12;-657.478E-12;-682.705E-12;-722.122E-12;-752.079E-12;-748.926E-12;-731.582E-12;-748.926E-12;-766.269E-12;-755.233E-12;-748.926E-12
3;200;-468.276E-12;-473.006E-12;-477.736E-12;-510.846E-12;-509.270E-12;-473.006E-12;-487.196E-12;-476.159E-12;-427.282E-12;-450.932E-12;-463.546E-12;-447.779E-12;-468.276E-12;-463.546E-12;-479.313E-12;-499.809E-12;-539.227E-12;-607.024E-12;-633.828E-12;-666.938E-12;-679.552E-12;-725.276E-12;-753.656E-12;-741.042E-12;-745.772E-12;-756.809E-12;-767.846E-12;-764.693E-12;-758.386E-12
4;300;-476.159E-12;-471.429E-12;-469.852E-12;-512.423E-12;-514.000E-12;-477.736E-12;-485.619E-12;-461.969E-12;-428.859E-12;-460.392E-12;-465.122E-12;-438.319E-12;-458.816E-12;-450.932E-12;-474.582E-12;-499.809E-12;-528.190E-12;-613.331E-12;-632.251E-12;-665.361E-12;-698.472E-12;-722.122E-12;-752.079E-12;-745.772E-12;-742.619E-12;-750.503E-12;-764.693E-12;-766.269E-12;-759.963E-12
5;400;-487.196E-12;-474.582E-12;-469.852E-12;-514.000E-12;-518.730E-12;-488.773E-12;-482.466E-12;-474.582E-12;-433.589E-12;-450.932E-12;-463.546E-12;-447.779E-12;-461.969E-12;-466.699E-12;-479.313E-12;-493.503E-12;-531.343E-12;-625.944E-12;-630.674E-12;-670.092E-12;-687.435E-12;-733.159E-12;-741.042E-12;-737.889E-12;-755.233E-12;-737.889E-12;-766.269E-12;-761.539E-12;-761.539E-12
6;500;-474.582E-12;-482.466E-12;-468.276E-12;-534.497E-12;-523.460E-12;-480.889E-12;-488.773E-12;-477.736E-12;-430.435E-12;-452.509E-12;-466.699E-12;-449.356E-12;-466.699E-12;-468.276E-12;-490.349E-12;-498.233E-12;-528.190E-12;-616.484E-12;-635.404E-12;-668.515E-12;-696.895E-12;-736.312E-12;-756.809E-12;-748.926E-12;-755.233E-12;-756.809E-12;-764.693E-12;-761.539E-12;-752.079E-12
7;600;-482.466E-12;-469.852E-12;-474.582E-12;-532.920E-12;-512.423E-12;-469.852E-12;-498.233E-12;-477.736E-12;-441.472E-12;-449.356E-12;-457.239E-12;-449.356E-12;-458.816E-12;-461.969E-12;-474.582E-12;-499.809E-12;-528.190E-12;-608.601E-12;-640.135E-12;-665.361E-12;-692.165E-12;-736.312E-12;-770.999E-12;-756.809E-12;-761.539E-12;-763.116E-12;-766.269E-12;-761.539E-12;-769.423E-12
8;700;-482.466E-12;-471.429E-12;-468.276E-12;-525.036E-12;-502.963E-12;-471.429E-12;-502.963E-12;-471.429E-12;-439.895E-12;-447.779E-12;-454.086E-12;-432.012E-12;-469.852E-12;-452.509E-12;-469.852E-12;-506.116E-12;-534.497E-12;-619.638E-12;-643.288E-12;-670.092E-12;-693.742E-12;-726.852E-12;-755.233E-12;-748.926E-12;-766.269E-12;-752.079E-12;-775.730E-12;-763.116E-12;-763.116E-12
