;Sweep Count;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
;Sweep Time (s);717.000E-3;20.717E+0;40.724E+0;60.725E+0;80.724E+0;100.725E+0;120.725E+0;140.724E+0;160.738E+0;180.738E+0;200.749E+0;220.749E+0;240.749E+0;260.749E+0;280.748E+0;300.748E+0;320.748E+0;340.752E+0;360.751E+0;380.751E+0;400.752E+0;420.751E+0;440.759E+0;460.760E+0;480.759E+0;500.759E+0;520.759E+0;540.760E+0;560.759E+0
Sample Point;Sample Time (us);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);
1;0;-589.681E-12;-583.374E-12;-605.447E-12;-613.331E-12;-621.214E-12;-665.361E-12;-698.472E-12;-728.429E-12;-1.187E-9;-375.251E-12;-320.067E-12;-304.300E-12;-313.761E-12;-282.227E-12;-296.417E-12;-312.184E-12;-320.067E-12;-356.331E-12;-375.251E-12;-379.981E-12;-379.981E-12;-398.902E-12;-398.902E-12;-397.325E-12;-408.362E-12;-414.668E-12;-422.552E-12;-416.245E-12;-419.398E-12
2;100;-562.877E-12;-591.257E-12;-589.681E-12;-608.601E-12;-611.754E-12;-671.668E-12;-701.625E-12;-720.546E-12;-1.184E-9;-383.135E-12;-315.337E-12;-305.877E-12;-321.644E-12;-283.803E-12;-286.957E-12;-315.337E-12;-324.797E-12;-354.754E-12;-357.908E-12;-370.521E-12;-373.675E-12;-391.018E-12;-400.478E-12;-403.632E-12;-403.632E-12;-402.055E-12;-414.668E-12;-405.208E-12;-419.398E-12
3;200;-583.374E-12;-589.681E-12;-600.717E-12;-599.141E-12;-610.178E-12;-666.938E-12;-693.742E-12;-728.429E-12;-1.183E-9;-389.441E-12;-310.607E-12;-302.724E-12;-316.914E-12;-288.534E-12;-296.417E-12;-313.761E-12;-316.914E-12;-342.141E-12;-361.061E-12;-378.405E-12;-370.521E-12;-394.172E-12;-397.325E-12;-413.092E-12;-406.785E-12;-402.055E-12;-425.705E-12;-411.515E-12;-409.938E-12
4;300;-595.987E-12;-595.987E-12;-588.104E-12;-605.447E-12;-619.638E-12;-677.975E-12;-703.202E-12;-723.699E-12;-1.189E-9;-383.135E-12;-302.724E-12;-310.607E-12;-326.374E-12;-279.073E-12;-283.803E-12;-315.337E-12;-305.877E-12;-348.448E-12;-362.638E-12;-381.558E-12;-384.711E-12;-384.711E-12;-395.748E-12;-409.938E-12;-406.785E-12;-405.208E-12;-405.208E-12;-406.785E-12;-414.668E-12
5;400;-586.527E-12;-600.717E-12;-581.797E-12;-607.024E-12;-618.061E-12;-673.245E-12;-692.165E-12;-728.429E-12;-1.189E-9;-387.865E-12;-313.761E-12;-299.570E-12;-320.067E-12;-280.650E-12;-290.110E-12;-313.761E-12;-316.914E-12;-356.331E-12;-367.368E-12;-368.945E-12;-386.288E-12;-389.441E-12;-392.595E-12;-411.515E-12;-395.748E-12;-406.785E-12;-413.092E-12;-419.398E-12;-428.859E-12
6;500;-584.951E-12;-603.871E-12;-584.951E-12;-603.871E-12;-624.368E-12;-668.515E-12;-698.472E-12;-726.852E-12;-1.189E-9;-383.135E-12;-327.951E-12;-299.570E-12;-320.067E-12;-288.534E-12;-288.534E-12;-307.454E-12;-320.067E-12;-350.024E-12;-370.521E-12;-376.828E-12;-386.288E-12;-391.018E-12;-391.018E-12;-413.092E-12;-409.938E-12;-408.362E-12;-422.552E-12;-417.822E-12;-430.435E-12
7;600;-578.644E-12;-591.257E-12;-595.987E-12;-619.638E-12;-621.214E-12;-668.515E-12;-698.472E-12;-723.699E-12;-1.205E-9;-381.558E-12;-323.221E-12;-293.264E-12;-315.337E-12;-301.147E-12;-286.957E-12;-312.184E-12;-321.644E-12;-357.908E-12;-368.945E-12;-384.711E-12;-386.288E-12;-384.711E-12;-392.595E-12;-409.938E-12;-413.092E-12;-405.208E-12;-414.668E-12;-411.515E-12;-414.668E-12
8;700;-597.564E-12;-600.717E-12;-589.681E-12;-624.368E-12;-618.061E-12;-665.361E-12;-684.282E-12;-728.429E-12;-1.198E-9;-383.135E-12;-323.221E-12;-301.147E-12;-320.067E-12;-299.570E-12;-288.534E-12;-318.491E-12;-315.337E-12;-350.024E-12;-375.251E-12;-376.828E-12;-384.711E-12;-392.595E-12;-400.478E-12;-411.515E-12;-402.055E-12;-402.055E-12;-409.938E-12;-417.822E-12;-414.668E-12
