;Sweep Count;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
;Sweep Time (s);717.000E-3;20.717E+0;40.724E+0;60.725E+0;80.724E+0;100.725E+0;120.725E+0;140.724E+0;160.738E+0;180.738E+0;200.749E+0;220.749E+0;240.749E+0;260.749E+0;280.748E+0;300.748E+0;320.748E+0;340.752E+0;360.751E+0;380.751E+0;400.752E+0;420.751E+0;440.759E+0;460.760E+0;480.759E+0;500.759E+0;520.759E+0;540.760E+0;560.759E+0
Sample Point;Sample Time (us);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);
1;0;-99.331E-12;-83.564E-12;-93.024E-12;-94.601E-12;-115.098E-12;-134.018E-12;-154.515E-12;-160.822E-12;-181.319E-12;-195.509E-12;-219.159E-12;-233.350E-12;-233.350E-12;-195.509E-12;-230.196E-12;-263.307E-12;-312.184E-12;-395.748E-12;-433.589E-12;-425.705E-12;-425.705E-12;-422.552E-12;-428.859E-12;-432.012E-12;-461.969E-12;-463.546E-12;-446.202E-12;-450.932E-12;-452.509E-12
2;100;-93.024E-12;-78.834E-12;-89.871E-12;-96.178E-12;-113.521E-12;-124.558E-12;-157.669E-12;-167.129E-12;-179.742E-12;-193.932E-12;-222.313E-12;-219.159E-12;-230.196E-12;-211.276E-12;-241.233E-12;-275.920E-12;-315.337E-12;-397.325E-12;-424.129E-12;-427.282E-12;-420.975E-12;-424.129E-12;-439.895E-12;-428.859E-12;-454.086E-12;-463.546E-12;-450.932E-12;-457.239E-12;-455.662E-12
3;200;-94.601E-12;-75.681E-12;-96.178E-12;-104.061E-12;-119.828E-12;-132.442E-12;-160.822E-12;-168.705E-12;-181.319E-12;-200.239E-12;-217.583E-12;-228.619E-12;-234.926E-12;-209.699E-12;-238.080E-12;-277.497E-12;-316.914E-12;-397.325E-12;-427.282E-12;-430.435E-12;-417.822E-12;-422.552E-12;-438.319E-12;-441.472E-12;-450.932E-12;-469.852E-12;-446.202E-12;-460.392E-12;-460.392E-12
4;300;-100.908E-12;-69.374E-12;-96.178E-12;-100.908E-12;-130.865E-12;-130.865E-12;-156.092E-12;-162.399E-12;-171.859E-12;-189.202E-12;-216.006E-12;-223.889E-12;-234.926E-12;-208.123E-12;-227.043E-12;-258.577E-12;-313.761E-12;-398.902E-12;-419.398E-12;-435.165E-12;-425.705E-12;-425.705E-12;-436.742E-12;-444.625E-12;-463.546E-12;-474.582E-12;-449.356E-12;-461.969E-12;-452.509E-12
5;400;-94.601E-12;-83.564E-12;-93.024E-12;-102.485E-12;-118.251E-12;-134.018E-12;-157.669E-12;-171.859E-12;-165.552E-12;-186.049E-12;-222.313E-12;-230.196E-12;-241.233E-12;-209.699E-12;-233.350E-12;-269.613E-12;-318.491E-12;-392.595E-12;-432.012E-12;-428.859E-12;-436.742E-12;-419.398E-12;-435.165E-12;-446.202E-12;-458.816E-12;-477.736E-12;-457.239E-12;-447.779E-12;-455.662E-12
6;500;-96.178E-12;-83.564E-12;-91.448E-12;-96.178E-12;-118.251E-12;-134.018E-12;-146.632E-12;-168.705E-12;-171.859E-12;-195.509E-12;-222.313E-12;-230.196E-12;-241.233E-12;-209.699E-12;-234.926E-12;-269.613E-12;-310.607E-12;-408.362E-12;-424.129E-12;-425.705E-12;-444.625E-12;-416.245E-12;-433.589E-12;-452.509E-12;-466.699E-12;-479.313E-12;-455.662E-12;-460.392E-12;-457.239E-12
7;600;-105.638E-12;-81.988E-12;-85.141E-12;-104.061E-12;-116.675E-12;-124.558E-12;-151.362E-12;-165.552E-12;-179.742E-12;-195.509E-12;-219.159E-12;-234.926E-12;-242.810E-12;-208.123E-12;-231.773E-12;-272.767E-12;-315.337E-12;-392.595E-12;-424.129E-12;-417.822E-12;-443.049E-12;-420.975E-12;-432.012E-12;-450.932E-12;-469.852E-12;-474.582E-12;-446.202E-12;-455.662E-12;-466.699E-12
8;700;-105.638E-12;-72.528E-12;-93.024E-12;-102.485E-12;-115.098E-12;-126.135E-12;-160.822E-12;-160.822E-12;-175.012E-12;-190.779E-12;-223.889E-12;-222.313E-12;-230.196E-12;-208.123E-12;-230.196E-12;-272.767E-12;-323.221E-12;-398.902E-12;-427.282E-12;-433.589E-12;-441.472E-12;-428.859E-12;-441.472E-12;-443.049E-12;-463.546E-12;-474.582E-12;-446.202E-12;-452.509E-12;-454.086E-12
