;Sweep Count;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
;Sweep Time (s);717.000E-3;20.717E+0;40.724E+0;60.725E+0;80.724E+0;100.725E+0;120.725E+0;140.724E+0;160.738E+0;180.738E+0;200.749E+0;220.749E+0;240.749E+0;260.749E+0;280.748E+0;300.748E+0;320.748E+0;340.752E+0;360.751E+0;380.751E+0;400.752E+0;420.751E+0;440.759E+0;460.760E+0;480.759E+0;500.759E+0;520.759E+0;540.760E+0;560.759E+0
Sample Point;Sample Time (us);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);
1;0;-111.945E-12;-113.521E-12;-116.675E-12;-80.411E-12;-91.448E-12;-80.411E-12;-81.988E-12;-83.564E-12;-93.024E-12;-104.061E-12;-102.485E-12;-102.485E-12;-102.485E-12;-102.485E-12;-107.215E-12;-118.251E-12;-122.982E-12;-151.362E-12;-140.325E-12;-10.900E-9;-9.697E-9;-7.565E-9;-7.841E-9;-7.734E-9;-8.801E-9;-9.186E-9;-9.261E-9;-9.488E-9;-9.654E-9
2;100;-99.331E-12;-110.368E-12;-111.945E-12;-86.718E-12;-86.718E-12;-83.564E-12;-88.294E-12;-72.528E-12;-83.564E-12;-99.331E-12;-96.178E-12;-100.908E-12;-108.791E-12;-108.791E-12;-111.945E-12;-110.368E-12;-108.791E-12;-160.822E-12;-145.055E-12;-10.901E-9;-9.678E-9;-7.562E-9;-7.847E-9;-7.724E-9;-8.796E-9;-9.186E-9;-9.268E-9;-9.479E-9;-9.662E-9
3;200;-105.638E-12;-115.098E-12;-113.521E-12;-89.871E-12;-80.411E-12;-88.294E-12;-80.411E-12;-99.331E-12;-89.871E-12;-94.601E-12;-100.908E-12;-108.791E-12;-97.755E-12;-102.485E-12;-118.251E-12;-108.791E-12;-119.828E-12;-159.245E-12;-146.632E-12;-10.906E-9;-9.690E-9;-7.570E-9;-7.849E-9;-7.721E-9;-8.798E-9;-9.179E-9;-9.271E-9;-9.484E-9;-9.652E-9
4;300;-111.945E-12;-113.521E-12;-115.098E-12;-74.104E-12;-78.834E-12;-91.448E-12;-91.448E-12;-110.368E-12;-91.448E-12;-97.755E-12;-105.638E-12;-110.368E-12;-97.755E-12;-116.675E-12;-110.368E-12;-122.982E-12;-110.368E-12;-159.245E-12;-152.939E-12;-10.903E-9;-9.695E-9;-7.565E-9;-7.847E-9;-7.740E-9;-8.798E-9;-9.179E-9;-9.269E-9;-9.477E-9;-9.648E-9
5;400;-110.368E-12;-116.675E-12;-108.791E-12;-77.258E-12;-85.141E-12;-99.331E-12;-78.834E-12;-97.755E-12;-93.024E-12;-104.061E-12;-110.368E-12;-108.791E-12;-102.485E-12;-104.061E-12;-122.982E-12;-116.675E-12;-113.521E-12;-159.245E-12;-152.939E-12;-10.903E-9;-9.697E-9;-7.578E-9;-7.849E-9;-7.746E-9;-8.804E-9;-9.197E-9;-9.269E-9;-9.476E-9;-9.651E-9
6;500;-116.675E-12;-110.368E-12;-116.675E-12;-93.024E-12;-96.178E-12;-96.178E-12;-93.024E-12;-105.638E-12;-91.448E-12;-83.564E-12;-104.061E-12;-104.061E-12;-105.638E-12;-105.638E-12;-108.791E-12;-111.945E-12;-113.521E-12;-146.632E-12;-149.785E-12;-10.896E-9;-9.698E-9;-7.576E-9;-7.842E-9;-7.743E-9;-8.790E-9;-9.184E-9;-9.265E-9;-9.488E-9;-9.651E-9
7;600;-115.098E-12;-115.098E-12;-115.098E-12;-91.448E-12;-91.448E-12;-86.718E-12;-88.294E-12;-93.024E-12;-99.331E-12;-96.178E-12;-93.024E-12;-107.215E-12;-105.638E-12;-104.061E-12;-105.638E-12;-121.405E-12;-108.791E-12;-162.399E-12;-140.325E-12;-10.900E-9;-9.693E-9;-7.560E-9;-7.847E-9;-7.748E-9;-8.803E-9;-9.187E-9;-9.269E-9;-9.485E-9;-9.656E-9
8;700;-127.712E-12;-118.251E-12;-110.368E-12;-89.871E-12;-89.871E-12;-86.718E-12;-85.141E-12;-86.718E-12;-96.178E-12;-85.141E-12;-110.368E-12;-94.601E-12;-105.638E-12;-107.215E-12;-110.368E-12;-127.712E-12;-118.251E-12;-171.859E-12;-137.172E-12;-10.908E-9;-9.697E-9;-7.567E-9;-7.849E-9;-7.737E-9;-8.804E-9;-9.186E-9;-9.269E-9;-9.479E-9;-9.649E-9
