;Sweep Count;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
;Sweep Time (s);717.000E-3;20.717E+0;40.724E+0;60.725E+0;80.724E+0;100.725E+0;120.725E+0;140.724E+0;160.738E+0;180.738E+0;200.749E+0;220.749E+0;240.749E+0;260.749E+0;280.748E+0;300.748E+0;320.748E+0;340.752E+0;360.751E+0;380.751E+0;400.752E+0;420.751E+0;440.759E+0;460.760E+0;480.759E+0;500.759E+0;520.759E+0;540.760E+0;560.759E+0
Sample Point;Sample Time (us);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);
1;0;-77.258E-12;-83.564E-12;-104.061E-12;-80.411E-12;-72.528E-12;-83.564E-12;-89.871E-12;-70.951E-12;-83.564E-12;-81.988E-12;-83.564E-12;-85.141E-12;-107.215E-12;-93.024E-12;-108.791E-12;-105.638E-12;-122.982E-12;-160.822E-12;-162.399E-12;-152.939E-12;-186.049E-12;-189.202E-12;-186.049E-12;-173.435E-12;-151.362E-12;-182.896E-12;-178.166E-12;-182.896E-12;-171.859E-12
2;100;-74.104E-12;-83.564E-12;-94.601E-12;-70.951E-12;-83.564E-12;-78.834E-12;-91.448E-12;-75.681E-12;-81.988E-12;-86.718E-12;-88.294E-12;-88.294E-12;-93.024E-12;-85.141E-12;-100.908E-12;-107.215E-12;-121.405E-12;-157.669E-12;-152.939E-12;-167.129E-12;-178.166E-12;-193.932E-12;-184.472E-12;-170.282E-12;-149.785E-12;-176.589E-12;-181.319E-12;-176.589E-12;-179.742E-12
3;200;-69.374E-12;-85.141E-12;-86.718E-12;-75.681E-12;-88.294E-12;-80.411E-12;-85.141E-12;-86.718E-12;-83.564E-12;-83.564E-12;-77.258E-12;-89.871E-12;-100.908E-12;-91.448E-12;-104.061E-12;-110.368E-12;-116.675E-12;-160.822E-12;-167.129E-12;-152.939E-12;-186.049E-12;-184.472E-12;-187.626E-12;-170.282E-12;-159.245E-12;-171.859E-12;-173.435E-12;-170.282E-12;-178.166E-12
4;300;-75.681E-12;-81.988E-12;-96.178E-12;-78.834E-12;-85.141E-12;-86.718E-12;-89.871E-12;-85.141E-12;-86.718E-12;-81.988E-12;-88.294E-12;-91.448E-12;-89.871E-12;-89.871E-12;-113.521E-12;-124.558E-12;-113.521E-12;-148.208E-12;-154.515E-12;-159.245E-12;-181.319E-12;-181.319E-12;-189.202E-12;-179.742E-12;-149.785E-12;-173.435E-12;-184.472E-12;-165.552E-12;-175.012E-12
5;400;-83.564E-12;-94.601E-12;-96.178E-12;-78.834E-12;-78.834E-12;-91.448E-12;-91.448E-12;-80.411E-12;-83.564E-12;-80.411E-12;-81.988E-12;-88.294E-12;-94.601E-12;-96.178E-12;-115.098E-12;-116.675E-12;-118.251E-12;-156.092E-12;-160.822E-12;-160.822E-12;-171.859E-12;-175.012E-12;-179.742E-12;-184.472E-12;-152.939E-12;-171.859E-12;-162.399E-12;-170.282E-12;-178.166E-12
6;500;-99.331E-12;-74.104E-12;-102.485E-12;-85.141E-12;-83.564E-12;-81.988E-12;-93.024E-12;-78.834E-12;-85.141E-12;-72.528E-12;-88.294E-12;-91.448E-12;-97.755E-12;-100.908E-12;-111.945E-12;-107.215E-12;-126.135E-12;-152.939E-12;-159.245E-12;-162.399E-12;-175.012E-12;-184.472E-12;-189.202E-12;-173.435E-12;-157.669E-12;-170.282E-12;-176.589E-12;-175.012E-12;-178.166E-12
7;600;-96.178E-12;-77.258E-12;-88.294E-12;-81.988E-12;-69.374E-12;-85.141E-12;-81.988E-12;-102.485E-12;-85.141E-12;-78.834E-12;-89.871E-12;-97.755E-12;-85.141E-12;-104.061E-12;-111.945E-12;-107.215E-12;-124.558E-12;-154.515E-12;-163.975E-12;-165.552E-12;-178.166E-12;-181.319E-12;-186.049E-12;-165.552E-12;-157.669E-12;-159.245E-12;-189.202E-12;-167.129E-12;-173.435E-12
8;700;-86.718E-12;-83.564E-12;-93.024E-12;-83.564E-12;-88.294E-12;-75.681E-12;-85.141E-12;-93.024E-12;-91.448E-12;-94.601E-12;-102.485E-12;-97.755E-12;-83.564E-12;-93.024E-12;-111.945E-12;-111.945E-12;-108.791E-12;-156.092E-12;-148.208E-12;-163.975E-12;-179.742E-12;-181.319E-12;-186.049E-12;-170.282E-12;-156.092E-12;-157.669E-12;-179.742E-12;-170.282E-12;-182.896E-12
