;Sweep Count;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
;Sweep Time (s);717.000E-3;20.717E+0;40.724E+0;60.725E+0;80.724E+0;100.725E+0;120.725E+0;140.724E+0;160.738E+0;180.738E+0;200.749E+0;220.749E+0;240.749E+0;260.749E+0;280.748E+0;300.748E+0;320.748E+0;340.752E+0;360.751E+0;380.751E+0;400.752E+0;420.751E+0;440.759E+0;460.760E+0;480.759E+0;500.759E+0;520.759E+0;540.760E+0;560.759E+0
Sample Point;Sample Time (us);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);
1;0;-301.147E-12;-293.264E-12;-316.914E-12;-305.877E-12;-307.454E-12;-299.570E-12;-302.724E-12;-296.417E-12;-299.570E-12;-329.527E-12;-318.491E-12;-316.914E-12;-310.607E-12;-362.638E-12;-332.681E-12;-346.871E-12;-368.945E-12;-368.945E-12;-383.135E-12;-373.675E-12;-372.098E-12;-375.251E-12;-389.441E-12;-368.945E-12;-370.521E-12;-364.214E-12;-357.908E-12;-379.981E-12;-337.411E-12
2;100;-309.030E-12;-302.724E-12;-312.184E-12;-310.607E-12;-297.994E-12;-302.724E-12;-301.147E-12;-293.264E-12;-288.534E-12;-331.104E-12;-313.761E-12;-315.337E-12;-304.300E-12;-356.331E-12;-356.331E-12;-361.061E-12;-362.638E-12;-370.521E-12;-376.828E-12;-378.405E-12;-373.675E-12;-375.251E-12;-381.558E-12;-370.521E-12;-376.828E-12;-362.638E-12;-379.981E-12;-376.828E-12;-351.601E-12
3;200;-302.724E-12;-290.110E-12;-318.491E-12;-324.797E-12;-294.840E-12;-304.300E-12;-309.030E-12;-299.570E-12;-297.994E-12;-326.374E-12;-312.184E-12;-309.030E-12;-321.644E-12;-356.331E-12;-340.564E-12;-354.754E-12;-364.214E-12;-365.791E-12;-394.172E-12;-383.135E-12;-379.981E-12;-381.558E-12;-384.711E-12;-365.791E-12;-368.945E-12;-372.098E-12;-378.405E-12;-386.288E-12;-354.754E-12
4;300;-307.454E-12;-294.840E-12;-312.184E-12;-321.644E-12;-302.724E-12;-302.724E-12;-316.914E-12;-296.417E-12;-294.840E-12;-329.527E-12;-324.797E-12;-320.067E-12;-313.761E-12;-367.368E-12;-338.988E-12;-361.061E-12;-359.484E-12;-378.405E-12;-384.711E-12;-400.478E-12;-375.251E-12;-372.098E-12;-373.675E-12;-364.214E-12;-367.368E-12;-362.638E-12;-372.098E-12;-376.828E-12;-362.638E-12
5;400;-304.300E-12;-305.877E-12;-302.724E-12;-312.184E-12;-301.147E-12;-294.840E-12;-315.337E-12;-293.264E-12;-304.300E-12;-329.527E-12;-316.914E-12;-324.797E-12;-313.761E-12;-367.368E-12;-340.564E-12;-361.061E-12;-361.061E-12;-368.945E-12;-391.018E-12;-389.441E-12;-376.828E-12;-376.828E-12;-373.675E-12;-378.405E-12;-357.908E-12;-357.908E-12;-370.521E-12;-381.558E-12;-348.448E-12
6;500;-302.724E-12;-305.877E-12;-307.454E-12;-315.337E-12;-297.994E-12;-301.147E-12;-304.300E-12;-290.110E-12;-304.300E-12;-334.257E-12;-324.797E-12;-329.527E-12;-316.914E-12;-373.675E-12;-343.718E-12;-361.061E-12;-359.484E-12;-379.981E-12;-386.288E-12;-383.135E-12;-370.521E-12;-381.558E-12;-386.288E-12;-375.251E-12;-365.791E-12;-365.791E-12;-383.135E-12;-370.521E-12;-354.754E-12
7;600;-307.454E-12;-304.300E-12;-302.724E-12;-310.607E-12;-302.724E-12;-302.724E-12;-302.724E-12;-297.994E-12;-304.300E-12;-343.718E-12;-312.184E-12;-321.644E-12;-304.300E-12;-370.521E-12;-348.448E-12;-357.908E-12;-354.754E-12;-378.405E-12;-383.135E-12;-383.135E-12;-375.251E-12;-373.675E-12;-386.288E-12;-378.405E-12;-365.791E-12;-375.251E-12;-372.098E-12;-391.018E-12;-364.214E-12
8;700;-302.724E-12;-312.184E-12;-309.030E-12;-316.914E-12;-316.914E-12;-290.110E-12;-302.724E-12;-294.840E-12;-304.300E-12;-335.834E-12;-326.374E-12;-332.681E-12;-313.761E-12;-365.791E-12;-342.141E-12;-357.908E-12;-362.638E-12;-375.251E-12;-372.098E-12;-378.405E-12;-375.251E-12;-372.098E-12;-376.828E-12;-379.981E-12;-364.214E-12;-370.521E-12;-373.675E-12;-378.405E-12;-361.061E-12
