0,1,2,3,4,5,6,7,8
-10.503009655414388,-4.524194808954121,11.549921125351375,-7.769420958002826,-4.58006418987452,-21.884165744899747,-11.614457624312706,1.5210446940138809,-3.8369332862487795
-1.0380096554144131,-7.678194808954146,16.28292112535138,3.2725790419972043,8.038935810125508,-12.419165744899772,-3.7264576243127863,-0.056955305986150506,2.473066713751223
13.158990344585618,0.20880519104588302,16.282921125351436,11.160579041997238,19.081935810125515,4.932834255100204,1.0055423756872983,1.5210446940138809,13.515066713751253
17.89099034458559,-1.3691948089541484,8.394921125351402,23.77957904199718,26.968935810125515,12.819834255100204,-3.7274576243127058,10.98504469401388,21.402066713751196
10.003990344585532,-10.833194808954175,8.395921125351322,9.58257904199715,4.884935810125455,1.7778342551001174,-14.768457624312816,-6.365955305986233,7.205066713751137
22.623990344585565,6.5188051910458285,33.634921125351354,4.850579041997179,15.926935810125485,3.3558342551002056,-0.5714576243127567,-6.365955305986176,5.628066713751252
22.62399034458565,14.404805191045938,22.591921125351462,19.04757904199724,11.193935810125538,15.97483425510029,-11.614457624312706,-1.6339553059860918,22.97906671375125
6.8499903445856205,-4.523194808954088,9.972921125351434,1.695579041997206,11.194935810125514,1.777834255100231,-5.304457624312704,-6.36595530598612,2.4730667137512796
-1.0370096554144084,-6.1001948089541145,2.0859211253513763,8.005579041997208,8.039935810125485,-9.263165744899766,-19.500457624312787,-6.36595530598612,4.051066713751254
-4.192009655414381,-2.9461948089540897,3.6639211253514077,0.11857904199720792,6.461935810125567,-1.3761657448997653,-11.61345762431273,-17.40795530598615,-5.413933286248721
2.116990344585645,11.250805191045913,19.437921125351437,8.005579041997208,3.3069358101255375,-6.1091657448997125,-8.459457624312677,-0.05595530598611731,10.360066713751223
2.1169903445856164,1.7858051910458812,16.281921125351403,4.850579041997236,0.15193581012550794,6.509834255100202,-0.5724576243126762,3.098044694013879,15.092066713751251
3.694990344585534,11.250805191045828,9.972921125351348,1.6955790419971493,4.884935810125455,8.08783425510012,-5.304457624312761,-0.05695530598620735,7.205066713751137
