,gleak (nS),Eleak (mV),cap (pF),rseries (MOhms),rseal (GOhms)
0,1.4590202179962815,29.508285455778704,27.17185,10.90624,0.44876900000000003
1,1.4542622760130277,47.95612194235339,28.11767,7.957024,0.4152461
2,1.0434073946864841,116.30196922178048,27.87499,7.545506,0.40824130000000003
3,1.485865293860128,63.31978718213696,27.46846,6.928228,0.36380860000000004
4,1.5126538501429325,62.76633833058612,27.20503,6.791055999999999,0.3522039
5,1.6078188979981567,89.03853508404018,24.9314,7.1339879999999996,0.3365608
6,2.0917921429915944,30.664905972510848,24.73053,6.928228,0.38637930000000004
7,0.7472900619142083,338.47320465230615,25.30219,6.928228,0.41083070000000005
8,3.0441376905578275,9.632730977622952,24.852790000000002,6.996815,0.35232080000000005
9,2.193847131185952,77.46241405835522,24.74172,6.859642,0.24836740000000002
10,2.4612537184102403,55.0207162806461,23.23538,7.202573999999999,0.2364341
