,gleak (nS),Eleak (mV),cap (pF),rseries (MOhms),rseal (GOhms)
0,1.738654741322481,10.237610710981597,22.60089,6.448124,0.5574925000000001
1,1.4800299632162266,38.296614247147964,22.76498,6.31095,0.4685146
2,2.081552163443514,8.39071862267481,22.406470000000002,6.653881999999999,0.46309890000000004
3,2.1318632406195315,20.625365707225512,22.39459,7.1339879999999996,0.4097909
4,2.605493030504091,17.34856860040393,22.26672,8.574302,0.3468992
5,2.159407050065608,50.7011243155154,21.95259,9.534512,0.2927169
6,2.549705140937421,30.847901519934478,20.93632,10.49472,0.31569600000000003
7,2.3297459627436874,51.82409769366758,20.33327,10.76907,0.28386300000000003
8,2.5384507707370014,51.87266062485886,19.21938,11.45493,0.294173
9,4.516456980676704,37.90523141083303,16.40261,13.786869999999999,0.1439146
10,5.000429970077791,29.26641958544077,14.21411,15.29577,0.14211800000000002
