,gleak (nS),Eleak (mV),cap (pF),rseries (MOhms),rseal (GOhms)
0,1.824763666516963,-4.0219523779606785,32.85109,9.671685,0.5202355000000001
1,1.8256782270448004,2.6019874789382498,32.34254,10.014619999999999,0.4893504
2,1.8778408806392142,-1.124476577461404,33.33672,11.79786,0.47398880000000004
3,2.002319384649931,4.783688266635735,32.472429999999996,12.55232,0.43839540000000005
4,1.9342567279156762,6.285878121189987,32.377359999999996,14.60991,0.4581258
5,1.9855284062421885,5.534221880818609,32.51574,15.91305,0.44414620000000005
6,2.218012022111658,-6.705061177014564,31.33689,20.85127,0.44915750000000004
7,2.4146473172683383,-9.137203221407475,31.68093,22.29159,0.4183007
8,2.671890523029398,-9.982660747198551,29.541520000000002,34.91149,0.38455880000000003
9,3.167369874359535,-5.1319648724885445,27.37088,39.50678,0.3081147
10,3.081694628557704,0.7313428654199724,27.28786,37.51777,0.30102880000000004
