,gleak (nS),Eleak (mV),cap (pF),rseries (MOhms),rseal (GOhms)
0,0.9718993447888022,-31.99990464526318,21.25269,10.014619999999999,1.4575060000000002
1,0.9502997241353719,-23.96140289401471,21.48999,10.28896,1.2778960000000001
2,1.0946290831393712,-25.616739796529203,21.57745,11.24917,1.144446
3,1.1296707733808733,-22.243743729341205,21.25305,8.43713,1.08281
4,1.215738848881529,-27.943107448554898,21.38902,8.574302,0.8870537000000001
5,1.2846732971054104,-31.88764255570994,20.13662,8.985821,1.043758
6,1.1240212110566106,-14.130965495710324,19.353559999999998,9.534512,1.0158120000000002
7,1.3545713262348469,-24.91394179458152,17.838060000000002,10.15179,0.9524171
8,1.2907995305548605,-18.41865263731985,13.66055,11.38635,0.8578586
9,1.8760261299987495,-28.17398605205206,13.339160000000001,12.48373,0.5647965
10,2.4779366207471565,-30.98080522517835,12.42806,11.79786,0.625434
