,gleak (nS),Eleak (mV),cap (pF),rseries (MOhms),rseal (GOhms)
0,2.2719152405023735,5.661623619774179,40.2067,5.6936729999999995,0.4007772
1,2.1734286271478984,17.703637605579516,40.54778,5.6936729999999995,0.3623232
2,2.1718283301127834,31.13894810680483,41.38123,5.7622599999999995,0.32568270000000005
3,2.655353346116595,17.029342656037063,40.59866,5.7622599999999995,0.31432010000000005
4,2.651263881830322,0.38701750764174325,39.73435,6.036605,0.3727355
5,2.125900397603724,6.9779290534654415,39.83779,5.830845999999999,0.4290524
6,2.0444052743532866,-1.59107373354375,38.49447,5.899432,0.4845205
7,2.01510874678596,3.148613242029736,37.733090000000004,6.242363999999999,0.5347019000000001
8,1.9448137535967558,27.32771545740373,37.804179999999995,6.1737779999999995,0.4237908
9,2.8322176431438995,-0.8136824839518435,37.33927,6.242363999999999,0.3418213
10,3.1226473895198064,-6.684447971972173,35.88275,6.379537,0.3329996
