,gleak (nS),Eleak (mV),cap (pF),rseries (MOhms),rseal (GOhms)
0,1.5849627770479244,-0.82345991456975,52.55182,10.76907,0.5922067000000001
1,1.6513318511153454,-1.0579905636870561,54.3827,10.974829999999999,0.5520111000000001
2,1.6035175786639275,-1.1951820526004435,54.977329999999995,11.38635,0.5698998000000001
3,1.6634526865705441,-0.5440066980217081,55.31662,12.140799999999999,0.5637315
4,1.9682907959338278,-14.579953244918224,55.50185,10.42614,0.5626599
5,2.2233079266199063,-10.314952145803648,54.69117,9.808857999999999,0.47757780000000005
6,1.9518692772549036,0.7372673120373698,54.09191,10.220379999999999,0.47169300000000003
7,2.199790626706604,-8.026035165864727,53.79673,11.45493,0.4679277
8,2.5294659753303854,-5.52300873805402,52.79947,12.75807,0.38879480000000005
9,3.3536899712454677,-24.973970753899,51.844969999999996,16.25598,0.3650529
10,2.779684023892462,-5.145687733523964,50.39304,17.97064,0.3559177
