;Sweep Count;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
;Sweep Time (s);391.000E-3;20.393E+0;40.409E+0;60.426E+0;80.435E+0;100.444E+0;120.449E+0;140.468E+0;160.469E+0;180.471E+0;200.472E+0;220.473E+0;240.474E+0;260.475E+0;280.475E+0;300.476E+0;320.477E+0;340.478E+0;360.479E+0;380.480E+0;400.480E+0;420.481E+0;440.482E+0;460.483E+0;480.484E+0;500.485E+0;520.486E+0;540.487E+0;560.487E+0
Sample Point;Sample Time (us);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);
1;0;-186.002E-12;-222.257E-12;-236.444E-12;-260.088E-12;-264.817E-12;-279.004E-12;-297.919E-12;-310.529E-12;-326.292E-12;-326.292E-12;-340.479E-12;-364.123E-12;-368.852E-12;-345.208E-12;-372.005E-12;-389.344E-12;-406.683E-12;-573.770E-12;-617.906E-12;-592.686E-12;-553.278E-12;-554.855E-12;-532.787E-12;-531.210E-12;-543.821E-12;-517.024E-12;-510.719E-12;-529.634E-12;-546.973E-12
2;100;-187.579E-12;-211.223E-12;-230.139E-12;-250.630E-12;-255.359E-12;-275.851E-12;-297.919E-12;-302.648E-12;-324.716E-12;-323.140E-12;-351.513E-12;-360.971E-12;-365.700E-12;-348.360E-12;-367.276E-12;-379.886E-12;-411.412E-12;-586.380E-12;-613.177E-12;-587.957E-12;-545.397E-12;-548.550E-12;-529.634E-12;-537.515E-12;-521.753E-12;-524.905E-12;-520.176E-12;-523.329E-12;-531.210E-12
3;200;-189.155E-12;-208.071E-12;-234.867E-12;-253.783E-12;-263.241E-12;-275.851E-12;-296.343E-12;-301.072E-12;-326.292E-12;-334.174E-12;-356.242E-12;-359.395E-12;-370.429E-12;-340.479E-12;-357.818E-12;-379.886E-12;-401.954E-12;-583.228E-12;-614.754E-12;-587.957E-12;-543.821E-12;-546.973E-12;-529.634E-12;-535.939E-12;-531.210E-12;-528.058E-12;-520.176E-12;-532.787E-12;-523.329E-12
4;300;-189.155E-12;-214.376E-12;-228.562E-12;-260.088E-12;-264.817E-12;-274.275E-12;-297.919E-12;-305.801E-12;-324.716E-12;-329.445E-12;-354.666E-12;-359.395E-12;-378.310E-12;-340.479E-12;-365.700E-12;-383.039E-12;-400.378E-12;-580.075E-12;-624.212E-12;-597.415E-12;-550.126E-12;-543.821E-12;-531.210E-12;-542.244E-12;-529.634E-12;-532.787E-12;-531.210E-12;-526.481E-12;-523.329E-12
5;400;-184.426E-12;-217.528E-12;-239.596E-12;-264.817E-12;-261.664E-12;-279.004E-12;-296.343E-12;-301.072E-12;-332.598E-12;-337.326E-12;-353.089E-12;-367.276E-12;-373.581E-12;-342.055E-12;-360.971E-12;-375.157E-12;-408.260E-12;-594.262E-12;-627.364E-12;-592.686E-12;-545.397E-12;-540.668E-12;-535.939E-12;-540.668E-12;-521.753E-12;-532.787E-12;-520.176E-12;-523.329E-12;-531.210E-12
6;500;-179.697E-12;-222.257E-12;-242.749E-12;-258.512E-12;-267.970E-12;-277.427E-12;-297.919E-12;-296.343E-12;-326.292E-12;-324.716E-12;-338.903E-12;-359.395E-12;-373.581E-12;-340.479E-12;-373.581E-12;-379.886E-12;-406.683E-12;-592.686E-12;-610.025E-12;-586.380E-12;-542.244E-12;-561.160E-12;-531.210E-12;-543.821E-12;-531.210E-12;-532.787E-12;-531.210E-12;-524.905E-12;-543.821E-12
7;600;-179.697E-12;-225.410E-12;-241.173E-12;-258.512E-12;-274.275E-12;-272.698E-12;-294.767E-12;-305.801E-12;-331.021E-12;-334.174E-12;-346.784E-12;-359.395E-12;-379.886E-12;-348.360E-12;-370.429E-12;-383.039E-12;-420.870E-12;-600.567E-12;-628.940E-12;-597.415E-12;-556.431E-12;-567.465E-12;-531.210E-12;-540.668E-12;-524.905E-12;-531.210E-12;-531.210E-12;-521.753E-12;-551.702E-12
8;700;-193.884E-12;-225.410E-12;-236.444E-12;-261.664E-12;-275.851E-12;-274.275E-12;-299.495E-12;-304.224E-12;-321.563E-12;-327.869E-12;-354.666E-12;-360.971E-12;-376.734E-12;-346.784E-12;-367.276E-12;-387.768E-12;-400.378E-12;-584.804E-12;-622.635E-12;-591.109E-12;-559.584E-12;-558.007E-12;-529.634E-12;-532.787E-12;-531.210E-12;-529.634E-12;-520.176E-12;-518.600E-12;-543.821E-12
