;Sweep Count;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
;Sweep Time (s);391.000E-3;20.393E+0;40.409E+0;60.426E+0;80.435E+0;100.444E+0;120.449E+0;140.468E+0;160.469E+0;180.471E+0;200.472E+0;220.473E+0;240.474E+0;260.475E+0;280.475E+0;300.476E+0;320.477E+0;340.478E+0;360.479E+0;380.480E+0;400.480E+0;420.481E+0;440.482E+0;460.483E+0;480.484E+0;500.485E+0;520.486E+0;540.487E+0;560.487E+0
Sample Point;Sample Time (us);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);
12;1100;-116.646E-12;-110.340E-12;-146.595E-12;-182.850E-12;-222.257E-12;-239.596E-12;-249.054E-12;-256.936E-12;-258.512E-12;-272.698E-12;-272.698E-12;-288.461E-12;-294.767E-12;-280.580E-12;-293.190E-12;-302.648E-12;-326.292E-12;-435.057E-12;-438.209E-12;-455.548E-12;-460.277E-12;-461.853E-12;-472.888E-12;-485.498E-12;-496.532E-12;-494.956E-12;-487.074E-12;-499.684E-12;-488.650E-12
13;1200;-104.035E-12;-118.222E-12;-152.900E-12;-178.121E-12;-212.799E-12;-242.749E-12;-250.630E-12;-239.596E-12;-252.207E-12;-263.241E-12;-279.004E-12;-288.461E-12;-299.495E-12;-275.851E-12;-294.767E-12;-301.072E-12;-321.563E-12;-436.633E-12;-438.209E-12;-444.514E-12;-452.396E-12;-457.125E-12;-471.311E-12;-482.345E-12;-501.261E-12;-488.650E-12;-488.650E-12;-493.379E-12;-494.956E-12
14;1300;-110.340E-12;-122.951E-12;-154.477E-12;-178.121E-12;-223.833E-12;-234.867E-12;-250.630E-12;-236.444E-12;-250.630E-12;-279.004E-12;-277.427E-12;-291.614E-12;-288.461E-12;-272.698E-12;-297.919E-12;-302.648E-12;-323.140E-12;-431.904E-12;-433.480E-12;-449.243E-12;-450.819E-12;-477.616E-12;-471.311E-12;-494.956E-12;-498.108E-12;-494.956E-12;-485.498E-12;-501.261E-12;-490.227E-12
15;1400;-102.459E-12;-122.951E-12;-162.358E-12;-173.392E-12;-219.105E-12;-223.833E-12;-245.902E-12;-255.359E-12;-260.088E-12;-274.275E-12;-282.156E-12;-293.190E-12;-293.190E-12;-271.122E-12;-286.885E-12;-301.072E-12;-310.529E-12;-427.175E-12;-439.785E-12;-452.396E-12;-442.938E-12;-471.311E-12;-480.769E-12;-496.532E-12;-490.227E-12;-490.227E-12;-483.922E-12;-498.108E-12;-483.922E-12
16;1500;-99.306E-12;-115.069E-12;-156.053E-12;-186.002E-12;-228.562E-12;-241.173E-12;-250.630E-12;-252.207E-12;-260.088E-12;-274.275E-12;-275.851E-12;-286.885E-12;-297.919E-12;-271.122E-12;-301.072E-12;-301.072E-12;-318.411E-12;-430.328E-12;-436.633E-12;-450.819E-12;-447.667E-12;-465.006E-12;-471.311E-12;-490.227E-12;-487.074E-12;-496.532E-12;-487.074E-12;-490.227E-12;-483.922E-12
17;1600;-105.612E-12;-118.222E-12;-159.205E-12;-179.697E-12;-217.528E-12;-250.630E-12;-264.817E-12;-250.630E-12;-258.512E-12;-267.970E-12;-271.122E-12;-291.614E-12;-286.885E-12;-274.275E-12;-293.190E-12;-297.919E-12;-308.953E-12;-436.633E-12;-450.819E-12;-446.091E-12;-457.125E-12;-460.277E-12;-477.616E-12;-491.803E-12;-488.650E-12;-502.837E-12;-483.922E-12;-499.684E-12;-480.769E-12
18;1700;-115.069E-12;-122.951E-12;-154.477E-12;-190.731E-12;-223.833E-12;-242.749E-12;-261.664E-12;-249.054E-12;-267.970E-12;-274.275E-12;-275.851E-12;-293.190E-12;-290.038E-12;-282.156E-12;-290.038E-12;-302.648E-12;-313.682E-12;-436.633E-12;-441.362E-12;-442.938E-12;-457.125E-12;-455.548E-12;-477.616E-12;-488.650E-12;-483.922E-12;-494.956E-12;-493.379E-12;-496.532E-12;-490.227E-12
19;1800;-111.917E-12;-126.103E-12;-162.358E-12;-182.850E-12;-214.376E-12;-241.173E-12;-247.478E-12;-256.936E-12;-266.393E-12;-271.122E-12;-275.851E-12;-299.495E-12;-297.919E-12;-274.275E-12;-286.885E-12;-301.072E-12;-313.682E-12;-430.328E-12;-442.938E-12;-439.785E-12;-460.277E-12;-458.701E-12;-476.040E-12;-483.922E-12;-487.074E-12;-505.990E-12;-487.074E-12;-490.227E-12;-485.498E-12
20;1900;-102.459E-12;-124.527E-12;-157.629E-12;-182.850E-12;-223.833E-12;-234.867E-12;-250.630E-12;-241.173E-12;-256.936E-12;-274.275E-12;-282.156E-12;-291.614E-12;-296.343E-12;-279.004E-12;-293.190E-12;-299.495E-12;-318.411E-12;-431.904E-12;-436.633E-12;-450.819E-12;-465.006E-12;-458.701E-12;-485.498E-12;-488.650E-12;-491.803E-12;-494.956E-12;-494.956E-12;-496.532E-12;-487.074E-12
21;2000;-111.917E-12;-116.646E-12;-154.477E-12;-193.884E-12;-217.528E-12;-236.444E-12;-242.749E-12;-242.749E-12;-261.664E-12;-269.546E-12;-282.156E-12;-288.461E-12;-294.767E-12;-285.309E-12;-297.919E-12;-299.495E-12;-308.953E-12;-420.870E-12;-442.938E-12;-457.125E-12;-449.243E-12;-461.853E-12;-485.498E-12;-480.769E-12;-488.650E-12;-487.074E-12;-490.227E-12;-496.532E-12;-487.074E-12
22;2100;-110.340E-12;-122.951E-12;-149.748E-12;-187.579E-12;-214.376E-12;-241.173E-12;-253.783E-12;-258.512E-12;-261.664E-12;-275.851E-12;-280.580E-12;-294.767E-12;-297.919E-12;-272.698E-12;-302.648E-12;-301.072E-12;-308.953E-12;-430.328E-12;-435.057E-12;-452.396E-12;-453.972E-12;-468.159E-12;-479.193E-12;-483.922E-12;-491.803E-12;-499.684E-12;-491.803E-12;-499.684E-12;-485.498E-12
23;2200;-110.340E-12;-116.646E-12;-148.171E-12;-187.579E-12;-223.833E-12;-244.325E-12;-247.478E-12;-247.478E-12;-256.936E-12;-277.427E-12;-275.851E-12;-277.427E-12;-297.919E-12;-271.122E-12;-296.343E-12;-307.377E-12;-312.106E-12;-435.057E-12;-449.243E-12;-446.091E-12;-458.701E-12;-466.582E-12;-490.227E-12;-480.769E-12;-490.227E-12;-496.532E-12;-482.345E-12;-498.108E-12;-485.498E-12
24;2300;-99.306E-12;-115.069E-12;-162.358E-12;-171.816E-12;-222.257E-12;-241.173E-12;-238.020E-12;-245.902E-12;-253.783E-12;-275.851E-12;-279.004E-12;-288.461E-12;-288.461E-12;-282.156E-12;-296.343E-12;-299.495E-12;-310.529E-12;-441.362E-12;-442.938E-12;-455.548E-12;-457.125E-12;-449.243E-12;-472.888E-12;-491.803E-12;-491.803E-12;-491.803E-12;-479.193E-12;-494.956E-12;-485.498E-12
25;2400;-111.917E-12;-119.798E-12;-156.053E-12;-181.274E-12;-226.986E-12;-233.291E-12;-244.325E-12;-233.291E-12;-263.241E-12;-264.817E-12;-283.733E-12;-277.427E-12;-296.343E-12;-269.546E-12;-286.885E-12;-301.072E-12;-315.258E-12;-422.446E-12;-438.209E-12;-450.819E-12;-453.972E-12;-460.277E-12;-469.735E-12;-493.379E-12;-488.650E-12;-493.379E-12;-488.650E-12;-501.261E-12;-488.650E-12
26;2500;-105.612E-12;-105.612E-12;-154.477E-12;-179.697E-12;-217.528E-12;-247.478E-12;-252.207E-12;-245.902E-12;-256.936E-12;-264.817E-12;-282.156E-12;-288.461E-12;-283.733E-12;-271.122E-12;-285.309E-12;-291.614E-12;-313.682E-12;-430.328E-12;-439.785E-12;-450.819E-12;-463.430E-12;-457.125E-12;-476.040E-12;-477.616E-12;-483.922E-12;-493.379E-12;-488.650E-12;-499.684E-12;-490.227E-12
27;2600;-113.493E-12;-113.493E-12;-159.205E-12;-176.545E-12;-214.376E-12;-241.173E-12;-252.207E-12;-249.054E-12;-263.241E-12;-272.698E-12;-279.004E-12;-296.343E-12;-269.546E-12;-271.122E-12;-299.495E-12;-299.495E-12;-315.258E-12;-433.480E-12;-446.091E-12;-449.243E-12;-450.819E-12;-453.972E-12;-477.616E-12;-480.769E-12;-487.074E-12;-496.532E-12;-483.922E-12;-487.074E-12;-491.803E-12
28;2700;-111.917E-12;-116.646E-12;-156.053E-12;-190.731E-12;-226.986E-12;-239.596E-12;-252.207E-12;-250.630E-12;-255.359E-12;-264.817E-12;-277.427E-12;-288.461E-12;-275.851E-12;-267.970E-12;-297.919E-12;-307.377E-12;-312.106E-12;-431.904E-12;-439.785E-12;-444.514E-12;-455.548E-12;-460.277E-12;-472.888E-12;-491.803E-12;-487.074E-12;-485.498E-12;-488.650E-12;-493.379E-12;-491.803E-12
29;2800;-108.764E-12;-122.951E-12;-152.900E-12;-192.308E-12;-222.257E-12;-238.020E-12;-255.359E-12;-244.325E-12;-252.207E-12;-260.088E-12;-274.275E-12;-291.614E-12;-283.733E-12;-267.970E-12;-286.885E-12;-312.106E-12;-313.682E-12;-424.022E-12;-446.091E-12;-450.819E-12;-452.396E-12;-463.430E-12;-485.498E-12;-490.227E-12;-488.650E-12;-485.498E-12;-482.345E-12;-485.498E-12;-479.193E-12
30;2900;-104.035E-12;-118.222E-12;-160.782E-12;-193.884E-12;-226.986E-12;-234.867E-12;-260.088E-12;-241.173E-12;-250.630E-12;-260.088E-12;-274.275E-12;-283.733E-12;-293.190E-12;-272.698E-12;-302.648E-12;-299.495E-12;-312.106E-12;-428.751E-12;-441.362E-12;-450.819E-12;-453.972E-12;-461.853E-12;-472.888E-12;-491.803E-12;-491.803E-12;-499.684E-12;-487.074E-12;-493.379E-12;-479.193E-12
31;3000;-102.459E-12;-121.374E-12;-151.324E-12;-190.731E-12;-226.986E-12;-241.173E-12;-249.054E-12;-253.783E-12;-253.783E-12;-266.393E-12;-283.733E-12;-288.461E-12;-297.919E-12;-267.970E-12;-296.343E-12;-313.682E-12;-312.106E-12;-435.057E-12;-453.972E-12;-453.972E-12;-449.243E-12;-469.735E-12;-476.040E-12;-482.345E-12;-496.532E-12;-499.684E-12;-483.922E-12;-498.108E-12;-485.498E-12
32;3100;-115.069E-12;-116.646E-12;-151.324E-12;-192.308E-12;-219.105E-12;-241.173E-12;-245.902E-12;-255.359E-12;-255.359E-12;-264.817E-12;-290.038E-12;-282.156E-12;-282.156E-12;-277.427E-12;-286.885E-12;-308.953E-12;-315.258E-12;-433.480E-12;-438.209E-12;-457.125E-12;-450.819E-12;-461.853E-12;-479.193E-12;-479.193E-12;-483.922E-12;-498.108E-12;-491.803E-12;-496.532E-12;-487.074E-12
33;3200;-108.764E-12;-111.917E-12;-157.629E-12;-182.850E-12;-222.257E-12;-228.562E-12;-258.512E-12;-260.088E-12;-267.970E-12;-266.393E-12;-283.733E-12;-288.461E-12;-285.309E-12;-286.885E-12;-282.156E-12;-308.953E-12;-313.682E-12;-438.209E-12;-431.904E-12;-450.819E-12;-453.972E-12;-465.006E-12;-466.582E-12;-477.616E-12;-496.532E-12;-498.108E-12;-491.803E-12;-494.956E-12;-485.498E-12
34;3300;-113.493E-12;-108.764E-12;-159.205E-12;-181.274E-12;-225.410E-12;-238.020E-12;-245.902E-12;-245.902E-12;-267.970E-12;-263.241E-12;-288.461E-12;-286.885E-12;-286.885E-12;-269.546E-12;-288.461E-12;-296.343E-12;-321.563E-12;-435.057E-12;-438.209E-12;-447.667E-12;-449.243E-12;-458.701E-12;-476.040E-12;-490.227E-12;-499.684E-12;-496.532E-12;-483.922E-12;-505.990E-12;-493.379E-12
35;3400;-113.493E-12;-113.493E-12;-152.900E-12;-179.697E-12;-217.528E-12;-244.325E-12;-245.902E-12;-256.936E-12;-260.088E-12;-266.393E-12;-267.970E-12;-286.885E-12;-293.190E-12;-272.698E-12;-294.767E-12;-302.648E-12;-321.563E-12;-431.904E-12;-444.514E-12;-452.396E-12;-449.243E-12;-461.853E-12;-483.922E-12;-480.769E-12;-485.498E-12;-491.803E-12;-490.227E-12;-502.837E-12;-498.108E-12
36;3500;-113.493E-12;-116.646E-12;-156.053E-12;-182.850E-12;-219.105E-12;-242.749E-12;-255.359E-12;-249.054E-12;-258.512E-12;-264.817E-12;-277.427E-12;-288.461E-12;-290.038E-12;-271.122E-12;-291.614E-12;-315.258E-12;-321.563E-12;-438.209E-12;-439.785E-12;-453.972E-12;-449.243E-12;-463.430E-12;-480.769E-12;-477.616E-12;-482.345E-12;-496.532E-12;-487.074E-12;-494.956E-12;-494.956E-12
37;3600;-100.883E-12;-118.222E-12;-165.511E-12;-179.697E-12;-225.410E-12;-238.020E-12;-263.241E-12;-239.596E-12;-271.122E-12;-272.698E-12;-282.156E-12;-290.038E-12;-282.156E-12;-275.851E-12;-294.767E-12;-305.801E-12;-318.411E-12;-427.175E-12;-438.209E-12;-441.362E-12;-447.667E-12;-460.277E-12;-477.616E-12;-487.074E-12;-491.803E-12;-485.498E-12;-482.345E-12;-499.684E-12;-485.498E-12
38;3700;-102.459E-12;-126.103E-12;-157.629E-12;-182.850E-12;-225.410E-12;-241.173E-12;-247.478E-12;-238.020E-12;-261.664E-12;-266.393E-12;-282.156E-12;-290.038E-12;-280.580E-12;-272.698E-12;-294.767E-12;-305.801E-12;-310.529E-12;-422.446E-12;-439.785E-12;-444.514E-12;-441.362E-12;-460.277E-12;-476.040E-12;-480.769E-12;-499.684E-12;-491.803E-12;-483.922E-12;-493.379E-12;-490.227E-12
39;3800;-102.459E-12;-116.646E-12;-154.477E-12;-189.155E-12;-215.952E-12;-228.562E-12;-253.783E-12;-242.749E-12;-260.088E-12;-275.851E-12;-279.004E-12;-285.309E-12;-296.343E-12;-272.698E-12;-291.614E-12;-310.529E-12;-312.106E-12;-427.175E-12;-444.514E-12;-452.396E-12;-447.667E-12;-465.006E-12;-474.464E-12;-485.498E-12;-498.108E-12;-499.684E-12;-488.650E-12;-491.803E-12;-483.922E-12
40;3900;-108.764E-12;-111.917E-12;-149.748E-12;-189.155E-12;-217.528E-12;-228.562E-12;-256.936E-12;-239.596E-12;-263.241E-12;-264.817E-12;-280.580E-12;-293.190E-12;-286.885E-12;-271.122E-12;-290.038E-12;-302.648E-12;-316.835E-12;-430.328E-12;-435.057E-12;-447.667E-12;-449.243E-12;-468.159E-12;-471.311E-12;-485.498E-12;-499.684E-12;-499.684E-12;-483.922E-12;-487.074E-12;-487.074E-12
41;4000;-100.883E-12;-113.493E-12;-156.053E-12;-182.850E-12;-214.376E-12;-241.173E-12;-261.664E-12;-241.173E-12;-258.512E-12;-267.970E-12;-272.698E-12;-279.004E-12;-294.767E-12;-267.970E-12;-297.919E-12;-296.343E-12;-329.445E-12;-427.175E-12;-439.785E-12;-449.243E-12;-457.125E-12;-471.311E-12;-477.616E-12;-479.193E-12;-494.956E-12;-493.379E-12;-490.227E-12;-483.922E-12;-482.345E-12
42;4100;-99.306E-12;-118.222E-12;-149.748E-12;-184.426E-12;-222.257E-12;-242.749E-12;-263.241E-12;-245.902E-12;-255.359E-12;-269.546E-12;-282.156E-12;-279.004E-12;-296.343E-12;-277.427E-12;-290.038E-12;-304.224E-12;-318.411E-12;-428.751E-12;-438.209E-12;-458.701E-12;-449.243E-12;-465.006E-12;-474.464E-12;-477.616E-12;-498.108E-12;-491.803E-12;-479.193E-12;-482.345E-12;-479.193E-12
43;4200;-97.730E-12;-110.340E-12;-159.205E-12;-184.426E-12;-220.681E-12;-245.902E-12;-252.207E-12;-245.902E-12;-255.359E-12;-263.241E-12;-277.427E-12;-293.190E-12;-288.461E-12;-269.546E-12;-286.885E-12;-299.495E-12;-308.953E-12;-422.446E-12;-433.480E-12;-449.243E-12;-457.125E-12;-465.006E-12;-483.922E-12;-476.040E-12;-494.956E-12;-488.650E-12;-480.769E-12;-483.922E-12;-483.922E-12
44;4300;-100.883E-12;-111.917E-12;-152.900E-12;-190.731E-12;-219.105E-12;-234.867E-12;-256.936E-12;-253.783E-12;-258.512E-12;-267.970E-12;-279.004E-12;-282.156E-12;-296.343E-12;-263.241E-12;-290.038E-12;-308.953E-12;-316.835E-12;-419.294E-12;-439.785E-12;-449.243E-12;-458.701E-12;-472.888E-12;-482.345E-12;-480.769E-12;-487.074E-12;-493.379E-12;-480.769E-12;-490.227E-12;-482.345E-12
45;4400;-113.493E-12;-116.646E-12;-154.477E-12;-184.426E-12;-211.223E-12;-239.596E-12;-255.359E-12;-244.325E-12;-258.512E-12;-275.851E-12;-274.275E-12;-288.461E-12;-288.461E-12;-271.122E-12;-294.767E-12;-305.801E-12;-329.445E-12;-431.904E-12;-441.362E-12;-442.938E-12;-446.091E-12;-469.735E-12;-479.193E-12;-479.193E-12;-488.650E-12;-493.379E-12;-488.650E-12;-504.413E-12;-488.650E-12
46;4500;-107.188E-12;-124.527E-12;-146.595E-12;-179.697E-12;-219.105E-12;-239.596E-12;-255.359E-12;-242.749E-12;-256.936E-12;-263.241E-12;-277.427E-12;-271.122E-12;-288.461E-12;-274.275E-12;-290.038E-12;-299.495E-12;-329.445E-12;-436.633E-12;-447.667E-12;-460.277E-12;-428.751E-12;-465.006E-12;-477.616E-12;-479.193E-12;-493.379E-12;-493.379E-12;-485.498E-12;-504.413E-12;-485.498E-12
47;4600;-113.493E-12;-127.680E-12;-152.900E-12;-182.850E-12;-223.833E-12;-245.902E-12;-249.054E-12;-245.902E-12;-255.359E-12;-272.698E-12;-283.733E-12;-288.461E-12;-288.461E-12;-261.664E-12;-296.343E-12;-299.495E-12;-318.411E-12;-439.785E-12;-444.514E-12;-453.972E-12;-442.938E-12;-468.159E-12;-482.345E-12;-485.498E-12;-485.498E-12;-493.379E-12;-488.650E-12;-493.379E-12;-477.616E-12
48;4700;-100.883E-12;-122.951E-12;-146.595E-12;-189.155E-12;-209.647E-12;-234.867E-12;-241.173E-12;-247.478E-12;-260.088E-12;-263.241E-12;-271.122E-12;-291.614E-12;-294.767E-12;-267.970E-12;-296.343E-12;-305.801E-12;-313.682E-12;-435.057E-12;-441.362E-12;-442.938E-12;-461.853E-12;-468.159E-12;-474.464E-12;-487.074E-12;-483.922E-12;-483.922E-12;-493.379E-12;-491.803E-12;-479.193E-12
49;4800;-102.459E-12;-122.951E-12;-156.053E-12;-189.155E-12;-212.799E-12;-230.139E-12;-250.630E-12;-238.020E-12;-258.512E-12;-263.241E-12;-283.733E-12;-296.343E-12;-283.733E-12;-272.698E-12;-299.495E-12;-323.140E-12;-315.258E-12;-433.480E-12;-436.633E-12;-446.091E-12;-452.396E-12;-471.311E-12;-477.616E-12;-488.650E-12;-487.074E-12;-480.769E-12;-496.532E-12;-498.108E-12;-482.345E-12
50;4900;-107.188E-12;-113.493E-12;-148.171E-12;-189.155E-12;-215.952E-12;-241.173E-12;-250.630E-12;-244.325E-12;-256.936E-12;-269.546E-12;-288.461E-12;-285.309E-12;-282.156E-12;-271.122E-12;-288.461E-12;-308.953E-12;-305.801E-12;-436.633E-12;-436.633E-12;-452.396E-12;-447.667E-12;-472.888E-12;-461.853E-12;-491.803E-12;-490.227E-12;-491.803E-12;-482.345E-12;-493.379E-12;-472.888E-12
51;5000;-110.340E-12;-118.222E-12;-156.053E-12;-189.155E-12;-226.986E-12;-252.207E-12;-249.054E-12;-242.749E-12;-261.664E-12;-279.004E-12;-277.427E-12;-291.614E-12;-291.614E-12;-272.698E-12;-293.190E-12;-307.377E-12;-315.258E-12;-430.328E-12;-435.057E-12;-455.548E-12;-442.938E-12;-465.006E-12;-480.769E-12;-496.532E-12;-487.074E-12;-490.227E-12;-480.769E-12;-496.532E-12;-477.616E-12
52;5100;-107.188E-12;-124.527E-12;-159.205E-12;-197.036E-12;-226.986E-12;-247.478E-12;-250.630E-12;-247.478E-12;-256.936E-12;-275.851E-12;-275.851E-12;-291.614E-12;-286.885E-12;-263.241E-12;-291.614E-12;-307.377E-12;-318.411E-12;-420.870E-12;-441.362E-12;-461.853E-12;-446.091E-12;-466.582E-12;-479.193E-12;-488.650E-12;-493.379E-12;-483.922E-12;-480.769E-12;-491.803E-12;-483.922E-12
53;5200;-105.612E-12;-130.832E-12;-148.171E-12;-193.884E-12;-220.681E-12;-244.325E-12;-258.512E-12;-241.173E-12;-258.512E-12;-261.664E-12;-280.580E-12;-285.309E-12;-288.461E-12;-269.546E-12;-297.919E-12;-310.529E-12;-318.411E-12;-438.209E-12;-424.022E-12;-449.243E-12;-452.396E-12;-460.277E-12;-471.311E-12;-477.616E-12;-498.108E-12;-496.532E-12;-491.803E-12;-490.227E-12;-491.803E-12
54;5300;-113.493E-12;-113.493E-12;-160.782E-12;-192.308E-12;-219.105E-12;-241.173E-12;-250.630E-12;-239.596E-12;-255.359E-12;-267.970E-12;-275.851E-12;-285.309E-12;-290.038E-12;-280.580E-12;-280.580E-12;-313.682E-12;-315.258E-12;-428.751E-12;-431.904E-12;-452.396E-12;-441.362E-12;-463.430E-12;-471.311E-12;-482.345E-12;-488.650E-12;-487.074E-12;-480.769E-12;-490.227E-12;-491.803E-12
