;Sweep Count;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
;Sweep Time (s);314.000E-3;40.317E+0;80.318E+0;120.319E+0;160.322E+0;200.324E+0;240.325E+0;280.327E+0;320.329E+0;360.330E+0;400.334E+0;440.336E+0;480.338E+0;520.339E+0;560.341E+0
Sample Point;Sample Time (us);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);
1;0;-36.281E-12;-9.465E-12;-23.662E-12;-23.662E-12;-4.732E-12;-9.465E-12;-9.465E-12;-37.859E-12;-47.323E-12;-70.985E-12;-72.563E-12;-56.788E-12;-47.323E-12;-72.563E-12;-59.943E-12
2;100;-25.239E-12;-11.042E-12;-33.126E-12;-20.507E-12;-4.732E-12;-15.774E-12;-9.465E-12;-36.281E-12;-52.056E-12;-64.675E-12;-77.295E-12;-59.943E-12;-47.323E-12;-64.675E-12;-48.901E-12
3;200;-23.662E-12;-14.197E-12;-34.704E-12;-3.155E-12;-4.732E-12;-12.620E-12;-1.577E-12;-42.591E-12;-42.591E-12;-66.253E-12;-74.140E-12;-69.408E-12;-48.901E-12;-66.253E-12;-50.478E-12
4;300;-25.239E-12;-17.352E-12;-25.239E-12;-11.042E-12;-12.620E-12;-1.577E-12;-11.042E-12;-36.281E-12;-52.056E-12;-80.450E-12;-69.408E-12;-61.521E-12;-53.633E-12;-63.098E-12;-56.788E-12
5;400;-25.239E-12;-15.774E-12;-18.929E-12;-17.352E-12;-7.887E-12;-6.310E-12;-11.042E-12;-42.591E-12;-56.788E-12;-72.563E-12;-69.408E-12;-47.323E-12;-63.098E-12;-69.408E-12;-66.253E-12
6;500;-22.084E-12;-22.084E-12;-18.929E-12;-20.507E-12;-7.887E-12;-9.465E-12;-3.155E-12;-44.169E-12;-50.478E-12;-74.140E-12;-75.718E-12;-61.521E-12;-61.521E-12;-82.027E-12;-67.830E-12
7;600;-25.239E-12;-17.352E-12;-20.507E-12;-22.084E-12;-6.310E-12;-14.197E-12;-3.155E-12;-36.281E-12;-50.478E-12;-70.985E-12;-80.450E-12;-59.943E-12;-63.098E-12;-63.098E-12;-72.563E-12
8;700;-26.817E-12;-6.310E-12;-28.394E-12;-25.239E-12;-1.577E-12;-18.929E-12;-4.732E-12;-41.014E-12;-50.478E-12;-74.140E-12;-80.450E-12;-58.366E-12;-61.521E-12;-74.140E-12;-69.408E-12
9;800;-31.549E-12;-12.620E-12;-18.929E-12;-25.239E-12;-4.732E-12;-9.465E-12;-11.042E-12;-50.478E-12;-55.211E-12;-72.563E-12;-83.605E-12;-55.211E-12;-56.788E-12;-67.830E-12;-70.985E-12
10;900;-36.281E-12;-11.042E-12;-20.507E-12;-17.352E-12;-1.577E-12;-14.197E-12;-7.887E-12;-47.323E-12;-56.788E-12;-66.253E-12;-83.605E-12;-63.098E-12;-56.788E-12;-61.521E-12;-63.098E-12
11;1000;-29.972E-12;-20.507E-12;-33.126E-12;-17.352E-12;-12.620E-12;-9.465E-12;-6.310E-12;-42.591E-12;-52.056E-12;-67.830E-12;-70.985E-12;-67.830E-12;-58.366E-12;-63.098E-12;-66.253E-12
12;1100;-22.084E-12;-15.774E-12;-15.774E-12;-11.042E-12;-6.310E-12;-15.774E-12;0.000E+0;-37.859E-12;-52.056E-12;-56.788E-12;-64.675E-12;-64.675E-12;-48.901E-12;-61.521E-12;-69.408E-12
13;1200;-17.352E-12;-15.774E-12;-15.774E-12;-18.929E-12;-11.042E-12;-12.620E-12;-14.197E-12;-44.169E-12;-47.323E-12;-63.098E-12;-64.675E-12;-61.521E-12;-55.211E-12;-67.830E-12;-58.366E-12
14;1300;-23.662E-12;-17.352E-12;-20.507E-12;-15.774E-12;-4.732E-12;-12.620E-12;0.000E+0;-44.169E-12;-50.478E-12;-74.140E-12;-70.985E-12;-56.788E-12;-58.366E-12;-64.675E-12;-52.056E-12
