;Sweep Count;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
;Sweep Time (s);314.000E-3;40.317E+0;80.318E+0;120.319E+0;160.322E+0;200.324E+0;240.325E+0;280.327E+0;320.329E+0;360.330E+0;400.334E+0;440.336E+0;480.338E+0;520.339E+0;560.341E+0
Sample Point;Sample Time (us);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);
1;0;70.985E-12;56.788E-12;52.056E-12;85.182E-12;66.253E-12;53.633E-12;39.436E-12;-143.548E-12;-257.124E-12;-2.415E-9;-8.110E-9;-8.136E-9;-8.119E-9;-8.261E-9;-7.703E-9
2;100;66.253E-12;47.323E-12;44.169E-12;88.337E-12;75.718E-12;44.169E-12;45.746E-12;-154.590E-12;-253.969E-12;-2.412E-9;-8.110E-9;-8.124E-9;-8.121E-9;-8.282E-9;-7.693E-9
3;200;72.563E-12;48.901E-12;29.972E-12;80.450E-12;75.718E-12;47.323E-12;39.436E-12;-157.745E-12;-261.857E-12;-2.407E-9;-8.107E-9;-8.124E-9;-8.122E-9;-8.274E-9;-7.700E-9
4;300;66.253E-12;52.056E-12;42.591E-12;72.563E-12;66.253E-12;53.633E-12;47.323E-12;-157.745E-12;-255.547E-12;-2.391E-9;-8.124E-9;-8.132E-9;-8.136E-9;-8.278E-9;-7.709E-9
5;400;74.140E-12;50.478E-12;44.169E-12;75.718E-12;69.408E-12;58.366E-12;37.859E-12;-153.013E-12;-253.969E-12;-2.396E-9;-8.119E-9;-8.143E-9;-8.129E-9;-8.280E-9;-7.704E-9
6;500;72.563E-12;44.169E-12;45.746E-12;74.140E-12;64.675E-12;55.211E-12;34.704E-12;-149.858E-12;-249.237E-12;-2.413E-9;-8.107E-9;-8.132E-9;-8.121E-9;-8.260E-9;-7.698E-9
7;600;77.295E-12;41.014E-12;34.704E-12;75.718E-12;72.563E-12;50.478E-12;37.859E-12;-151.435E-12;-244.505E-12;-2.409E-9;-8.108E-9;-8.119E-9;-8.121E-9;-8.269E-9;-7.696E-9
8;700;67.830E-12;55.211E-12;42.591E-12;70.985E-12;75.718E-12;50.478E-12;33.126E-12;-148.280E-12;-246.082E-12;-2.404E-9;-8.110E-9;-8.124E-9;-8.122E-9;-8.283E-9;-7.698E-9
9;800;77.295E-12;53.633E-12;53.633E-12;70.985E-12;64.675E-12;48.901E-12;44.169E-12;-162.477E-12;-263.434E-12;-2.412E-9;-8.113E-9;-8.129E-9;-8.132E-9;-8.277E-9;-7.703E-9
10;900;75.718E-12;48.901E-12;48.901E-12;78.872E-12;64.675E-12;44.169E-12;44.169E-12;-160.900E-12;-252.392E-12;-2.437E-9;-8.125E-9;-8.140E-9;-8.130E-9;-8.278E-9;-7.698E-9
11;1000;63.098E-12;55.211E-12;36.281E-12;74.140E-12;64.675E-12;42.591E-12;36.281E-12;-143.548E-12;-257.124E-12;-2.428E-9;-8.114E-9;-8.143E-9;-8.129E-9;-8.274E-9;-7.698E-9
12;1100;83.605E-12;53.633E-12;48.901E-12;70.985E-12;67.830E-12;50.478E-12;42.591E-12;-151.435E-12;-247.660E-12;-2.410E-9;-8.121E-9;-8.138E-9;-8.130E-9;-8.274E-9;-7.696E-9
13;1200;72.563E-12;53.633E-12;37.859E-12;86.760E-12;75.718E-12;56.788E-12;42.591E-12;-151.435E-12;-244.505E-12;-2.410E-9;-8.124E-9;-8.130E-9;-8.133E-9;-8.274E-9;-7.700E-9
14;1300;85.182E-12;50.478E-12;59.943E-12;88.337E-12;70.985E-12;59.943E-12;34.704E-12;-153.013E-12;-255.547E-12;-2.413E-9;-8.114E-9;-8.135E-9;-8.125E-9;-8.261E-9;-7.700E-9
