;Sweep Count;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
;Sweep Time (s);314.000E-3;40.317E+0;80.318E+0;120.319E+0;160.322E+0;200.324E+0;240.325E+0;280.327E+0;320.329E+0;360.330E+0;400.334E+0;440.336E+0;480.338E+0;520.339E+0;560.341E+0
Sample Point;Sample Time (us);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);
1;0;-253.969E-12;-280.786E-12;-306.025E-12;-244.505E-12;-261.857E-12;-258.702E-12;-269.744E-12;-271.321E-12;-241.350E-12;-11.552E-9;-12.372E-9;-12.460E-9;-12.307E-9;-12.481E-9;-12.631E-9
2;100;-246.082E-12;-276.054E-12;-309.180E-12;-250.814E-12;-255.547E-12;-265.011E-12;-274.476E-12;-288.673E-12;-228.730E-12;-11.545E-9;-12.383E-9;-12.459E-9;-12.303E-9;-12.486E-9;-12.643E-9
3;200;-253.969E-12;-272.899E-12;-313.912E-12;-257.124E-12;-265.011E-12;-260.279E-12;-261.857E-12;-276.054E-12;-235.040E-12;-11.555E-9;-12.378E-9;-12.457E-9;-12.310E-9;-12.489E-9;-12.650E-9
4;300;-257.124E-12;-276.054E-12;-294.983E-12;-260.279E-12;-261.857E-12;-249.237E-12;-265.011E-12;-272.899E-12;-235.040E-12;-11.542E-9;-12.385E-9;-12.457E-9;-12.310E-9;-12.490E-9;-12.643E-9
5;400;-249.237E-12;-268.166E-12;-294.983E-12;-258.702E-12;-261.857E-12;-253.969E-12;-265.011E-12;-283.941E-12;-235.040E-12;-11.544E-9;-12.378E-9;-12.462E-9;-12.309E-9;-12.489E-9;-12.639E-9
6;500;-249.237E-12;-272.899E-12;-307.603E-12;-260.279E-12;-265.011E-12;-263.434E-12;-260.279E-12;-279.208E-12;-239.772E-12;-11.560E-9;-12.381E-9;-12.463E-9;-12.315E-9;-12.487E-9;-12.632E-9
7;600;-252.392E-12;-276.054E-12;-301.293E-12;-263.434E-12;-268.166E-12;-261.857E-12;-274.476E-12;-290.251E-12;-244.505E-12;-11.552E-9;-12.375E-9;-12.465E-9;-12.315E-9;-12.486E-9;-12.637E-9
8;700;-260.279E-12;-279.208E-12;-293.406E-12;-252.392E-12;-271.321E-12;-250.814E-12;-280.786E-12;-287.096E-12;-241.350E-12;-11.547E-9;-12.383E-9;-12.462E-9;-12.310E-9;-12.489E-9;-12.645E-9
9;800;-244.505E-12;-277.631E-12;-307.603E-12;-258.702E-12;-257.124E-12;-260.279E-12;-266.589E-12;-280.786E-12;-233.462E-12;-11.550E-9;-12.383E-9;-12.471E-9;-12.296E-9;-12.495E-9;-12.648E-9
10;900;-253.969E-12;-277.631E-12;-307.603E-12;-272.899E-12;-261.857E-12;-261.857E-12;-282.363E-12;-282.363E-12;-231.885E-12;-11.552E-9;-12.375E-9;-12.463E-9;-12.312E-9;-12.473E-9;-12.645E-9
11;1000;-252.392E-12;-276.054E-12;-313.912E-12;-268.166E-12;-276.054E-12;-265.011E-12;-287.096E-12;-285.518E-12;-223.998E-12;-11.556E-9;-12.366E-9;-12.468E-9;-12.321E-9;-12.473E-9;-12.639E-9
12;1100;-253.969E-12;-276.054E-12;-301.293E-12;-263.434E-12;-272.899E-12;-261.857E-12;-272.899E-12;-285.518E-12;-233.462E-12;-11.545E-9;-12.383E-9;-12.467E-9;-12.326E-9;-12.484E-9;-12.643E-9
13;1200;-255.547E-12;-279.208E-12;-299.715E-12;-261.857E-12;-277.631E-12;-266.589E-12;-268.166E-12;-276.054E-12;-233.462E-12;-11.542E-9;-12.392E-9;-12.465E-9;-12.312E-9;-12.493E-9;-12.632E-9
14;1300;-247.660E-12;-268.166E-12;-296.560E-12;-260.279E-12;-272.899E-12;-265.011E-12;-274.476E-12;-274.476E-12;-233.462E-12;-11.549E-9;-12.391E-9;-12.470E-9;-12.312E-9;-12.498E-9;-12.653E-9
