;Sweep Count;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
;Sweep Time (s);314.000E-3;40.317E+0;80.318E+0;120.319E+0;160.322E+0;200.324E+0;240.325E+0;280.327E+0;320.329E+0;360.330E+0;400.334E+0;440.336E+0;480.338E+0;520.339E+0;560.341E+0
Sample Point;Sample Time (us);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);
1;0;-280.786E-12;-291.828E-12;-329.687E-12;-347.039E-12;-361.236E-12;-365.968E-12;-365.968E-12;-388.052E-12;-405.404E-12;-481.122E-12;-534.755E-12;-602.586E-12;-615.205E-12;-629.402E-12;-619.937E-12
2;100;-280.786E-12;-298.138E-12;-326.532E-12;-337.574E-12;-350.194E-12;-370.701E-12;-361.236E-12;-391.207E-12;-399.095E-12;-485.854E-12;-536.333E-12;-599.431E-12;-608.895E-12;-621.515E-12;-616.783E-12
3;200;-277.631E-12;-302.870E-12;-335.997E-12;-331.264E-12;-361.236E-12;-364.391E-12;-362.813E-12;-380.165E-12;-410.137E-12;-487.432E-12;-539.488E-12;-599.431E-12;-613.628E-12;-615.205E-12;-621.515E-12
4;300;-285.518E-12;-307.603E-12;-324.955E-12;-335.997E-12;-358.081E-12;-370.701E-12;-364.391E-12;-384.898E-12;-406.982E-12;-485.854E-12;-544.220E-12;-591.543E-12;-626.247E-12;-629.402E-12;-623.092E-12
5;400;-290.251E-12;-302.870E-12;-324.955E-12;-347.039E-12;-350.194E-12;-378.588E-12;-381.743E-12;-386.475E-12;-413.292E-12;-474.812E-12;-542.642E-12;-599.431E-12;-621.515E-12;-629.402E-12;-630.980E-12
6;500;-283.941E-12;-309.180E-12;-332.842E-12;-343.884E-12;-364.391E-12;-373.855E-12;-373.855E-12;-381.743E-12;-403.827E-12;-477.967E-12;-536.333E-12;-607.318E-12;-616.783E-12;-627.825E-12;-629.402E-12
7;600;-280.786E-12;-298.138E-12;-331.264E-12;-335.997E-12;-367.546E-12;-373.855E-12;-362.813E-12;-381.743E-12;-406.982E-12;-490.587E-12;-537.910E-12;-608.895E-12;-615.205E-12;-618.360E-12;-624.670E-12
8;700;-287.096E-12;-312.335E-12;-328.109E-12;-339.152E-12;-361.236E-12;-372.278E-12;-375.433E-12;-388.052E-12;-413.292E-12;-487.432E-12;-539.488E-12;-597.853E-12;-613.628E-12;-623.092E-12;-626.247E-12
9;800;-282.363E-12;-315.490E-12;-320.222E-12;-342.306E-12;-364.391E-12;-370.701E-12;-375.433E-12;-380.165E-12;-408.559E-12;-482.699E-12;-533.178E-12;-605.740E-12;-618.360E-12;-626.247E-12;-621.515E-12
10;900;-287.096E-12;-304.448E-12;-317.067E-12;-340.729E-12;-354.926E-12;-373.855E-12;-370.701E-12;-384.898E-12;-414.869E-12;-474.812E-12;-528.445E-12;-608.895E-12;-613.628E-12;-632.557E-12;-630.980E-12
11;1000;-283.941E-12;-298.138E-12;-328.109E-12;-335.997E-12;-356.503E-12;-370.701E-12;-373.855E-12;-384.898E-12;-406.982E-12;-479.545E-12;-534.755E-12;-604.163E-12;-612.050E-12;-627.825E-12;-623.092E-12
12;1100;-282.363E-12;-299.715E-12;-328.109E-12;-340.729E-12;-356.503E-12;-367.546E-12;-370.701E-12;-388.052E-12;-399.095E-12;-490.587E-12;-537.910E-12;-601.008E-12;-618.360E-12;-642.022E-12;-626.247E-12
13;1200;-274.476E-12;-298.138E-12;-329.687E-12;-342.306E-12;-364.391E-12;-365.968E-12;-369.123E-12;-383.320E-12;-402.249E-12;-482.699E-12;-533.178E-12;-599.431E-12;-610.473E-12;-634.135E-12;-627.825E-12
14;1300;-277.631E-12;-304.448E-12;-328.109E-12;-339.152E-12;-356.503E-12;-373.855E-12;-367.546E-12;-383.320E-12;-402.249E-12;-487.432E-12;-531.600E-12;-601.008E-12;-612.050E-12;-616.783E-12;-638.867E-12
