;Sweep Count;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
;Sweep Time (s);314.000E-3;40.317E+0;80.318E+0;120.319E+0;160.322E+0;200.324E+0;240.325E+0;280.327E+0;320.329E+0;360.330E+0;400.334E+0;440.336E+0;480.338E+0;520.339E+0;560.341E+0
Sample Point;Sample Time (us);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);
1;0;-97.802E-12;-108.844E-12;-132.506E-12;-132.506E-12;-170.364E-12;-179.829E-12;-190.871E-12;-242.927E-12;-276.054E-12;-335.997E-12;-335.997E-12;-356.503E-12;-348.616E-12;-323.377E-12;-334.419E-12
2;100;-100.957E-12;-110.421E-12;-130.928E-12;-129.351E-12;-171.942E-12;-179.829E-12;-192.449E-12;-246.082E-12;-276.054E-12;-335.997E-12;-335.997E-12;-350.194E-12;-348.616E-12;-329.687E-12;-323.377E-12
3;200;-94.647E-12;-115.154E-12;-130.928E-12;-126.196E-12;-165.632E-12;-176.674E-12;-194.026E-12;-242.927E-12;-266.589E-12;-335.997E-12;-337.574E-12;-340.729E-12;-337.574E-12;-329.687E-12;-320.222E-12
4;300;-99.379E-12;-119.886E-12;-135.661E-12;-146.703E-12;-162.477E-12;-171.942E-12;-190.871E-12;-233.462E-12;-266.589E-12;-334.419E-12;-332.842E-12;-347.039E-12;-340.729E-12;-335.997E-12;-324.955E-12
5;400;-107.267E-12;-123.041E-12;-129.351E-12;-140.393E-12;-168.787E-12;-178.252E-12;-201.913E-12;-228.730E-12;-271.321E-12;-345.461E-12;-329.687E-12;-335.997E-12;-348.616E-12;-340.729E-12;-326.532E-12
6;500;-102.534E-12;-110.421E-12;-135.661E-12;-137.238E-12;-175.097E-12;-189.294E-12;-194.026E-12;-231.885E-12;-282.363E-12;-342.306E-12;-345.461E-12;-343.884E-12;-342.306E-12;-328.109E-12;-323.377E-12
7;600;-96.224E-12;-121.464E-12;-134.083E-12;-134.083E-12;-167.210E-12;-170.364E-12;-190.871E-12;-235.040E-12;-265.011E-12;-339.152E-12;-335.997E-12;-350.194E-12;-353.349E-12;-326.532E-12;-323.377E-12
8;700;-97.802E-12;-113.576E-12;-140.393E-12;-138.816E-12;-165.632E-12;-179.829E-12;-190.871E-12;-241.350E-12;-271.321E-12;-332.842E-12;-340.729E-12;-335.997E-12;-343.884E-12;-331.264E-12;-332.842E-12
9;800;-97.802E-12;-126.196E-12;-132.506E-12;-137.238E-12;-160.900E-12;-184.562E-12;-190.871E-12;-241.350E-12;-269.744E-12;-324.955E-12;-351.771E-12;-332.842E-12;-339.152E-12;-320.222E-12;-337.574E-12
10;900;-102.534E-12;-116.731E-12;-140.393E-12;-141.970E-12;-173.519E-12;-181.407E-12;-194.026E-12;-236.617E-12;-280.786E-12;-337.574E-12;-339.152E-12;-339.152E-12;-347.039E-12;-332.842E-12;-324.955E-12
11;1000;-97.802E-12;-116.731E-12;-126.196E-12;-146.703E-12;-162.477E-12;-186.139E-12;-201.913E-12;-223.998E-12;-282.363E-12;-328.109E-12;-339.152E-12;-345.461E-12;-343.884E-12;-345.461E-12;-323.377E-12
12;1100;-99.379E-12;-116.731E-12;-129.351E-12;-149.858E-12;-164.055E-12;-175.097E-12;-203.491E-12;-219.265E-12;-276.054E-12;-320.222E-12;-340.729E-12;-335.997E-12;-342.306E-12;-335.997E-12;-309.180E-12
13;1200;-96.224E-12;-123.041E-12;-135.661E-12;-156.167E-12;-167.210E-12;-175.097E-12;-189.294E-12;-235.040E-12;-266.589E-12;-323.377E-12;-337.574E-12;-335.997E-12;-337.574E-12;-324.955E-12;-324.955E-12
14;1300;-85.182E-12;-118.309E-12;-134.083E-12;-132.506E-12;-168.787E-12;-181.407E-12;-189.294E-12;-235.040E-12;-263.434E-12;-331.264E-12;-343.884E-12;-350.194E-12;-340.729E-12;-320.222E-12;-339.152E-12
