;Sweep Count;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
;Sweep Time (s);314.000E-3;40.317E+0;80.318E+0;120.319E+0;160.322E+0;200.324E+0;240.325E+0;280.327E+0;320.329E+0;360.330E+0;400.334E+0;440.336E+0;480.338E+0;520.339E+0;560.341E+0
Sample Point;Sample Time (us);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);
1;0;-359.658E-12;-359.658E-12;-447.996E-12;-416.447E-12;-8.891E-9;-6.004E-9;-4.893E-9;-3.436E-9;-2.708E-9;-2.803E-9;-2.962E-9;-2.931E-9;-3.239E-9;-3.563E-9;-3.860E-9
2;100;-361.236E-12;-354.926E-12;-452.728E-12;-405.404E-12;-8.886E-9;-6.002E-9;-4.900E-9;-3.445E-9;-2.716E-9;-2.803E-9;-2.959E-9;-2.921E-9;-3.246E-9;-3.563E-9;-3.865E-9
3;200;-362.813E-12;-354.926E-12;-451.150E-12;-414.869E-12;-8.891E-9;-6.004E-9;-4.877E-9;-3.442E-9;-2.697E-9;-2.809E-9;-2.959E-9;-2.934E-9;-3.242E-9;-3.567E-9;-3.855E-9
4;300;-369.123E-12;-347.039E-12;-452.728E-12;-410.137E-12;-8.902E-9;-6.005E-9;-4.887E-9;-3.440E-9;-2.702E-9;-2.798E-9;-2.969E-9;-2.914E-9;-3.250E-9;-3.571E-9;-3.866E-9
5;400;-362.813E-12;-358.081E-12;-443.263E-12;-419.601E-12;-8.903E-9;-6.004E-9;-4.882E-9;-3.451E-9;-2.708E-9;-2.802E-9;-2.966E-9;-2.923E-9;-3.245E-9;-3.576E-9;-3.868E-9
6;500;-362.813E-12;-356.503E-12;-447.996E-12;-413.292E-12;-8.895E-9;-6.005E-9;-4.889E-9;-3.447E-9;-2.708E-9;-2.792E-9;-2.975E-9;-2.932E-9;-3.237E-9;-3.570E-9;-3.862E-9
7;600;-361.236E-12;-356.503E-12;-440.108E-12;-411.714E-12;-8.898E-9;-6.012E-9;-4.893E-9;-3.444E-9;-2.699E-9;-2.798E-9;-2.969E-9;-2.928E-9;-3.246E-9;-3.567E-9;-3.862E-9
8;700;-359.658E-12;-358.081E-12;-455.883E-12;-410.137E-12;-8.898E-9;-6.005E-9;-4.896E-9;-3.444E-9;-2.707E-9;-2.795E-9;-2.959E-9;-2.928E-9;-3.242E-9;-3.565E-9;-3.866E-9
9;800;-358.081E-12;-353.349E-12;-459.038E-12;-413.292E-12;-8.897E-9;-6.009E-9;-4.896E-9;-3.447E-9;-2.702E-9;-2.797E-9;-2.961E-9;-2.923E-9;-3.231E-9;-3.565E-9;-3.851E-9
10;900;-359.658E-12;-353.349E-12;-449.573E-12;-418.024E-12;-8.902E-9;-5.996E-9;-4.890E-9;-3.447E-9;-2.697E-9;-2.800E-9;-2.967E-9;-2.925E-9;-3.239E-9;-3.570E-9;-3.855E-9
11;1000;-359.658E-12;-359.658E-12;-447.996E-12;-418.024E-12;-8.908E-9;-5.996E-9;-4.887E-9;-3.442E-9;-2.694E-9;-2.786E-9;-2.967E-9;-2.920E-9;-3.240E-9;-3.567E-9;-3.847E-9
12;1100;-361.236E-12;-348.616E-12;-457.460E-12;-416.447E-12;-8.900E-9;-6.002E-9;-4.885E-9;-3.442E-9;-2.699E-9;-2.791E-9;-2.962E-9;-2.936E-9;-3.243E-9;-3.567E-9;-3.847E-9
13;1200;-361.236E-12;-356.503E-12;-440.108E-12;-419.601E-12;-8.898E-9;-6.002E-9;-4.895E-9;-3.445E-9;-2.690E-9;-2.789E-9;-2.962E-9;-2.936E-9;-3.248E-9;-3.563E-9;-3.857E-9
14;1300;-353.349E-12;-353.349E-12;-440.108E-12;-416.447E-12;-8.900E-9;-6.004E-9;-4.887E-9;-3.453E-9;-2.701E-9;-2.797E-9;-2.966E-9;-2.936E-9;-3.239E-9;-3.568E-9;-3.855E-9
