;Sweep Count;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
;Sweep Time (s);314.000E-3;40.317E+0;80.318E+0;120.319E+0;160.322E+0;200.324E+0;240.325E+0;280.327E+0;320.329E+0;360.330E+0;400.334E+0;440.336E+0;480.338E+0;520.339E+0;560.341E+0
Sample Point;Sample Time (us);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);
1;0;-211.378E-12;-205.068E-12;-220.843E-12;-214.533E-12;-222.420E-12;-230.308E-12;-231.885E-12;-266.589E-12;-294.983E-12;-324.955E-12;-318.645E-12;-321.800E-12;-321.800E-12;-315.490E-12;-318.645E-12
2;100;-205.068E-12;-205.068E-12;-225.575E-12;-208.223E-12;-219.265E-12;-225.575E-12;-236.617E-12;-255.547E-12;-287.096E-12;-323.377E-12;-312.335E-12;-323.377E-12;-324.955E-12;-317.067E-12;-324.955E-12
3;200;-206.646E-12;-216.111E-12;-231.885E-12;-214.533E-12;-225.575E-12;-230.308E-12;-227.153E-12;-257.124E-12;-291.828E-12;-317.067E-12;-329.687E-12;-304.448E-12;-321.800E-12;-331.264E-12;-321.800E-12
4;300;-211.378E-12;-217.688E-12;-222.420E-12;-219.265E-12;-212.956E-12;-225.575E-12;-222.420E-12;-253.969E-12;-299.715E-12;-332.842E-12;-328.109E-12;-306.025E-12;-321.800E-12;-324.955E-12;-340.729E-12
5;400;-208.223E-12;-209.801E-12;-233.462E-12;-225.575E-12;-225.575E-12;-233.462E-12;-233.462E-12;-260.279E-12;-298.138E-12;-321.800E-12;-326.532E-12;-299.715E-12;-324.955E-12;-328.109E-12;-324.955E-12
6;500;-216.111E-12;-206.646E-12;-222.420E-12;-223.998E-12;-223.998E-12;-228.730E-12;-231.885E-12;-257.124E-12;-301.293E-12;-317.067E-12;-335.997E-12;-296.560E-12;-318.645E-12;-318.645E-12;-340.729E-12
7;600;-212.956E-12;-219.265E-12;-211.378E-12;-222.420E-12;-225.575E-12;-222.420E-12;-231.885E-12;-261.857E-12;-299.715E-12;-320.222E-12;-320.222E-12;-304.448E-12;-326.532E-12;-328.109E-12;-331.264E-12
8;700;-209.801E-12;-205.068E-12;-222.420E-12;-219.265E-12;-231.885E-12;-225.575E-12;-233.462E-12;-263.434E-12;-301.293E-12;-313.912E-12;-329.687E-12;-304.448E-12;-301.293E-12;-323.377E-12;-332.842E-12
9;800;-223.998E-12;-216.111E-12;-220.843E-12;-216.111E-12;-230.308E-12;-219.265E-12;-231.885E-12;-257.124E-12;-293.406E-12;-320.222E-12;-326.532E-12;-301.293E-12;-321.800E-12;-334.419E-12;-320.222E-12
10;900;-212.956E-12;-211.378E-12;-219.265E-12;-211.378E-12;-231.885E-12;-230.308E-12;-230.308E-12;-260.279E-12;-288.673E-12;-318.645E-12;-323.377E-12;-310.757E-12;-321.800E-12;-324.955E-12;-334.419E-12
11;1000;-209.801E-12;-205.068E-12;-217.688E-12;-214.533E-12;-227.153E-12;-231.885E-12;-231.885E-12;-260.279E-12;-291.828E-12;-328.109E-12;-328.109E-12;-320.222E-12;-320.222E-12;-329.687E-12;-334.419E-12
12;1100;-208.223E-12;-197.181E-12;-217.688E-12;-222.420E-12;-228.730E-12;-227.153E-12;-233.462E-12;-250.814E-12;-290.251E-12;-328.109E-12;-329.687E-12;-312.335E-12;-313.912E-12;-340.729E-12;-326.532E-12
13;1200;-212.956E-12;-212.956E-12;-220.843E-12;-217.688E-12;-230.308E-12;-231.885E-12;-239.772E-12;-258.702E-12;-283.941E-12;-313.912E-12;-318.645E-12;-313.912E-12;-323.377E-12;-343.884E-12;-326.532E-12
14;1300;-222.420E-12;-206.646E-12;-219.265E-12;-212.956E-12;-223.998E-12;-230.308E-12;-228.730E-12;-250.814E-12;-285.518E-12;-329.687E-12;-328.109E-12;-306.025E-12;-326.532E-12;-329.687E-12;-324.955E-12
