;Sweep Count;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
;Sweep Time (s);314.000E-3;40.317E+0;80.318E+0;120.319E+0;160.322E+0;200.324E+0;240.325E+0;280.327E+0;320.329E+0;360.330E+0;400.334E+0;440.336E+0;480.338E+0;520.339E+0;560.341E+0
Sample Point;Sample Time (us);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);
1;0;-56.788E-12;-69.408E-12;-72.563E-12;-72.563E-12;-69.408E-12;-93.069E-12;-13.891E-9;-4.657E-9;-5.878E-9;-7.499E-9;-8.646E-9;-11.673E-9;-14.445E-9;-14.561E-9;-14.636E-9
2;100;-58.366E-12;-67.830E-12;-69.408E-12;-70.985E-12;-85.182E-12;-91.492E-12;-13.896E-9;-4.660E-9;-5.882E-9;-7.493E-9;-8.638E-9;-11.673E-9;-14.451E-9;-14.560E-9;-14.637E-9
3;200;-59.943E-12;-66.253E-12;-74.140E-12;-70.985E-12;-77.295E-12;-93.069E-12;-13.883E-9;-4.671E-9;-5.879E-9;-7.485E-9;-8.643E-9;-11.684E-9;-14.448E-9;-14.558E-9;-14.648E-9
4;300;-58.366E-12;-63.098E-12;-63.098E-12;-72.563E-12;-77.295E-12;-89.915E-12;-13.885E-9;-4.661E-9;-5.882E-9;-7.490E-9;-8.640E-9;-11.675E-9;-14.453E-9;-14.558E-9;-14.643E-9
5;400;-66.253E-12;-64.675E-12;-63.098E-12;-72.563E-12;-74.140E-12;-75.718E-12;-13.893E-9;-4.653E-9;-5.879E-9;-7.499E-9;-8.644E-9;-11.679E-9;-14.459E-9;-14.557E-9;-14.640E-9
6;500;-55.211E-12;-66.253E-12;-56.788E-12;-74.140E-12;-74.140E-12;-77.295E-12;-13.894E-9;-4.653E-9;-5.881E-9;-7.504E-9;-8.651E-9;-11.673E-9;-14.453E-9;-14.565E-9;-14.648E-9
7;600;-47.323E-12;-58.366E-12;-59.943E-12;-83.605E-12;-75.718E-12;-77.295E-12;-13.897E-9;-4.666E-9;-5.884E-9;-7.498E-9;-8.643E-9;-11.675E-9;-14.454E-9;-14.565E-9;-14.650E-9
8;700;-61.521E-12;-58.366E-12;-70.985E-12;-82.027E-12;-67.830E-12;-77.295E-12;-13.896E-9;-4.665E-9;-5.881E-9;-7.501E-9;-8.651E-9;-11.676E-9;-14.464E-9;-14.568E-9;-14.643E-9
9;800;-64.675E-12;-55.211E-12;-67.830E-12;-78.872E-12;-77.295E-12;-93.069E-12;-13.897E-9;-4.655E-9;-5.882E-9;-7.493E-9;-8.646E-9;-11.668E-9;-14.453E-9;-14.555E-9;-14.643E-9
10;900;-59.943E-12;-58.366E-12;-69.408E-12;-80.450E-12;-86.760E-12;-91.492E-12;-13.891E-9;-4.657E-9;-5.879E-9;-7.493E-9;-8.651E-9;-11.673E-9;-14.453E-9;-14.560E-9;-14.650E-9
11;1000;-56.788E-12;-63.098E-12;-66.253E-12;-70.985E-12;-77.295E-12;-85.182E-12;-13.896E-9;-4.665E-9;-5.874E-9;-7.499E-9;-8.663E-9;-11.681E-9;-14.465E-9;-14.546E-9;-14.651E-9
12;1100;-66.253E-12;-58.366E-12;-74.140E-12;-70.985E-12;-75.718E-12;-88.337E-12;-13.899E-9;-4.657E-9;-5.876E-9;-7.496E-9;-8.649E-9;-11.678E-9;-14.465E-9;-14.558E-9;-14.647E-9
13;1200;-67.830E-12;-50.478E-12;-66.253E-12;-77.295E-12;-77.295E-12;-89.915E-12;-13.886E-9;-4.660E-9;-5.868E-9;-7.499E-9;-8.641E-9;-11.665E-9;-14.459E-9;-14.552E-9;-14.643E-9
14;1300;-63.098E-12;-66.253E-12;-61.521E-12;-70.985E-12;-74.140E-12;-93.069E-12;-13.883E-9;-4.657E-9;-5.870E-9;-7.487E-9;-8.659E-9;-11.673E-9;-14.462E-9;-14.565E-9;-14.650E-9
