;Sweep Count;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
;Sweep Time (s);314.000E-3;40.317E+0;80.318E+0;120.319E+0;160.322E+0;200.324E+0;240.325E+0;280.327E+0;320.329E+0;360.330E+0;400.334E+0;440.336E+0;480.338E+0;520.339E+0;560.341E+0
Sample Point;Sample Time (us);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);
1;0;-121.464E-12;-113.576E-12;-124.618E-12;-111.999E-12;-119.886E-12;-129.351E-12;-132.506E-12;-127.773E-12;-132.506E-12;-274.476E-12;-271.321E-12;-918.075E-12;-11.892E-9;-11.604E-9;-11.023E-9
2;100;-115.154E-12;-123.041E-12;-121.464E-12;-118.309E-12;-110.421E-12;-137.238E-12;-127.773E-12;-127.773E-12;-126.196E-12;-285.518E-12;-269.744E-12;-907.033E-12;-11.881E-9;-11.601E-9;-11.039E-9
3;200;-105.689E-12;-116.731E-12;-119.886E-12;-124.618E-12;-118.309E-12;-141.970E-12;-123.041E-12;-134.083E-12;-135.661E-12;-277.631E-12;-269.744E-12;-908.611E-12;-11.883E-9;-11.607E-9;-11.031E-9
4;300;-107.267E-12;-119.886E-12;-116.731E-12;-113.576E-12;-116.731E-12;-124.618E-12;-121.464E-12;-129.351E-12;-135.661E-12;-272.899E-12;-268.166E-12;-905.456E-12;-11.888E-9;-11.616E-9;-11.030E-9
5;400;-116.731E-12;-110.421E-12;-115.154E-12;-116.731E-12;-124.618E-12;-124.618E-12;-126.196E-12;-137.238E-12;-138.816E-12;-272.899E-12;-277.631E-12;-911.765E-12;-11.888E-9;-11.605E-9;-11.036E-9
6;500;-115.154E-12;-118.309E-12;-115.154E-12;-121.464E-12;-118.309E-12;-116.731E-12;-130.928E-12;-143.548E-12;-138.816E-12;-283.941E-12;-279.208E-12;-907.033E-12;-11.885E-9;-11.612E-9;-11.036E-9
7;600;-118.309E-12;-121.464E-12;-130.928E-12;-126.196E-12;-113.576E-12;-132.506E-12;-126.196E-12;-145.125E-12;-138.816E-12;-282.363E-12;-279.208E-12;-908.611E-12;-11.888E-9;-11.612E-9;-11.031E-9
8;700;-118.309E-12;-107.267E-12;-115.154E-12;-121.464E-12;-116.731E-12;-132.506E-12;-124.618E-12;-140.393E-12;-146.703E-12;-268.166E-12;-274.476E-12;-899.146E-12;-11.878E-9;-11.607E-9;-11.050E-9
9;800;-123.041E-12;-113.576E-12;-132.506E-12;-121.464E-12;-121.464E-12;-134.083E-12;-135.661E-12;-135.661E-12;-126.196E-12;-282.363E-12;-269.744E-12;-905.456E-12;-11.885E-9;-11.605E-9;-11.042E-9
10;900;-115.154E-12;-115.154E-12;-116.731E-12;-123.041E-12;-124.618E-12;-141.970E-12;-124.618E-12;-124.618E-12;-134.083E-12;-282.363E-12;-271.321E-12;-913.343E-12;-11.891E-9;-11.610E-9;-11.026E-9
11;1000;-123.041E-12;-118.309E-12;-110.421E-12;-123.041E-12;-123.041E-12;-134.083E-12;-116.731E-12;-126.196E-12;-127.773E-12;-291.828E-12;-268.166E-12;-927.540E-12;-11.889E-9;-11.618E-9;-11.030E-9
12;1100;-113.576E-12;-126.196E-12;-116.731E-12;-107.267E-12;-116.731E-12;-135.661E-12;-127.773E-12;-143.548E-12;-127.773E-12;-276.054E-12;-272.899E-12;-914.920E-12;-11.894E-9;-11.604E-9;-11.036E-9
13;1200;-127.773E-12;-111.999E-12;-118.309E-12;-118.309E-12;-123.041E-12;-132.506E-12;-124.618E-12;-127.773E-12;-132.506E-12;-266.589E-12;-269.744E-12;-908.611E-12;-11.881E-9;-11.607E-9;-11.045E-9
14;1300;-127.773E-12;-113.576E-12;-116.731E-12;-129.351E-12;-115.154E-12;-134.083E-12;-137.238E-12;-134.083E-12;-127.773E-12;-272.899E-12;-269.744E-12;-907.033E-12;-11.888E-9;-11.607E-9;-11.028E-9
