;Sweep Count;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
;Sweep Time (s);314.000E-3;40.317E+0;80.318E+0;120.319E+0;160.322E+0;200.324E+0;240.325E+0;280.327E+0;320.329E+0;360.330E+0;400.334E+0;440.336E+0;480.338E+0;520.339E+0;560.341E+0
Sample Point;Sample Time (us);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);
1;0;-329.687E-12;-378.588E-12;-402.249E-12;-454.305E-12;-444.841E-12;-558.417E-12;-495.319E-12;-539.488E-12;-643.599E-12;-779.260E-12;-832.893E-12;-804.499E-12;-809.231E-12;-779.260E-12;-802.922E-12
2;100;-337.574E-12;-372.278E-12;-406.982E-12;-451.150E-12;-443.263E-12;-548.952E-12;-492.164E-12;-541.065E-12;-637.289E-12;-776.105E-12;-834.471E-12;-804.499E-12;-810.809E-12;-790.302E-12;-807.654E-12
3;200;-345.461E-12;-383.320E-12;-400.672E-12;-454.305E-12;-436.953E-12;-550.530E-12;-484.277E-12;-550.530E-12;-645.177E-12;-771.373E-12;-825.006E-12;-801.344E-12;-812.386E-12;-790.302E-12;-807.654E-12
4;300;-339.152E-12;-389.630E-12;-403.827E-12;-457.460E-12;-443.263E-12;-550.530E-12;-503.206E-12;-547.375E-12;-646.754E-12;-779.260E-12;-823.428E-12;-799.767E-12;-810.809E-12;-788.724E-12;-818.696E-12
5;400;-337.574E-12;-383.320E-12;-406.982E-12;-459.038E-12;-441.686E-12;-564.727E-12;-492.164E-12;-544.220E-12;-649.909E-12;-776.105E-12;-834.471E-12;-793.457E-12;-809.231E-12;-783.992E-12;-815.541E-12
6;500;-335.997E-12;-391.207E-12;-397.517E-12;-457.460E-12;-446.418E-12;-556.840E-12;-503.206E-12;-544.220E-12;-642.022E-12;-768.218E-12;-831.316E-12;-801.344E-12;-809.231E-12;-788.724E-12;-812.386E-12
7;600;-331.264E-12;-375.433E-12;-402.249E-12;-457.460E-12;-446.418E-12;-558.417E-12;-503.206E-12;-542.642E-12;-640.444E-12;-776.105E-12;-829.738E-12;-796.612E-12;-809.231E-12;-793.457E-12;-813.964E-12
8;700;-332.842E-12;-378.588E-12;-400.672E-12;-454.305E-12;-447.996E-12;-561.572E-12;-496.896E-12;-545.797E-12;-645.177E-12;-772.950E-12;-826.583E-12;-804.499E-12;-802.922E-12;-783.992E-12;-818.696E-12
9;800;-332.842E-12;-391.207E-12;-399.095E-12;-457.460E-12;-440.108E-12;-556.840E-12;-490.587E-12;-545.797E-12;-649.909E-12;-768.218E-12;-832.893E-12;-806.076E-12;-820.273E-12;-779.260E-12;-817.119E-12
10;900;-345.461E-12;-386.475E-12;-400.672E-12;-455.883E-12;-446.418E-12;-550.530E-12;-498.474E-12;-542.642E-12;-648.332E-12;-777.682E-12;-837.625E-12;-809.231E-12;-813.964E-12;-785.570E-12;-823.428E-12
11;1000;-343.884E-12;-372.278E-12;-410.137E-12;-452.728E-12;-444.841E-12;-552.107E-12;-489.009E-12;-537.910E-12;-634.135E-12;-776.105E-12;-826.583E-12;-807.654E-12;-809.231E-12;-785.570E-12;-818.696E-12
12;1100;-331.264E-12;-380.165E-12;-403.827E-12;-447.996E-12;-440.108E-12;-550.530E-12;-484.277E-12;-536.333E-12;-643.599E-12;-766.640E-12;-823.428E-12;-806.076E-12;-810.809E-12;-793.457E-12;-812.386E-12
13;1200;-335.997E-12;-373.855E-12;-400.672E-12;-446.418E-12;-447.996E-12;-556.840E-12;-487.432E-12;-550.530E-12;-634.135E-12;-772.950E-12;-828.161E-12;-813.964E-12;-796.612E-12;-782.415E-12;-806.076E-12
14;1300;-334.419E-12;-375.433E-12;-395.940E-12;-451.150E-12;-457.460E-12;-553.685E-12;-493.742E-12;-541.065E-12;-642.022E-12;-782.415E-12;-831.316E-12;-806.076E-12;-796.612E-12;-780.837E-12;-809.231E-12
