;Sweep Count;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
;Sweep Time (s);314.000E-3;40.317E+0;80.318E+0;120.319E+0;160.322E+0;200.324E+0;240.325E+0;280.327E+0;320.329E+0;360.330E+0;400.334E+0;440.336E+0;480.338E+0;520.339E+0;560.341E+0
Sample Point;Sample Time (us);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);
72;7100;-72.563E-12;-108.844E-12;-165.632E-12;-217.688E-12;-250.814E-12;-263.434E-12;-279.208E-12;-462.193E-12;-429.066E-12;-485.854E-12;-512.671E-12;-504.784E-12;-544.220E-12;-525.291E-12;-733.514E-12
73;7200;-58.366E-12;-107.267E-12;-167.210E-12;-217.688E-12;-255.547E-12;-263.434E-12;-291.828E-12;-459.038E-12;-444.841E-12;-481.122E-12;-518.981E-12;-512.671E-12;-541.065E-12;-530.023E-12;-730.359E-12
74;7300;-70.985E-12;-108.844E-12;-184.562E-12;-201.913E-12;-241.350E-12;-272.899E-12;-287.096E-12;-449.573E-12;-438.531E-12;-482.699E-12;-518.981E-12;-500.051E-12;-545.797E-12;-531.600E-12;-730.359E-12
75;7400;-69.408E-12;-115.154E-12;-178.252E-12;-206.646E-12;-242.927E-12;-272.899E-12;-283.941E-12;-449.573E-12;-433.798E-12;-481.122E-12;-520.558E-12;-500.051E-12;-550.530E-12;-528.445E-12;-744.556E-12
76;7500;-64.675E-12;-111.999E-12;-171.942E-12;-212.956E-12;-249.237E-12;-274.476E-12;-287.096E-12;-455.883E-12;-435.376E-12;-476.390E-12;-525.291E-12;-511.094E-12;-548.952E-12;-528.445E-12;-741.401E-12
77;7600;-69.408E-12;-105.689E-12;-168.787E-12;-217.688E-12;-244.505E-12;-276.054E-12;-293.406E-12;-447.996E-12;-435.376E-12;-473.235E-12;-533.178E-12;-504.784E-12;-555.262E-12;-522.136E-12;-731.936E-12
78;7700;-74.140E-12;-113.576E-12;-175.097E-12;-203.491E-12;-238.195E-12;-272.899E-12;-298.138E-12;-449.573E-12;-444.841E-12;-479.545E-12;-523.713E-12;-489.009E-12;-553.685E-12;-531.600E-12;-742.978E-12
79;7800;-75.718E-12;-118.309E-12;-168.787E-12;-208.223E-12;-252.392E-12;-266.589E-12;-287.096E-12;-452.728E-12;-438.531E-12;-485.854E-12;-518.981E-12;-503.206E-12;-552.107E-12;-525.291E-12;-738.246E-12
80;7900;-75.718E-12;-115.154E-12;-184.562E-12;-220.843E-12;-252.392E-12;-272.899E-12;-288.673E-12;-454.305E-12;-438.531E-12;-485.854E-12;-526.868E-12;-501.629E-12;-553.685E-12;-528.445E-12;-739.824E-12
81;8000;-70.985E-12;-116.731E-12;-167.210E-12;-205.068E-12;-250.814E-12;-274.476E-12;-285.518E-12;-455.883E-12;-433.798E-12;-490.587E-12;-531.600E-12;-501.629E-12;-550.530E-12;-531.600E-12;-741.401E-12
