;Sweep Count;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
;Sweep Time (s);314.000E-3;40.317E+0;80.318E+0;120.319E+0;160.322E+0;200.324E+0;240.325E+0;280.327E+0;320.329E+0;360.330E+0;400.334E+0;440.336E+0;480.338E+0;520.339E+0;560.341E+0
Sample Point;Sample Time (us);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);
1;0;-83.605E-12;-141.970E-12;-146.703E-12;-146.703E-12;-149.858E-12;-165.632E-12;-164.055E-12;-145.125E-12;-160.900E-12;-370.701E-12;-5.092E-9;-6.736E-9;-7.390E-9;-7.435E-9;-8.435E-9
2;100;-82.027E-12;-137.238E-12;-141.970E-12;-138.816E-12;-148.280E-12;-149.858E-12;-151.435E-12;-138.816E-12;-167.210E-12;-370.701E-12;-5.097E-9;-6.745E-9;-7.392E-9;-7.439E-9;-8.433E-9
3;200;-85.182E-12;-138.816E-12;-141.970E-12;-151.435E-12;-141.970E-12;-149.858E-12;-159.322E-12;-130.928E-12;-170.364E-12;-361.236E-12;-5.105E-9;-6.729E-9;-7.384E-9;-7.422E-9;-8.441E-9
4;300;-66.253E-12;-154.590E-12;-137.238E-12;-141.970E-12;-138.816E-12;-165.632E-12;-165.632E-12;-143.548E-12;-156.167E-12;-361.236E-12;-5.100E-9;-6.729E-9;-7.389E-9;-7.417E-9;-8.444E-9
5;400;-82.027E-12;-143.548E-12;-149.858E-12;-146.703E-12;-134.083E-12;-160.900E-12;-164.055E-12;-140.393E-12;-167.210E-12;-372.278E-12;-5.098E-9;-6.739E-9;-7.386E-9;-7.427E-9;-8.433E-9
6;500;-93.069E-12;-137.238E-12;-140.393E-12;-145.125E-12;-141.970E-12;-156.167E-12;-171.942E-12;-137.238E-12;-173.519E-12;-362.813E-12;-5.101E-9;-6.742E-9;-7.386E-9;-7.430E-9;-8.446E-9
7;600;-82.027E-12;-138.816E-12;-137.238E-12;-153.013E-12;-145.125E-12;-157.745E-12;-175.097E-12;-140.393E-12;-160.900E-12;-359.658E-12;-5.101E-9;-6.742E-9;-7.394E-9;-7.425E-9;-8.441E-9
8;700;-91.492E-12;-143.548E-12;-148.280E-12;-149.858E-12;-135.661E-12;-167.210E-12;-160.900E-12;-141.970E-12;-156.167E-12;-354.926E-12;-5.100E-9;-6.745E-9;-7.395E-9;-7.427E-9;-8.454E-9
9;800;-93.069E-12;-141.970E-12;-140.393E-12;-138.816E-12;-149.858E-12;-159.322E-12;-157.745E-12;-143.548E-12;-157.745E-12;-350.194E-12;-5.090E-9;-6.740E-9;-7.382E-9;-7.422E-9;-8.452E-9
10;900;-85.182E-12;-137.238E-12;-138.816E-12;-149.858E-12;-141.970E-12;-168.787E-12;-160.900E-12;-140.393E-12;-164.055E-12;-356.503E-12;-5.092E-9;-6.734E-9;-7.387E-9;-7.427E-9;-8.454E-9
11;1000;-85.182E-12;-145.125E-12;-143.548E-12;-143.548E-12;-143.548E-12;-162.477E-12;-170.364E-12;-145.125E-12;-159.322E-12;-362.813E-12;-5.101E-9;-6.739E-9;-7.381E-9;-7.428E-9;-8.443E-9
12;1100;-91.492E-12;-140.393E-12;-141.970E-12;-145.125E-12;-141.970E-12;-164.055E-12;-160.900E-12;-140.393E-12;-156.167E-12;-353.349E-12;-5.094E-9;-6.745E-9;-7.397E-9;-7.416E-9;-8.435E-9
13;1200;-88.337E-12;-127.773E-12;-124.618E-12;-146.703E-12;-143.548E-12;-162.477E-12;-171.942E-12;-143.548E-12;-159.322E-12;-347.039E-12;-5.097E-9;-6.750E-9;-7.386E-9;-7.417E-9;-8.431E-9
14;1300;-83.605E-12;-134.083E-12;-129.351E-12;-134.083E-12;-146.703E-12;-157.745E-12;-157.745E-12;-149.858E-12;-156.167E-12;-348.616E-12;-5.098E-9;-6.745E-9;-7.392E-9;-7.401E-9;-8.438E-9
