;Sweep Count;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
;Sweep Time (s);314.000E-3;40.317E+0;80.318E+0;120.319E+0;160.322E+0;200.324E+0;240.325E+0;280.327E+0;320.329E+0;360.330E+0;400.334E+0;440.336E+0;480.338E+0;520.339E+0;560.341E+0
Sample Point;Sample Time (us);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);
1;0;-89.915E-12;-75.718E-12;-82.027E-12;-93.069E-12;-89.915E-12;-104.112E-12;-113.576E-12;-108.844E-12;-156.167E-12;-214.533E-12;-246.082E-12;-246.082E-12;-268.166E-12;-260.279E-12;-9.880E-9
2;100;-83.605E-12;-74.140E-12;-102.534E-12;-93.069E-12;-97.802E-12;-105.689E-12;-116.731E-12;-104.112E-12;-156.167E-12;-222.420E-12;-255.547E-12;-253.969E-12;-266.589E-12;-265.011E-12;-9.878E-9
3;200;-91.492E-12;-83.605E-12;-100.957E-12;-96.224E-12;-107.267E-12;-105.689E-12;-111.999E-12;-115.154E-12;-160.900E-12;-231.885E-12;-261.857E-12;-249.237E-12;-261.857E-12;-252.392E-12;-9.886E-9
4;300;-85.182E-12;-77.295E-12;-99.379E-12;-97.802E-12;-105.689E-12;-97.802E-12;-105.689E-12;-119.886E-12;-154.590E-12;-235.040E-12;-247.660E-12;-241.350E-12;-274.476E-12;-257.124E-12;-9.881E-9
5;400;-96.224E-12;-70.985E-12;-86.760E-12;-107.267E-12;-110.421E-12;-100.957E-12;-115.154E-12;-115.154E-12;-153.013E-12;-227.153E-12;-250.814E-12;-250.814E-12;-265.011E-12;-265.011E-12;-9.875E-9
6;500;-94.647E-12;-89.915E-12;-91.492E-12;-99.379E-12;-93.069E-12;-107.267E-12;-107.267E-12;-104.112E-12;-154.590E-12;-236.617E-12;-257.124E-12;-255.547E-12;-272.899E-12;-263.434E-12;-9.881E-9
7;600;-91.492E-12;-85.182E-12;-97.802E-12;-94.647E-12;-102.534E-12;-105.689E-12;-108.844E-12;-111.999E-12;-151.435E-12;-231.885E-12;-255.547E-12;-258.702E-12;-265.011E-12;-258.702E-12;-9.880E-9
8;700;-86.760E-12;-83.605E-12;-96.224E-12;-88.337E-12;-102.534E-12;-102.534E-12;-107.267E-12;-110.421E-12;-159.322E-12;-225.575E-12;-257.124E-12;-255.547E-12;-274.476E-12;-253.969E-12;-9.889E-9
9;800;-96.224E-12;-75.718E-12;-89.915E-12;-102.534E-12;-110.421E-12;-102.534E-12;-110.421E-12;-107.267E-12;-149.858E-12;-223.998E-12;-250.814E-12;-236.617E-12;-266.589E-12;-260.279E-12;-9.889E-9
10;900;-94.647E-12;-78.872E-12;-97.802E-12;-111.999E-12;-99.379E-12;-111.999E-12;-110.421E-12;-118.309E-12;-160.900E-12;-223.998E-12;-257.124E-12;-260.279E-12;-260.279E-12;-263.434E-12;-9.878E-9
11;1000;-100.957E-12;-80.450E-12;-96.224E-12;-104.112E-12;-105.689E-12;-102.534E-12;-96.224E-12;-115.154E-12;-157.745E-12;-230.308E-12;-258.702E-12;-265.011E-12;-271.321E-12;-257.124E-12;-9.880E-9
12;1100;-88.337E-12;-80.450E-12;-94.647E-12;-94.647E-12;-107.267E-12;-99.379E-12;-97.802E-12;-121.464E-12;-162.477E-12;-219.265E-12;-257.124E-12;-265.011E-12;-269.744E-12;-263.434E-12;-9.880E-9
13;1200;-88.337E-12;-75.718E-12;-89.915E-12;-93.069E-12;-110.421E-12;-116.731E-12;-97.802E-12;-110.421E-12;-159.322E-12;-217.688E-12;-253.969E-12;-255.547E-12;-271.321E-12;-265.011E-12;-9.878E-9
14;1300;-86.760E-12;-75.718E-12;-89.915E-12;-96.224E-12;-100.957E-12;-108.844E-12;-115.154E-12;-115.154E-12;-154.590E-12;-231.885E-12;-257.124E-12;-257.124E-12;-276.054E-12;-272.899E-12;-9.881E-9
