;Sweep Count;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
;Sweep Time (s);314.000E-3;40.317E+0;80.318E+0;120.319E+0;160.322E+0;200.324E+0;240.325E+0;280.327E+0;320.329E+0;360.330E+0;400.334E+0;440.336E+0;480.338E+0;520.339E+0;560.341E+0
Sample Point;Sample Time (us);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);
1;0;-236.617E-12;-242.927E-12;-269.744E-12;-290.251E-12;-236.617E-12;-206.646E-12;-184.562E-12;-182.984E-12;-228.730E-12;-260.279E-12;-266.589E-12;-271.321E-12;-236.617E-12;-231.885E-12;-239.772E-12
2;100;-223.998E-12;-239.772E-12;-265.011E-12;-276.054E-12;-239.772E-12;-216.111E-12;-176.674E-12;-181.407E-12;-227.153E-12;-268.166E-12;-263.434E-12;-268.166E-12;-239.772E-12;-235.040E-12;-238.195E-12
3;200;-211.378E-12;-231.885E-12;-261.857E-12;-294.983E-12;-241.350E-12;-214.533E-12;-190.871E-12;-181.407E-12;-228.730E-12;-265.011E-12;-271.321E-12;-257.124E-12;-246.082E-12;-233.462E-12;-230.308E-12
4;300;-220.843E-12;-236.617E-12;-255.547E-12;-291.828E-12;-225.575E-12;-214.533E-12;-186.139E-12;-181.407E-12;-235.040E-12;-265.011E-12;-271.321E-12;-260.279E-12;-241.350E-12;-239.772E-12;-252.392E-12
5;400;-230.308E-12;-239.772E-12;-268.166E-12;-293.406E-12;-227.153E-12;-208.223E-12;-181.407E-12;-184.562E-12;-231.885E-12;-257.124E-12;-265.011E-12;-260.279E-12;-241.350E-12;-236.617E-12;-247.660E-12
6;500;-223.998E-12;-249.237E-12;-268.166E-12;-293.406E-12;-236.617E-12;-211.378E-12;-181.407E-12;-176.674E-12;-219.265E-12;-266.589E-12;-272.899E-12;-258.702E-12;-228.730E-12;-242.927E-12;-244.505E-12
7;600;-219.265E-12;-242.927E-12;-272.899E-12;-280.786E-12;-230.308E-12;-208.223E-12;-175.097E-12;-190.871E-12;-222.420E-12;-269.744E-12;-271.321E-12;-260.279E-12;-231.885E-12;-231.885E-12;-236.617E-12
8;700;-212.956E-12;-250.814E-12;-265.011E-12;-280.786E-12;-246.082E-12;-208.223E-12;-179.829E-12;-195.604E-12;-225.575E-12;-258.702E-12;-261.857E-12;-265.011E-12;-235.040E-12;-231.885E-12;-231.885E-12
9;800;-220.843E-12;-242.927E-12;-261.857E-12;-287.096E-12;-236.617E-12;-219.265E-12;-186.139E-12;-181.407E-12;-219.265E-12;-252.392E-12;-271.321E-12;-261.857E-12;-238.195E-12;-236.617E-12;-236.617E-12
10;900;-209.801E-12;-244.505E-12;-271.321E-12;-272.899E-12;-238.195E-12;-219.265E-12;-189.294E-12;-179.829E-12;-217.688E-12;-263.434E-12;-269.744E-12;-258.702E-12;-230.308E-12;-238.195E-12;-239.772E-12
11;1000;-212.956E-12;-238.195E-12;-272.899E-12;-280.786E-12;-235.040E-12;-206.646E-12;-176.674E-12;-189.294E-12;-228.730E-12;-257.124E-12;-272.899E-12;-272.899E-12;-231.885E-12;-233.462E-12;-242.927E-12
12;1100;-216.111E-12;-249.237E-12;-261.857E-12;-288.673E-12;-233.462E-12;-211.378E-12;-187.716E-12;-182.984E-12;-230.308E-12;-258.702E-12;-272.899E-12;-266.589E-12;-235.040E-12;-246.082E-12;-233.462E-12
13;1200;-211.378E-12;-241.350E-12;-253.969E-12;-285.518E-12;-230.308E-12;-198.759E-12;-186.139E-12;-184.562E-12;-225.575E-12;-269.744E-12;-269.744E-12;-271.321E-12;-242.927E-12;-241.350E-12;-225.575E-12
14;1300;-209.801E-12;-241.350E-12;-257.124E-12;-282.363E-12;-236.617E-12;-212.956E-12;-179.829E-12;-190.871E-12;-219.265E-12;-268.166E-12;-272.899E-12;-269.744E-12;-231.885E-12;-228.730E-12;-228.730E-12
