,gleak (nS),Eleak (mV),cap (pF),rseries (MOhms),rseal (GOhms)
0,1.6285672778602212,12.66473168344432,41.59162,5.144982,0.5024743
1,1.4789940595632332,28.85268573561792,41.27259,5.076395,0.4485236
2,1.684647385368501,15.496230189420636,41.799389999999995,5.2135679999999995,0.46496360000000003
3,1.9847463118282915,6.355718105976768,41.5624,5.282153999999999,0.419356
4,2.2579920134614775,19.32833667693172,41.198879999999996,5.487914,0.3262742
5,2.1535601871524293,47.09067101590569,40.99017,5.625086,0.28555250000000004
6,3.726516046008027,40.053151555608174,40.50509,6.105192,0.17364380000000001
7,1.6343716019276424,-5.218681657473162,42.38888,5.5565,0.7193398000000001
8,0.9633172915091535,33.55327182221653,42.27176,5.487914,0.8167123000000001
9,1.1781681928267924,4.663653695174388,41.973240000000004,5.487914,0.7861624
10,1.2579668451441823,-0.7655079692379373,42.39597,5.487914,0.7034332000000001
11,0.787317275895869,61.000991629684144,42.55325,5.487914,0.7949375000000001
12,1.2790242951840158,6.609163588754301,42.322889999999994,5.487914,0.6949079
13,0.9963890882513741,20.048128845844523,42.40462,5.487914,0.7544974000000001
14,0.7796930276220005,81.37818042419747,42.42793,5.419327,0.7021235
15,1.1294771302955504,25.03282110888277,42.41478,5.419327,0.6158314
16,1.0605780154297357,53.58266843036635,41.906980000000004,5.487914,0.5503434
17,1.4323015295277741,59.76336749939332,42.72484,5.625086,0.4360104
18,1.7121604867572169,29.320893114599745,42.98246,5.7622599999999995,0.4407634
