,gleak (nS),Eleak (mV),cap (pF),rseries (MOhms),rseal (GOhms)
0,1.3678983236964193,-33.88523263130667,49.894220000000004,8.299957,1.1388610000000001
1,0.8430028614955636,-2.643638826545474,49.998659999999994,7.888438,1.403761
2,0.9410608472256932,-9.967112795228834,49.829190000000004,7.819852,1.286688
3,0.8618096506927952,-10.66455384279158,49.85463,8.025611,1.8940560000000002
4,0.8611716950059357,-21.243783192956915,49.94379,8.368542999999999,1.750169
5,0.8587861537467196,-22.39785149741921,50.12613,9.122994,2.040549
6,0.867423910764496,-28.656619803804713,49.899910000000006,9.740272,2.043405
7,0.7402299925995061,-18.77090244824256,49.999129999999994,10.42614,2.7901930000000004
8,0.7886810165505493,-22.76661837226596,51.15425,11.31776,2.3341350000000003
9,0.8648341781273426,-31.99564867470955,51.609609999999996,12.140799999999999,2.487315
10,0.7830155936172202,-28.435594920061675,51.20604,12.96383,2.20899
11,0.7775180383185447,-24.08077698829907,50.70227,13.51253,1.8999180000000002
12,0.9374969439983745,-36.990548500274436,50.57484,13.786869999999999,1.634166
13,0.6992215895713567,-16.931233949281452,49.94282,14.19839,1.5227160000000002
14,0.7514196510833223,-13.971283486571227,49.85159,12.68949,1.404682
15,0.5945089677307233,10.013649800319298,50.78314,12.34656,1.3188010000000001
16,0.7087843499789112,2.1874436875466756,50.92051,12.75807,1.288583
17,1.1888683914997804,-26.710052343067154,52.65025,13.37535,1.0609330000000001
18,1.2477783582932385,-29.72868059134841,52.372029999999995,14.33556,1.105547
