0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
-24.98465017740098,-4.834158399040874,-7.8250068483738175,-9.655136773892451,-10.266075917942388,-13.844319992267572,-13.764889117158233,-24.373828104442637,-13.800233322364733,-18.006154324067438,-13.322648145354265,-11.564930716203747,-21.430782978458495,-4.927043196544616,-20.198624857324717,-19.96442189026962,-9.240608558243252
-20.255650177400994,-1.6811583990408678,-6.248006848373819,-11.231136773892445,-16.57107591794238,-16.99631999226756,-13.764889117158233,-29.102828104442622,-7.495233322364726,-29.04015432406743,-13.32164814535426,-9.98793071620375,-13.549782978458495,-11.232043196544623,-17.045624857324725,-16.8114218902696,-6.088608558243237
-13.950650177400988,-9.563158399040873,-9.401006848373825,-14.384136773892465,-8.690075917942394,0.3426800077324401,-10.612889117158247,-10.18782810444263,-7.496233322364731,-21.159154324067458,0.8643518546457472,-16.29393071620376,-13.549782978458495,-14.385043196544643,-7.5886248573247315,-16.8114218902696,-4.512608558243272
-17.10365017740098,3.0468416009591266,-6.24900684837381,-3.351136773892449,-13.41907591794238,-15.420319992267565,-5.883889117158233,5.575171895557375,-5.919233322364732,-19.583154324067436,0.8643518546457472,-8.411930716203727,-8.820782978458482,-4.927043196544616,3.4453751426752888,-10.506421890269593,0.2163914417567412
-2.916650177400996,17.233841600959124,-6.248006848373819,-1.7741367738924652,-0.8080759179423893,12.952680007732454,9.879110882841786,0.8471718955573806,8.26776667763528,-10.125154324067438,-2.2876481453542397,-6.835930716203734,-5.66778297845849,-3.3500431965446182,-6.011624857324705,5.256578109730384,14.403391441756753
-37.594650177400965,-14.291158399040853,-18.859006848373795,-22.265136773892436,-24.452075917942366,-16.996319992267544,-5.882889117158214,-25.949828104442616,-5.919233322364718,-22.735154324067395,-19.627648145354243,-25.750930716203726,-23.00678297845846,-19.113043196544595,-10.74062485732469,-21.540421890269585,-15.54560855824323
-10.797650177400968,-1.6811583990408678,15.819993151626193,-6.50213677389246,-7.113075917942368,-1.2333199922675533,3.575110882841784,-14.91582810444261,11.420766677635271,-8.54815432406744,11.898351854645739,-6.834930716203729,-4.091782978458497,-6.50304319654461,3.4463751426752935,-7.353421890269601,1.7933914417567394
-20.25665017740097,-7.9861583990408604,-4.672006848373812,-12.808136773892457,-21.30007591794238,-18.573319992267557,-2.7308891171582133,-7.03482810444261,-10.648233322364732,-10.12515432406741,-2.288648145354273,-6.835930716203734,-11.973782978458502,-12.808043196544617,0.29337514267530196,-10.506421890269593,6.521391441756748
-17.10365017740098,-3.258158399040866,-3.096006848373804,-4.9271367738924425,-10.266075917942388,-15.420319992267551,-7.459889117158227,-13.339828104442631,-1.190233322364719,-19.583154324067436,-13.322648145354265,-5.2599307162037405,-16.702782978458487,-15.961043196544608,-10.740624857324718,-8.9304218902696,-13.969608558243237
-15.527650177401,1.470841600959119,-15.706006848373818,-12.808136773892457,-10.266075917942402,-15.42031999226758,-4.307889117158226,-19.645828104442643,-18.53023332236475,-19.583154324067436,-3.8646481453542663,-19.445930716203748,-19.854782978458502,-1.7740431965446248,-12.317624857324745,-13.659421890269613,-13.97060855824327
-4.49365017740098,3.0478416009591314,7.937993151626188,4.530863226107542,3.919924082057605,1.9186800077324335,11.45511088284178,-3.8828281044426376,5.114766677635274,-0.6671543240674396,15.050351854645726,1.046069283796271,-2.5157829784585033,1.377956803455362,9.750375142675296,6.8325781097303775,8.098391441756746
