,gleak (nS),Eleak (mV),cap (pF),rseries (MOhms),rseal (GOhms)
0,1.1572836593195448,-15.834076997170293,51.867580000000004,8.780062,1.074421
1,1.3195641468656272,-30.687766957151823,52.247409999999995,8.505716,1.068664
2,1.1291546304947193,-13.830364238606242,52.32074,8.23137,0.9458843
3,1.1180193862120404,-20.526354193020936,52.98517,8.23137,1.07616
4,1.0090760384942825,-4.423810082802477,53.00017,8.368542999999999,0.9578153
5,1.134158205538459,-7.589286118961859,52.5419,9.534512,0.8830412000000001
6,1.0888048732582472,12.39650924848582,61.72391999999999,13.99263,0.7614160000000001
7,1.365713332537959,0.46366038242852053,62.134029999999996,14.747079999999999,0.6512760000000001
8,1.6709287521088474,-12.752527414724884,62.694770000000005,14.541319999999999,0.6141248
9,1.410144857984722,-1.1843382408228882,62.4157,14.747079999999999,0.60926
10,1.2573288495883834,14.362730481146638,62.129909999999995,14.67849,0.6332991
11,1.2786120197645894,8.661095018113162,61.19643,14.95284,0.631788
12,1.362780927154929,4.946750201414419,60.589169999999996,14.815669999999999,0.6304035
13,1.4386269670004368,-3.186760135328437,59.04201,15.09001,0.6505114000000001
14,1.5517617576933886,-0.45666984419423673,57.90948,15.29577,0.5682492
15,1.828404670777617,-13.072710403166168,59.444210000000005,15.707289999999999,0.583169
16,1.6871669330557986,-3.5094242435625165,59.780190000000005,15.432939999999999,0.5603626
17,1.7064973706221875,9.339157492801636,59.38394,15.021429999999999,0.5004737
18,2.3418973011590842,-20.593711259957857,58.42741,15.57012,0.49930440000000004
