,gleak (nS),Eleak (mV),cap (pF),rseries (MOhms),rseal (GOhms)
0,0.8501429774587602,4.7523451365390095,18.783440000000002,12.895249999999999,1.0536100000000002
1,0.8646108614447949,2.9006553949026994,18.91642,12.27797,1.031346
2,0.7325546848092662,29.235696629818907,18.804219999999997,12.07221,0.9605213
3,0.9104059860191198,11.312345384551591,18.92022,12.00362,0.9264932
4,0.9126465075449882,13.34409282744218,19.12819,12.140799999999999,0.9065608
5,0.8920414593187637,22.572379647270793,19.18343,12.20938,0.8393884
6,0.8634317286811104,36.83642830191994,18.91534,11.935039999999999,0.7916784
7,0.9910554658640026,22.832707229374094,19.201639999999998,11.935039999999999,0.7539709
8,1.104034795297269,17.91392229966699,18.931530000000002,12.07221,0.6811228
9,1.210089113385715,13.501626472923958,19.198420000000002,12.07221,0.6447497000000001
10,1.0484084879678515,39.06491073982925,19.047929999999997,12.34656,0.608133
11,1.2146174246672703,26.96200644707112,19.1863,12.41514,0.5648483000000001
12,1.354617299198637,24.372876681017765,18.62471,12.620899999999999,0.5064121
13,1.4560228008193257,22.61912103729262,19.07561,12.826659999999999,0.4918349
14,0.6976651848287928,31.35845209643697,19.235950000000003,12.75807,1.000543
15,0.6428522213352909,16.348614241854225,19.23484,12.895249999999999,1.208479
16,0.5758307355231501,33.49591219383071,18.7636,12.96383,1.2607270000000002
17,0.8496194888231066,13.629675772194924,19.296290000000003,13.16959,0.9371439
18,0.9731374706713947,3.316472900738562,19.04263,13.16959,0.9347430000000001
