,gleak (nS),Eleak (mV),cap (pF),rseries (MOhms),rseal (GOhms)
0,0.6959582364721317,-8.092931871390006,61.94226,9.740272,1.408319
1,0.7131790286608033,-22.590444451201268,61.833510000000004,9.877443999999999,1.6426900000000002
2,0.7264149348522241,-20.484142754661796,62.02904000000001,10.014619999999999,1.4445620000000001
3,0.7022669176494934,-11.827539467967558,62.08043,10.0832,1.440528
4,0.6987583991502123,-14.652077204471851,62.17948,10.220379999999999,1.398837
5,0.6251060381545236,0.17148615656636146,62.39111,10.28896,1.4529800000000002
6,0.8869777617158204,-29.949716740425366,62.17769,10.15179,1.4290370000000001
7,0.7625379162943636,-17.651897705002426,62.25895,10.28896,1.439904
8,0.49095539716242803,49.191919642177496,62.224120000000006,10.42614,1.142095
9,0.7598926754561356,-9.633156738935629,62.65265,10.56331,1.3024950000000002
10,0.8297237487620278,-6.555567596283093,62.41105,10.6319,1.1220910000000002
11,0.7953788230715756,-14.421059521233541,62.54118,10.83765,1.257336
12,0.600979462474225,30.456246503541035,61.99688999999999,10.83765,1.1581430000000001
13,0.5733297254631652,33.48259727214188,61.866440000000004,11.112,1.2368050000000002
14,0.9815429918692199,-18.362440365526354,62.206900000000005,11.24917,1.0745360000000002
15,0.8177545043504746,-1.362315886397005,62.1579,11.52352,1.098081
16,0.7955001646033802,15.483118897139844,62.21442999999999,11.45493,0.9130068
17,0.710569808536147,103.41785955362958,62.73027,11.38635,0.5846847000000001
18,1.93295738564968,-17.34179118816946,61.79682,11.59211,0.5708296
