0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
15.695759203394388,34.58670856985748,25.05847186611939,22.505497469788736,13.014619544652845,23.502269706151537,4.695356505834468,18.574516151134105,23.607746514910332,12.191237753132015,21.48680285790269,16.276067600264014,12.639764635239601,19.313555878381948,19.812627489104273,4.348079239533831,12.054698302385276
28.306759203394435,31.43470856985752,7.71947186611942,30.387497469788798,8.28561954465286,20.35026970615158,22.034356505834495,18.574516151134134,20.455746514910373,7.463237753132063,21.486802857902717,19.429067600264034,17.368764635239614,14.584555878381963,13.507627489104294,13.806079239533886,8.901698302385313
33.03575920339442,36.163708569857505,20.329471866119405,36.692497469788776,31.93061954465287,25.079269706151564,20.458356505834473,28.032516151134132,26.760746514910352,10.616237753132054,21.486802857902717,35.19206760026404,25.25076463523962,20.890555878381946,19.813627489104306,24.84007923953388,24.66469830238529
18.848759203394437,28.282708569857533,15.60047186611942,24.08249746978879,25.624619544652887,28.23126970615158,22.034356505834495,24.87951615113414,15.72674651491036,10.61523775313205,16.757802857902732,19.429067600264034,14.216764635239628,16.16155587838196,26.118627489104313,18.53507923953387,15.20669830238532
22.000759203394423,25.12870856985751,21.905471866119427,22.505497469788764,27.200619544652852,25.07826970615156,29.915356505834467,29.60751615113412,12.57374651491034,18.49623775313202,26.21580285790273,25.733067600264008,18.944764635239608,24.04255587838196,26.11762748910428,21.68707923953386,12.0536983023853
33.03475920339443,29.85770856985752,26.633471866119407,22.505497469788793,19.31961954465288,31.383269706151566,26.762356505834475,35.91251615113413,25.183746514910354,34.259237753132055,40.40180285790274,22.58106760026405,26.825764635239608,27.194555878381976,27.6936274891043,29.568079239533887,32.54569830238532
25.152759203394425,26.705708569857507,29.7864718661194,16.200497469788786,19.319619544652852,25.07826970615156,18.881356505834475,34.336516151134106,22.031746514910367,24.80123775313203,26.21580285790273,16.276067600264042,18.944764635239608,20.88955587838197,26.11762748910428,12.229079239533888,16.782698302385313
33.03575920339442,33.01170856985752,12.448471866119405,25.658497469788756,8.28561954465286,28.23126970615155,15.729356505834488,23.30351615113412,23.608746514910365,27.955237753132053,27.79280285790273,9.971067600264035,25.25076463523962,22.466555878381968,19.813627489104306,13.806079239533886,19.935698302385305
31.45775920339443,20.399708569857523,20.32847186611943,20.928497469788766,6.708619544652862,10.891269706151576,23.61035650583449,28.031516151134127,15.725746514910355,18.49623775313205,32.52080285790274,8.394067600264037,18.944764635239636,17.736555878381978,8.77862748910431,16.958079239533873,12.053698302385328
23.577759203394436,36.163708569857505,32.93947186611942,19.353497469788778,9.862619544652887,17.19726970615156,29.9163565058345,32.761516151134146,14.150746514910367,10.61523775313205,19.910802857902723,6.818067600264044,12.63976463523963,14.584555878381963,4.050627489104301,15.38207923953388,10.478698302385311
