,gleak (nS),Eleak (mV),cap (pF),rseries (MOhms),rseal (GOhms)
0,0.6287449815436764,7.085675512700972,18.20167,13.786869999999999,1.4584290000000002
1,0.6469812540732001,-3.902325079309263,17.39671,12.27797,1.481386
2,0.6875743401844846,-3.4782960756573797,18.43874,15.981639999999999,1.6805350000000001
3,0.8255094453261681,-6.415743446556056,18.212100000000003,11.112,1.163005
4,0.711431070537053,0.11266891124951572,17.818749999999998,10.56331,1.361121
5,0.6790859508404148,5.193428178321518,18.05763,10.0832,1.31831
6,0.6156256028063293,19.445555876121976,18.26944,9.946031,1.319822
7,0.5917003855598599,20.34562710379826,18.03317,9.39734,1.2988570000000002
8,0.655782285291958,0.07869620877818007,17.967309999999998,9.328752999999999,1.4145180000000002
9,0.5740496673175454,41.62250839831641,17.58096,8.780062,1.1882380000000001
10,0.7237806770455821,23.20683166870678,17.931469999999997,8.780062,0.9925696
11,0.7428049862417208,16.21506708214466,18.030050000000003,8.711475,1.081333
12,0.837997218597694,22.58686138304076,18.06474,8.505716,0.8903390000000001
13,0.8202152753686576,25.434000668035818,18.018720000000002,8.368542999999999,0.9199389
14,0.6756829887723378,50.612930895022906,17.89839,7.957024,0.9165150000000001
15,1.1476782325278054,-8.245881044591899,17.754839999999998,7.888438,0.8557652
16,0.9715781496500872,12.205580622270919,17.70134,7.47692,0.8098657
17,0.9544835776837041,23.9924808098516,17.95769,7.545506,0.7621597
18,0.9240767231746748,27.434575402719755,17.029490000000003,7.339747,0.7697067000000001
19,1.1574073695911955,0.11701352183672596,17.25058,7.27116,0.7718904000000001
20,1.05181943829277,21.611741844634604,17.12176,7.1339879999999996,0.6759337000000001
21,1.0889050348233245,18.355036012499603,16.61108,7.202573999999999,0.67149
22,0.9777074221132207,36.751952872117975,16.82732,6.996815,0.6511241000000001
23,1.3232503005967247,5.900329464818367,16.368910000000003,6.859642,0.6115656
24,0.9358471353645955,48.37001654596782,16.54504,7.1339879999999996,0.6217815
25,,,16.140530000000002,6.653881999999999,0.6012932000000001
26,1.0524923669121784,49.67095699183883,16.46634,6.791055999999999,0.5688922000000001
27,1.1262477376593352,41.130424714283265,15.864669999999998,6.722468999999999,0.5646506
28,1.0680309304822233,59.65464591093998,15.90474,6.791055999999999,0.5784234
29,1.0831236347866149,68.8625070921717,15.978779999999999,6.859642,0.48516750000000003
30,1.4379941102966436,31.920571823260133,15.3924,6.859642,0.5212387
31,1.396271807544207,43.39272764660771,15.468140000000002,6.859642,0.475638
32,1.2658523299370468,66.23538974780485,15.28812,6.996815,0.4489735
33,,,12.13529,8.642889,0.3651144
34,2.0229404905453316,25.47145972613118,11.418709999999999,8.23137,0.3392311
