,gleak (nS),Eleak (mV),cap (pF),rseries (MOhms),rseal (GOhms)
0,3.6754221103942744,-13.012114267298182,55.52915,9.122994,0.31173270000000003
1,3.4379144464586955,-9.833182139400419,54.60185,9.603099,0.3437431
2,2.8101700762270343,-9.573438599037331,55.62063,9.534512,0.38579600000000003
3,1.9030956532858958,1.134811749760422,55.96942,9.260167,0.49419500000000005
4,2.2945900076074723,-19.83993638961442,56.93761,8.780062,0.5162492000000001
5,2.249446270580791,-12.539755009627013,58.356939999999994,8.574302,0.49543030000000005
6,2.514565684243,-18.325653591007526,60.19076,8.368542999999999,0.4765364
7,2.1149038586251865,-3.9808736518606334,61.684309999999996,8.43713,0.454251
8,3.120906605215882,-11.40283287650324,62.679520000000004,8.43713,0.34321880000000005
9,3.0928790517565905,-15.545147523754288,64.10528000000001,8.43713,0.3781427
10,3.18499074188484,-17.641074090775135,65.53228,8.43713,0.3758017
11,2.8890586802127585,-7.429758311640177,65.71715999999999,8.368542999999999,0.3542827
12,2.9197730579073964,-16.523897085668434,67.07955,8.162784,0.3905946
13,2.5855128989237057,-6.7676334143795644,66.99808,8.162784,0.3740309
14,2.5794742940514865,-16.20252804136701,68.46347999999999,8.299957,0.4386124
15,2.6847584648408205,-18.047563022142516,67.99529000000001,8.368542999999999,0.41988030000000004
16,2.4385798596913264,-9.086515793131618,68.90316,8.23137,0.40489990000000003
17,2.326800605461915,-3.6814984051195165,69.14776,8.43713,0.4164679
18,2.589127581296082,-9.954016515436166,68.24526999999999,8.505716,0.406644
19,2.509971156230473,-6.6352672844978215,68.19059,8.505716,0.38870730000000003
20,2.392614642659646,0.959500590886995,68.04381,8.505716,0.38796660000000005
21,2.565940348010652,-6.854278961217244,68.42166,8.43713,0.3898822
22,2.907126732098224,-17.501221421294495,68.01304999999999,8.574302,0.3882031
23,2.5468166785647326,-5.686441899262941,67.91308,8.574302,0.38700330000000005
24,2.649068395674518,-7.301682048577198,67.72028,8.780062,0.36954170000000003
25,,,69.0493,9.054407,0.371879
26,2.7665400339055854,-9.951868828485017,67.72732,9.39734,0.3716666
27,2.777627182610595,-1.9543074482731702,67.42976,9.671685,0.34594420000000004
28,3.0241391125812283,-7.282281796107743,67.01568,10.014619999999999,0.3327067
29,2.6870911809625704,6.567389229259829,67.38557,10.35755,0.3147496
30,3.696672285631715,-18.27832195683845,66.21619,10.76907,0.3112779
31,3.7795437212689,-18.02889178884502,65.76502,11.24917,0.3082491
32,3.785771972725566,-16.543617025715406,65.08648000000001,11.52352,0.30018670000000003
33,,,64.86839,12.140799999999999,0.25989100000000004
34,4.106110643026742,-12.521538225497416,64.34299,12.48373,0.25810900000000003
