,gleak (nS),Eleak (mV),cap (pF),rseries (MOhms),rseal (GOhms)
0,1.1850151338766868,44.95021270535738,26.95551,7.1339879999999996,0.5473798000000001
1,1.2417184696286863,40.188726051195204,27.04905,7.27116,0.49535720000000005
2,1.3679751373406646,24.238318235102355,27.40166,7.682678999999999,0.5642385000000001
3,1.4813118414576032,23.579451511060448,27.28242,7.408334,0.5108086000000001
4,1.3629867732871461,30.03093583176946,27.1061,7.339747,0.5273295
5,1.5551105731145332,13.98452577718203,27.22766,7.339747,0.5313235000000001
6,1.4903703914841593,22.931163106114777,27.53245,7.1339879999999996,0.5172985
7,1.5203053433008926,26.00114359979831,27.61619,6.653881999999999,0.49391330000000006
8,1.525596115412552,17.170371294509312,27.9019,6.653881999999999,0.5144928000000001
9,1.5161410976201257,15.620940316625411,27.395529999999997,6.585296,0.5315985000000001
10,1.4250953928978687,26.02849926642066,27.916030000000003,6.653881999999999,0.5450799000000001
11,1.303095576301236,41.3841482892158,27.932940000000002,6.585296,0.5025973
12,1.248907566194388,43.63899266128776,28.025879999999997,6.585296,0.49523910000000004
13,1.5154939169309225,28.526511988074596,28.1572,6.585296,0.4987204
14,1.4025155388457566,33.82575051473903,28.122590000000002,6.585296,0.48801730000000004
15,1.3900926662553106,40.892197037896985,28.15728,6.51671,0.48387440000000004
16,1.5614934157788671,27.853872337529754,28.3553,6.51671,0.4538861
17,1.735431928338227,17.435199824747798,28.584979999999998,6.585296,0.4729533
18,1.6688862748804982,29.99250602981461,28.67393,6.585296,0.4048507
19,1.4088131055048734,61.62959954605055,28.35062,6.585296,0.4447304
20,1.4556162467508118,43.478877402740345,28.54078,6.585296,0.46645000000000003
21,1.6861900173316038,25.22340825194733,28.785539999999997,6.585296,0.47389960000000003
22,1.9032444387301604,16.23233095727618,28.70719,6.585296,0.45858360000000004
23,2.043118678455386,4.982649342884061,28.24897,6.51671,0.43811720000000004
24,1.5276565756529605,33.75989240909611,28.6343,6.653881999999999,0.457434
25,,,28.72514,6.585296,0.49718140000000005
26,1.5093367794770045,27.679068715775635,28.758,6.585296,0.4670301
27,1.5238696652516552,33.11079169982384,28.486050000000002,6.585296,0.4993634
28,1.6429274028758432,32.83692572567631,28.26086,6.585296,0.49969070000000004
29,1.4958330196708634,47.85234866655117,28.8114,6.653881999999999,0.4581137
30,1.3200139361331538,75.22887859279011,28.59713,6.653881999999999,0.48729940000000005
31,1.5468944412451564,58.5246827104966,28.9288,6.722468999999999,0.46834210000000004
32,2.123835631623343,14.340437111836602,28.7636,6.722468999999999,0.424918
33,,,33.492490000000004,7.1339879999999996,0.305505
34,1.9146419428736556,61.752598903001235,29.478029999999997,6.791055999999999,0.30500950000000004
