,gleak (nS),Eleak (mV),cap (pF),rseries (MOhms),rseal (GOhms)
0,5.3465754003491295,-13.29165504365074,58.6533,6.448124,0.2138083
1,4.82607329938609,-4.2515795685828985,59.25525,6.448124,0.21774410000000002
2,5.973688682567638,-27.273887190084526,60.39666999999999,6.51671,0.21962
3,4.76102320774103,-7.1439632555803385,58.87799,6.585296,0.22693090000000002
4,4.886304422988002,-13.634512143230777,58.52296,6.722468999999999,0.23426010000000003
5,4.825516181001621,-10.834844784069544,59.77556,6.791055999999999,0.23756210000000003
6,4.669523921773461,-13.226112479360408,59.24587,6.859642,0.24708460000000002
7,4.270862546820324,-6.8004928280675,59.204789999999996,6.928228,0.2490282
8,4.390485457245061,-7.929653882815069,58.989790000000006,7.065401,0.2520005
9,4.320656191760651,-4.853730605341667,58.01995,6.996815,0.2467328
10,4.880365212528897,-16.68493612813268,58.67689,7.065401,0.2473855
11,4.671809529258308,-14.174760898990964,58.31427,7.1339879999999996,0.2474059
12,4.5076011701918235,-10.015484843355917,59.11646,7.065401,0.2429531
13,4.626942396334508,-13.974415700530857,58.32858,7.27116,0.2439771
14,4.659829280386932,-13.999453302895256,58.78768,7.408334,0.24645850000000002
15,4.423285430759495,-9.173850282598641,58.2936,7.614091999999999,0.24351260000000002
16,4.58648681010997,-13.886053724399538,59.63438,7.751265999999999,0.25040090000000004
17,4.417215712310202,-9.983047739182771,58.97325000000001,8.025611,0.24976220000000002
18,4.591229428326509,-14.410403210904798,57.74937,8.094198,0.2497994
19,4.411066864994688,-9.588968781024935,58.6443,8.43713,0.24806630000000002
20,4.015876379678516,-0.4098979477793072,57.926959999999994,8.642889,0.2443237
21,4.314973299612595,-10.151605958637727,57.58856,9.39734,0.248875
22,4.238724998867469,-8.666773237714684,57.06336,10.974829999999999,0.2516436
23,4.603779333596286,-17.605694652332225,56.42575,11.52352,0.2624252
24,4.166148066604439,-7.462744285563017,56.08934,12.00362,0.2577622
25,,,57.21412,12.55232,0.261013
26,4.406466491244374,-15.00211478307344,57.218399999999995,13.03242,0.258886
27,4.150172120376155,-6.180783055521843,55.39143,13.581109999999999,0.2549949
28,4.306554779066948,-5.543862553197417,55.50691,14.1298,0.249396
29,4.7834635635388,-15.234702562283678,56.169850000000004,14.67849,0.24036760000000001
30,4.775474723811232,-14.26693715635323,54.693239999999996,15.09001,0.2514249
31,4.61969098754608,-8.191013328987282,56.28983,15.227189999999998,0.2394196
32,5.105959645229315,-17.400457362968165,54.732189999999996,15.707289999999999,0.23800100000000002
33,,,54.94816,16.46174,0.23055230000000002
34,4.497830841883278,-2.618464315329746,54.74042,16.804669999999998,0.2241536
