,gleak (nS),Eleak (mV),cap (pF),rseries (MOhms),rseal (GOhms)
0,1.6402416347631836,-5.503131260702541,29.87726,12.55232,0.5650755000000001
1,1.7370421887535927,-2.9357216614484036,29.860910000000004,12.27797,0.5128520000000001
2,1.6571683023658146,6.776620267188929,30.05194,12.41514,0.4690747
3,1.5787300383029237,22.102704496587595,30.143710000000002,11.866449999999999,0.4258854
4,2.1190376620571416,-1.6038792819960015,29.780219999999996,11.866449999999999,0.40922410000000004
5,1.5559077321411825,47.86046181854178,29.51205,12.07221,0.3627423
6,1.9385464774197063,27.289585503653054,29.75791,12.55232,0.34394070000000004
7,1.9591106905851645,23.327250930110853,29.484550000000002,12.140799999999999,0.3533582
8,1.8198047113299785,37.04252857572637,29.253619999999998,12.00362,0.345573
9,1.8248489667973617,36.087248671679795,28.43569,12.00362,0.3480568
10,2.0081197868228244,21.02923226867847,29.50284,12.55232,0.3647269
11,1.853400071419644,37.24859253915819,28.37774,12.140799999999999,0.4180185
12,2.058011459713196,24.032353637486644,28.56079,12.27797,0.3804407
13,1.9454090230645453,33.21434301743927,28.20219,12.68949,0.33686360000000004
14,2.0595077097600587,20.09904089641716,28.421609999999998,12.895249999999999,0.3555496
15,2.0316405714430754,20.80435002333994,27.633200000000002,12.68949,0.35267940000000003
16,2.0311576560195883,26.188433412009793,28.49239,13.30677,0.3422924
17,1.984419796300924,30.24889808930391,27.29146,13.51253,0.3370116
18,2.301465041696606,9.974955516434612,26.67712,13.99263,0.3460285
19,2.181301262391432,15.62962922595747,26.88795,14.40415,0.3506628
20,2.3170162372766168,10.444057505473086,26.49082,13.99263,0.3388508
21,2.385361482414551,6.616530951489438,25.854879999999998,14.33556,0.3399478
22,2.147256081846725,20.823355614615654,25.93215,14.40415,0.335907
23,2.3428364655437686,7.440860934953031,25.49985,14.33556,0.3396893
24,2.613229215844475,-0.591412317930173,25.87305,14.747079999999999,0.3313547
25,,,23.95558,14.47274,0.34808920000000004
26,2.1289903598084847,18.265540940925508,25.4544,14.815669999999999,0.34140990000000004
27,2.5491198224662575,-0.20894036906257557,25.22907,15.432939999999999,0.3279164
28,2.0805975932813663,26.06818491662226,24.75627,14.88425,0.3419951
29,2.170084377288489,22.92523935136527,25.06352,15.432939999999999,0.3661669
30,2.0022391619595092,35.807298407871635,25.07818,15.91305,0.39954710000000004
31,1.7758305590711685,54.91733029282222,25.244970000000002,15.707289999999999,0.36114090000000004
32,2.2677074046800794,24.216879038245757,24.4087,15.36436,0.3452176
33,,,24.26809,15.981639999999999,0.3144042
34,2.2988612270760425,45.399026768064815,22.821180000000002,16.11881,0.2668167
