,gleak (nS),Eleak (mV),cap (pF),rseries (MOhms),rseal (GOhms)
0,2.374587574813327,-3.6533925396573355,59.090109999999996,6.859642,0.40054290000000004
1,2.4295568958151077,-4.7333905555288425,59.14643,6.791055999999999,0.4008356
2,2.3082036739408887,0.6469844611233583,59.22034000000001,6.791055999999999,0.3999648
3,2.416999997664645,-7.1928290334798834,58.95515,6.379537,0.4095713
4,2.2466295673308223,3.8556188227709507,58.55565,6.51671,0.39703570000000005
5,2.3205254078902136,-1.1639699834348995,58.717130000000004,6.585296,0.4039381
6,2.371987682755091,-2.1738379140908397,59.218869999999995,6.653881999999999,0.4116388
7,2.5991453750078093,-9.504974111245291,59.08257999999999,6.653881999999999,0.3893496
8,2.35800626720273,2.240026260482338,58.601490000000005,6.722468999999999,0.3958593
9,2.499294325360065,-8.208281985552581,58.17775,6.791055999999999,0.4093024
10,2.2577489328214813,2.7048084921180156,58.5241,6.859642,0.4057233
11,8.32973993906601,-38.16146773347015,59.26241,6.859642,0.23268640000000002
12,2.1094295369243614,-13.744216188612688,58.54456,6.31095,0.5206500000000001
13,2.0985659776579286,-13.397505832912854,58.91849,6.105192,0.5155377
14,1.944786674596975,-1.1015792560021402,58.64373,6.1737779999999995,0.49461970000000005
15,2.26867513257623,-10.981255725070554,58.5214,6.1737779999999995,0.467492
16,2.3485190833307286,-14.894167952336737,58.6742,6.1737779999999995,0.47160270000000004
17,2.4680089646846093,-15.02080021088448,58.58619,6.242363999999999,0.4736328
18,2.0068017199332973,4.199672689744965,58.51979,6.242363999999999,0.4573471
19,2.1122438827636834,0.32537089972665884,58.32329,6.242363999999999,0.44176550000000003
20,2.1728311060281795,-2.1914646351113727,58.17237,6.242363999999999,0.4559535
21,2.116756653348381,-5.997313710175575,58.09114,6.31095,0.46878810000000004
22,2.2406628306204692,-7.9711624348153,57.78888,6.242363999999999,0.47374530000000004
23,1.9084116451082533,2.0694018865712978,58.19899,6.242363999999999,0.5118783
24,2.241198282655897,-18.203614428914506,57.9112,6.31095,0.5121849
25,,,58.02235,6.31095,0.5033380000000001
26,2.2728247758451,-14.693688243288701,58.45875,6.31095,0.5061472
27,2.3710608791473997,-17.744112477811285,58.070910000000005,6.379537,0.5058991
28,1.7869421836142518,10.792421730797848,57.13201,6.31095,0.50139
29,2.8150121323106703,-27.82361090430489,58.250060000000005,6.379537,0.46322270000000004
30,2.680139117716664,-29.68876390279415,57.73381,6.379537,0.5345342000000001
31,2.341403370672956,-15.991806674142449,58.27756000000001,6.448124,0.5090572
32,2.271666613440389,-7.048082761383849,57.280429999999996,6.448124,0.48799800000000004
33,,,60.14511,6.653881999999999,0.39730980000000005
34,2.846779086583822,-13.754087712406195,57.58645,6.791055999999999,0.423337
