,gleak (nS),Eleak (mV),cap (pF),rseries (MOhms),rseal (GOhms)
0,4.324623329730067,-36.21199821388879,42.29372,8.711475,0.3891195
1,3.7391179183133887,-33.2374328570657,42.573879999999996,10.42614,0.4284606
2,3.5311392361948566,-32.9607305260739,43.75333,8.368542999999999,0.43578300000000003
3,3.785643736889994,-36.87583554844583,45.426159999999996,7.888438,0.43043990000000004
4,3.860654581557734,-33.32243127798729,47.84073,7.819852,0.4000861
5,4.55643904476615,-41.40638523901564,58.489830000000005,8.574302,0.3859463
6,3.7341905404859714,-30.831823848377496,63.42141,8.848647999999999,0.3895807
7,3.696113642679172,-32.451753702488986,66.33484,8.780062,0.3991731
8,3.5585969523517544,-28.419491346932887,67.84961,8.848647999999999,0.40335020000000005
9,3.4971434900415495,-24.20806086607425,67.86353,9.122994,0.3842605
10,3.767008280351785,-29.93557267839475,68.98878,9.39734,0.3856278
11,4.191136766944981,-36.5635074762736,68.66501,9.740272,0.39686390000000005
12,4.104914097530303,-35.38919455843232,68.44713999999999,10.15179,0.374255
13,4.185870314827543,-31.861927200570534,67.90564,9.808857999999999,0.3564718
14,4.634444585131058,-34.27490634223174,67.58889,9.877443999999999,0.3318044
15,4.646565503909177,-29.885347046055266,66.58867,10.28896,0.32042980000000004
16,5.976476272342068,-41.45974137306723,66.05284,10.83765,0.3036787
17,5.735042576672236,-41.62782168261426,66.25714,11.45493,0.29976790000000003
18,5.3583413521150955,-37.733970147340266,66.40117000000001,11.59211,0.3020717
