,gleak (nS),Eleak (mV),cap (pF),rseries (MOhms),rseal (GOhms)
0,0.8683743078683452,52.512593438687546,20.90785,10.014619999999999,0.7254629
1,0.9485752439312044,50.7689083594168,21.26605,10.014619999999999,0.6498259000000001
2,1.3052254200356157,28.747031539787272,21.750950000000003,9.740272,0.5837608000000001
3,1.3002764014230812,50.530574253359084,22.62877,7.614091999999999,0.4735125
4,1.3603530245329287,70.50775991144475,23.283009999999997,9.671685,0.4191377
5,1.8638635327496242,36.023818221813194,23.73323,7.47692,0.3967425
6,1.8489863358886833,51.290442756028234,23.64114,9.808857999999999,0.35695560000000004
7,2.11601545662803,53.564633309107876,23.958099999999998,7.682678999999999,0.31409990000000004
8,2.533282311176111,47.0728534129785,23.10733,7.682678999999999,0.2615274
9,2.4454671756631146,79.58951030625025,23.10659,7.819852,0.2277507
10,3.7137705433836836,61.06033748964146,22.15838,6.928228,0.1591393
11,1.2377462538935573,35.63888455029293,21.81588,10.014619999999999,0.6399203
12,1.2964531067076974,36.384551942791376,21.06347,10.014619999999999,0.63339
13,0.9681365097905207,99.7245287781535,21.34069,10.0832,0.5469649000000001
14,1.1129267222491248,90.32905839742054,21.62689,9.946031,0.4932189
15,1.543068102115096,63.16068146729171,21.32271,10.28896,0.4242211
16,1.2986951257029484,105.4680288052631,22.01332,10.35755,0.39066470000000003
17,2.2004972235378646,61.34230950541318,22.138189999999998,8.23137,0.26044080000000003
18,2.907636527973473,31.25039734732201,21.778869999999998,8.299957,0.2517314
