,gleak (nS),Eleak (mV),cap (pF),rseries (MOhms),rseal (GOhms)
0,1.9742699894088964,14.805891422290534,20.81923,9.534512,0.3973225
1,1.9392082959728805,15.450611097859817,20.50505,9.808857999999999,0.3983013
2,1.9971470870446444,17.52081477841335,20.90362,10.15179,0.3838611
3,2.2206796669035858,6.781183421661376,21.26086,10.28896,0.3739042
4,1.9551602301104405,20.973581186334716,20.589570000000002,10.56331,0.37390880000000004
5,2.1229792150868523,15.665182868786031,21.079639999999998,11.04341,0.3591685
6,1.8671608117150391,33.8309814748171,20.50638,11.24917,0.3691876
7,2.2096803315811657,17.102716386363706,21.04304,11.45493,0.3487372
8,2.278835509001655,14.895481564923774,20.19297,11.24917,0.33647760000000004
9,2.2423351977396266,16.724842018661263,19.61138,11.52352,0.34458690000000003
10,2.123820508525212,28.92812839727255,19.633399999999998,11.24917,0.32200280000000003
11,2.2780660716227183,22.638885321926065,19.27553,11.112,0.32077
12,2.4984749664107397,10.941152747491323,18.480040000000002,11.59211,0.32708380000000004
13,2.469585545793238,15.240931540767335,18.314610000000002,11.31776,0.3207872
14,2.469452591340445,22.26787505191377,18.14288,11.52352,0.2944241
15,2.3428345008357274,35.76192636876277,17.573130000000003,11.660689999999999,0.2838702
16,2.8897863919527924,14.644576015984278,16.84599,11.660689999999999,0.2735731
17,3.226109763047518,21.976641559177423,16.27719,11.935039999999999,0.2273396
18,3.6323966578042968,8.392808236637155,16.2331,12.27797,0.23174840000000002
