,gleak (nS),Eleak (mV),cap (pF),rseries (MOhms),rseal (GOhms)
0,1.852242858289333,-15.051286275622818,46.749449999999996,10.49472,0.5945661
1,2.104488754967507,-17.861127995051262,47.184979999999996,10.700479999999999,0.5650484
2,2.3037851114213623,-17.69833138328859,47.011,10.83765,0.4971881
3,2.1778711144518548,-10.746318731943624,47.55808,10.700479999999999,0.46277250000000003
4,2.2464314866088158,-8.891842674209801,47.18356,10.700479999999999,0.4618507
5,2.1202752858699374,-1.8622343555042062,48.02364,10.83765,0.4359735
6,2.2923312855653264,-8.767003955904112,48.27171,10.974829999999999,0.4336412
7,2.2322803850795103,-1.575607760466781,48.12416,11.180589999999999,0.4381641
8,2.7686725064124578,-18.610132851595452,48.56644,11.38635,0.4270414
9,3.212141045348036,-27.517030220140537,48.55422,11.866449999999999,0.3968218
10,2.4064115173120775,-1.318680336936121,48.02051,12.20938,0.392299
11,3.0588134249133017,-18.185730939951007,48.79009,12.620899999999999,0.37547650000000005
12,2.6006984732293477,-4.285322993254722,48.12106,13.23818,0.3727672
13,2.845630817557329,-12.190869090228817,47.32372,13.6497,0.37616120000000003
14,3.1743858543098584,-8.238885424945076,47.968219999999995,12.826659999999999,0.3314551
15,2.838617073840914,3.1792640873302873,47.13367,13.16959,0.3228996
16,3.390950031921706,-12.127391124236688,46.58143,11.660689999999999,0.33077700000000004
17,3.684890385985532,-6.605717902782385,46.155319999999996,11.59211,0.27166480000000004
18,4.393253268628154,-17.325307188833136,47.15523,10.56331,0.25525770000000003
