,gleak (nS),Eleak (mV),cap (pF),rseries (MOhms),rseal (GOhms)
0,4.200761985519243,-5.474526424795442,62.43781,7.065401,0.2465226
1,4.416518368364939,-1.8615861803825142,65.21408000000001,6.448124,0.2205733
2,4.455979130775897,-12.099047093451194,64.37303,6.242363999999999,0.2447495
3,4.368432302572793,-6.822971927484457,64.37315,6.1737779999999995,0.23084870000000002
4,3.8544227886426814,5.641395462696071,64.94250000000001,6.1737779999999995,0.2247431
5,4.086779815393806,4.150979797136318,70.64496,6.448124,0.22426290000000002
6,5.676529401516807,-20.219839824502333,72.19744,6.653881999999999,0.2239875
7,5.006058412537487,-8.466571983608727,75.70080999999999,6.996815,0.2093497
8,4.0123312898455055,0.2632128380675464,78.77753,7.339747,0.2276891
9,3.9238815931759223,-6.494555795112488,83.96291,7.751265999999999,0.2539444
10,3.276811631404647,-1.1550185338120424,94.4063,8.642889,0.28535160000000004
11,3.005397753983378,4.150545653797589,98.07075,8.780062,0.296655
12,3.340989479505122,-4.763793470816354,100.113,9.054407,0.2998911
13,3.56929053770151,-7.920865959867479,101.74459999999999,9.39734,0.2876983
14,3.6635304994532603,-5.716703039940463,108.5261,9.19158,0.2742906
15,3.7054781440616393,-2.432393710607894,107.7382,9.740272,0.25605310000000003
16,3.897349368325885,0.16714396954044813,106.94340000000001,10.28896,0.2401127
17,4.112474268112657,0.17416768339133307,104.7306,10.42614,0.23110560000000002
18,4.26460255445123,-1.4356094934421577,103.0861,10.83765,0.22424770000000002
