,gleak (nS),Eleak (mV),cap (pF),rseries (MOhms),rseal (GOhms)
0,4.357305039611189,17.857229967397338,51.406600000000005,11.31776,0.2166212
1,3.6091871770416755,39.262605438994534,51.98475,10.014619999999999,0.20973160000000002
2,3.959965826765962,27.966574362280532,51.526650000000004,10.0832,0.21331550000000002
3,4.3256349217656505,27.736657636701175,52.435379999999995,10.220379999999999,0.19200910000000002
4,3.8775785204284854,38.660873618846004,51.28848,10.220379999999999,0.194782
5,3.7217846093359466,35.52455911806561,52.54381,10.49472,0.20821240000000002
6,3.9459693643971807,31.02996413440193,51.599109999999996,10.700479999999999,0.1956272
7,4.011876733140931,23.259508008434416,52.68325,11.04341,0.2024321
8,3.7032199572333466,25.046941518166847,50.874190000000006,13.581109999999999,0.2232742
9,3.8370845842328465,21.988697183398855,48.94687,15.707289999999999,0.21567160000000002
10,4.116821414841599,18.178075829736507,48.13798,17.42195,0.1968253
11,3.9385156302330646,19.354024107618066,46.85837,18.65651,0.19685560000000002
12,4.204740464075386,18.007970202462943,45.44251,20.23399,0.1906371
13,3.814319703015651,27.83549227728085,44.16908,21.537139999999997,0.1966969
14,3.882938012848348,31.466312431329488,43.707010000000004,22.63452,0.19407400000000002
15,4.294202634150053,21.973345306996855,41.70666,23.18321,0.18274510000000002
16,4.451009237710102,24.864064107196842,41.1006,22.977449999999997,0.17038360000000002
17,5.371517860956631,21.982929595896515,36.9976,23.11462,0.14713310000000002
18,5.707543185570792,18.770702159816146,33.34196,24.7607,0.13515660000000002
