,gleak (nS),Eleak (mV),cap (pF),rseries (MOhms),rseal (GOhms)
0,4.197813481098473,-17.402453768652208,39.658860000000004,7.682678999999999,0.28185330000000003
1,4.241296597651367,-19.266204926812115,39.36787,8.025611,0.284148
2,4.3583548320888506,-19.6367976758382,40.23333,8.574302,0.2708922
3,4.244668154465287,-17.673497334643816,40.5362,9.19158,0.2850823
4,4.073032762352378,-17.890328236044567,40.53094,9.603099,0.2831983
5,4.095578542415175,-16.712822364972578,42.323429999999995,8.985821,0.2897074
6,4.364972924456386,-20.529668498373173,42.267109999999995,9.19158,0.2877675
7,3.6035757779266113,-4.121211282786573,42.267019999999995,9.534512,0.2735205
8,3.5215942396197817,-0.3140064826368721,41.788650000000004,9.808857999999999,0.2712435
9,4.353750411670519,-20.797338329505102,42.13796,10.0832,0.273563
10,3.9549658783429122,-13.105157400088432,41.90006,10.28896,0.27480720000000003
11,3.8761150842055097,-8.594103640811017,41.95102,10.83765,0.26584810000000003
12,4.037126533616593,-15.215966847859908,41.09121,10.90624,0.2733855
13,4.789870158671267,-19.619170330053446,38.73386,12.96383,0.24692150000000002
14,4.245920819740375,-7.588547837067108,38.32295,15.227189999999998,0.2436549
15,4.555158863209976,-12.363468698905272,37.606880000000004,16.73609,0.24574490000000002
16,4.660043258025334,-12.972180672470934,36.873479999999994,18.244989999999998,0.23822900000000002
17,4.325162806232034,-4.83009057324506,36.58829,20.43975,0.23301580000000002
18,4.401006724307202,-7.056528431648297,33.759209999999996,21.88007,0.22708070000000002
