;Sweep Count;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
;Sweep Time (s);371.000E-3;40.373E+0;80.373E+0;120.375E+0;160.374E+0;200.376E+0;240.377E+0;280.378E+0;320.378E+0;360.379E+0;400.380E+0;440.380E+0;480.381E+0;520.382E+0;560.383E+0
Sample Point;Sample Time (us);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);
1;0;-179.413E-12;-196.725E-12;-221.906E-12;-243.939E-12;-250.234E-12;-265.972E-12;-270.693E-12;-284.858E-12;-325.776E-12;-380.859E-12;-377.712E-12;-388.728E-12;-390.302E-12;-388.728E-12;-395.024E-12
2;100;-182.561E-12;-195.151E-12;-218.758E-12;-237.644E-12;-253.382E-12;-262.824E-12;-273.841E-12;-292.727E-12;-324.203E-12;-385.581E-12;-380.859E-12;-379.286E-12;-412.335E-12;-391.876E-12;-404.466E-12
3;200;-173.118E-12;-187.282E-12;-228.201E-12;-242.365E-12;-236.070E-12;-262.824E-12;-276.989E-12;-288.005E-12;-333.645E-12;-387.155E-12;-390.302E-12;-391.876E-12;-391.876E-12;-395.024E-12;-401.319E-12
4;300;-180.987E-12;-196.725E-12;-214.037E-12;-231.348E-12;-239.217E-12;-264.398E-12;-269.120E-12;-292.727E-12;-325.776E-12;-380.859E-12;-382.433E-12;-391.876E-12;-390.302E-12;-404.466E-12;-409.188E-12
5;400;-180.987E-12;-192.003E-12;-223.479E-12;-234.496E-12;-239.217E-12;-265.972E-12;-280.136E-12;-291.153E-12;-328.924E-12;-376.138E-12;-379.286E-12;-390.302E-12;-398.171E-12;-407.614E-12;-412.335E-12
6;500;-184.134E-12;-199.872E-12;-225.053E-12;-243.939E-12;-251.808E-12;-269.120E-12;-280.136E-12;-291.153E-12;-338.367E-12;-387.155E-12;-374.564E-12;-388.728E-12;-395.024E-12;-409.188E-12;-409.188E-12
7;600;-179.413E-12;-192.003E-12;-223.479E-12;-243.939E-12;-240.791E-12;-270.693E-12;-288.005E-12;-288.005E-12;-333.645E-12;-388.728E-12;-388.728E-12;-384.007E-12;-396.597E-12;-402.893E-12;-412.335E-12
8;700;-190.430E-12;-192.003E-12;-207.741E-12;-237.644E-12;-245.513E-12;-273.841E-12;-284.858E-12;-303.743E-12;-333.645E-12;-385.581E-12;-382.433E-12;-395.024E-12;-404.466E-12;-393.450E-12;-396.597E-12
9;800;-184.134E-12;-190.430E-12;-214.037E-12;-245.513E-12;-264.398E-12;-286.431E-12;-276.989E-12;-299.022E-12;-324.203E-12;-387.155E-12;-388.728E-12;-396.597E-12;-401.319E-12;-402.893E-12;-412.335E-12
10;900;-182.561E-12;-188.856E-12;-218.758E-12;-243.939E-12;-256.529E-12;-275.415E-12;-273.841E-12;-299.022E-12;-332.072E-12;-384.007E-12;-388.728E-12;-388.728E-12;-398.171E-12;-410.762E-12;-409.188E-12
11;1000;-177.839E-12;-199.872E-12;-226.627E-12;-250.234E-12;-256.529E-12;-273.841E-12;-276.989E-12;-286.431E-12;-327.350E-12;-391.876E-12;-395.024E-12;-377.712E-12;-401.319E-12;-398.171E-12;-410.762E-12
12;1100;-188.856E-12;-199.872E-12;-226.627E-12;-240.791E-12;-248.660E-12;-273.841E-12;-284.858E-12;-295.874E-12;-339.941E-12;-377.712E-12;-391.876E-12;-390.302E-12;-391.876E-12;-402.893E-12;-412.335E-12
13;1200;-176.265E-12;-193.577E-12;-223.479E-12;-234.496E-12;-243.939E-12;-270.693E-12;-275.415E-12;-295.874E-12;-332.072E-12;-385.581E-12;-385.581E-12;-395.024E-12;-399.745E-12;-409.188E-12;-404.466E-12
14;1300;-184.134E-12;-198.299E-12;-229.775E-12;-239.217E-12;-245.513E-12;-273.841E-12;-280.136E-12;-288.005E-12;-325.776E-12;-382.433E-12;-390.302E-12;-388.728E-12;-395.024E-12;-402.893E-12;-412.335E-12
15;1400;-179.413E-12;-195.151E-12;-217.184E-12;-242.365E-12;-242.365E-12;-265.972E-12;-280.136E-12;-291.153E-12;-333.645E-12;-388.728E-12;-390.302E-12;-385.581E-12;-399.745E-12;-398.171E-12;-406.040E-12
16;1500;-179.413E-12;-198.299E-12;-221.906E-12;-250.234E-12;-250.234E-12;-267.546E-12;-280.136E-12;-295.874E-12;-328.924E-12;-380.859E-12;-379.286E-12;-401.319E-12;-393.450E-12;-401.319E-12;-421.778E-12
17;1600;-174.692E-12;-206.168E-12;-215.610E-12;-243.939E-12;-254.955E-12;-265.972E-12;-269.120E-12;-288.005E-12;-325.776E-12;-384.007E-12;-382.433E-12;-391.876E-12;-393.450E-12;-406.040E-12;-410.762E-12
18;1700;-184.134E-12;-198.299E-12;-220.332E-12;-240.791E-12;-242.365E-12;-280.136E-12;-275.415E-12;-297.448E-12;-328.924E-12;-387.155E-12;-385.581E-12;-382.433E-12;-387.155E-12;-401.319E-12;-413.909E-12
19;1800;-182.561E-12;-182.561E-12;-210.889E-12;-229.775E-12;-243.939E-12;-288.005E-12;-272.267E-12;-303.743E-12;-322.629E-12;-388.728E-12;-384.007E-12;-390.302E-12;-391.876E-12;-402.893E-12;-415.483E-12
20;1900;-185.708E-12;-187.282E-12;-212.463E-12;-240.791E-12;-243.939E-12;-269.120E-12;-278.562E-12;-288.005E-12;-333.645E-12;-390.302E-12;-390.302E-12;-399.745E-12;-395.024E-12;-398.171E-12;-418.631E-12
21;2000;-185.708E-12;-198.299E-12;-204.594E-12;-242.365E-12;-245.513E-12;-272.267E-12;-280.136E-12;-286.431E-12;-333.645E-12;-380.859E-12;-382.433E-12;-393.450E-12;-395.024E-12;-402.893E-12;-406.040E-12
