;Sweep Count;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
;Sweep Time (s);371.000E-3;40.373E+0;80.373E+0;120.375E+0;160.374E+0;200.376E+0;240.377E+0;280.378E+0;320.378E+0;360.379E+0;400.380E+0;440.380E+0;480.381E+0;520.382E+0;560.383E+0
Sample Point;Sample Time (us);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);
34;3300;-122.756E-12;-143.216E-12;-157.380E-12;-136.921E-12;-135.347E-12;-157.380E-12;-174.692E-12;-204.594E-12;-247.086E-12;-374.564E-12;-421.778E-12;-417.057E-12;-421.778E-12;-420.204E-12;-432.795E-12
35;3400;-127.478E-12;-140.068E-12;-149.511E-12;-147.937E-12;-138.494E-12;-152.659E-12;-171.544E-12;-212.463E-12;-261.251E-12;-369.843E-12;-428.073E-12;-424.926E-12;-421.778E-12;-428.073E-12;-437.516E-12
36;3500;-127.478E-12;-141.642E-12;-144.790E-12;-143.216E-12;-136.921E-12;-140.068E-12;-168.396E-12;-210.889E-12;-262.824E-12;-380.859E-12;-413.909E-12;-424.926E-12;-417.057E-12;-417.057E-12;-445.385E-12
37;3600;-125.904E-12;-143.216E-12;-141.642E-12;-157.380E-12;-136.921E-12;-144.790E-12;-168.396E-12;-203.020E-12;-258.103E-12;-377.712E-12;-420.204E-12;-423.352E-12;-418.631E-12;-415.483E-12;-432.795E-12
38;3700;-125.904E-12;-143.216E-12;-143.216E-12;-154.232E-12;-147.937E-12;-147.937E-12;-174.692E-12;-206.168E-12;-253.382E-12;-385.581E-12;-418.631E-12;-413.909E-12;-421.778E-12;-418.631E-12;-429.647E-12
39;3800;-118.035E-12;-144.790E-12;-146.363E-12;-141.642E-12;-141.642E-12;-151.085E-12;-176.265E-12;-207.741E-12;-256.529E-12;-384.007E-12;-424.926E-12;-421.778E-12;-418.631E-12;-420.204E-12;-429.647E-12
40;3900;-124.330E-12;-147.937E-12;-151.085E-12;-140.068E-12;-130.625E-12;-155.806E-12;-176.265E-12;-207.741E-12;-256.529E-12;-384.007E-12;-415.483E-12;-420.204E-12;-420.204E-12;-417.057E-12;-439.090E-12
41;4000;-113.314E-12;-154.232E-12;-136.921E-12;-149.511E-12;-144.790E-12;-147.937E-12;-163.675E-12;-217.184E-12;-253.382E-12;-377.712E-12;-420.204E-12;-428.073E-12;-421.778E-12;-415.483E-12;-429.647E-12
42;4100;-125.904E-12;-152.659E-12;-141.642E-12;-144.790E-12;-133.773E-12;-152.659E-12;-173.118E-12;-212.463E-12;-254.955E-12;-384.007E-12;-418.631E-12;-410.762E-12;-429.647E-12;-412.335E-12;-434.369E-12
43;4200;-125.904E-12;-136.921E-12;-146.363E-12;-151.085E-12;-138.494E-12;-151.085E-12;-168.396E-12;-206.168E-12;-250.234E-12;-372.990E-12;-421.778E-12;-409.188E-12;-431.221E-12;-423.352E-12;-431.221E-12
44;4300;-132.199E-12;-133.773E-12;-149.511E-12;-144.790E-12;-133.773E-12;-160.528E-12;-169.970E-12;-210.889E-12;-253.382E-12;-371.417E-12;-424.926E-12;-407.614E-12;-435.942E-12;-424.926E-12;-437.516E-12
45;4400;-132.199E-12;-141.642E-12;-146.363E-12;-149.511E-12;-136.921E-12;-160.528E-12;-168.396E-12;-210.889E-12;-248.660E-12;-379.286E-12;-426.500E-12;-418.631E-12;-424.926E-12;-420.204E-12;-437.516E-12
46;4500;-124.330E-12;-138.494E-12;-143.216E-12;-146.363E-12;-144.790E-12;-163.675E-12;-168.396E-12;-201.446E-12;-250.234E-12;-385.581E-12;-421.778E-12;-418.631E-12;-420.204E-12;-424.926E-12;-429.647E-12
47;4600;-119.609E-12;-147.937E-12;-141.642E-12;-144.790E-12;-140.068E-12;-154.232E-12;-174.692E-12;-209.315E-12;-261.251E-12;-384.007E-12;-415.483E-12;-412.335E-12;-431.221E-12;-428.073E-12;-434.369E-12
48;4700;-127.478E-12;-152.659E-12;-143.216E-12;-146.363E-12;-132.199E-12;-144.790E-12;-163.675E-12;-198.299E-12;-262.824E-12;-372.990E-12;-426.500E-12;-410.762E-12;-426.500E-12;-421.778E-12;-435.942E-12
49;4800;-122.756E-12;-140.068E-12;-143.216E-12;-157.380E-12;-127.478E-12;-147.937E-12;-155.806E-12;-215.610E-12;-254.955E-12;-363.548E-12;-417.057E-12;-415.483E-12;-421.778E-12;-426.500E-12;-431.221E-12
50;4900;-121.183E-12;-141.642E-12;-147.937E-12;-147.937E-12;-132.199E-12;-154.232E-12;-154.232E-12;-217.184E-12;-269.120E-12;-368.269E-12;-420.204E-12;-412.335E-12;-429.647E-12;-415.483E-12;-431.221E-12
51;5000;-130.625E-12;-147.937E-12;-151.085E-12;-143.216E-12;-140.068E-12;-157.380E-12;-166.823E-12;-215.610E-12;-259.677E-12;-374.564E-12;-415.483E-12;-413.909E-12;-426.500E-12;-418.631E-12;-431.221E-12
52;5100;-127.478E-12;-141.642E-12;-146.363E-12;-152.659E-12;-127.478E-12;-144.790E-12;-168.396E-12;-212.463E-12;-247.086E-12;-382.433E-12;-423.352E-12;-418.631E-12;-415.483E-12;-407.614E-12;-437.516E-12
53;5200;-119.609E-12;-135.347E-12;-160.528E-12;-152.659E-12;-132.199E-12;-141.642E-12;-168.396E-12;-217.184E-12;-254.955E-12;-374.564E-12;-418.631E-12;-417.057E-12;-428.073E-12;-420.204E-12;-426.500E-12
54;5300;-121.183E-12;-124.330E-12;-135.347E-12;-147.937E-12;-138.494E-12;-154.232E-12;-162.101E-12;-199.872E-12;-245.513E-12;-379.286E-12;-413.909E-12;-407.614E-12;-429.647E-12;-420.204E-12;-428.073E-12
55;5400;-124.330E-12;-141.642E-12;-141.642E-12;-136.921E-12;-130.625E-12;-152.659E-12;-169.970E-12;-210.889E-12;-259.677E-12;-377.712E-12;-417.057E-12;-401.319E-12;-424.926E-12;-423.352E-12;-435.942E-12
56;5500;-124.330E-12;-138.494E-12;-152.659E-12;-141.642E-12;-141.642E-12;-154.232E-12;-169.970E-12;-210.889E-12;-258.103E-12;-379.286E-12;-410.762E-12;-409.188E-12;-418.631E-12;-412.335E-12;-439.090E-12
57;5600;-129.052E-12;-141.642E-12;-155.806E-12;-147.937E-12;-127.478E-12;-152.659E-12;-158.954E-12;-203.020E-12;-258.103E-12;-380.859E-12;-417.057E-12;-406.040E-12;-410.762E-12;-426.500E-12;-435.942E-12
58;5700;-129.052E-12;-138.494E-12;-141.642E-12;-147.937E-12;-135.347E-12;-158.954E-12;-160.528E-12;-207.741E-12;-262.824E-12;-385.581E-12;-420.204E-12;-421.778E-12;-420.204E-12;-412.335E-12;-432.795E-12
59;5800;-130.625E-12;-138.494E-12;-136.921E-12;-144.790E-12;-140.068E-12;-151.085E-12;-165.249E-12;-212.463E-12;-261.251E-12;-384.007E-12;-415.483E-12;-413.909E-12;-428.073E-12;-418.631E-12;-429.647E-12
60;5900;-127.478E-12;-141.642E-12;-147.937E-12;-135.347E-12;-135.347E-12;-151.085E-12;-174.692E-12;-212.463E-12;-262.824E-12;-382.433E-12;-413.909E-12;-420.204E-12;-428.073E-12;-421.778E-12;-434.369E-12
61;6000;-132.199E-12;-138.494E-12;-144.790E-12;-138.494E-12;-132.199E-12;-147.937E-12;-171.544E-12;-203.020E-12;-254.955E-12;-380.859E-12;-415.483E-12;-410.762E-12;-429.647E-12;-429.647E-12;-439.090E-12
62;6100;-127.478E-12;-138.494E-12;-141.642E-12;-147.937E-12;-136.921E-12;-146.363E-12;-184.134E-12;-209.315E-12;-256.529E-12;-371.417E-12;-412.335E-12;-412.335E-12;-420.204E-12;-428.073E-12;-431.221E-12
63;6200;-122.756E-12;-138.494E-12;-143.216E-12;-144.790E-12;-136.921E-12;-147.937E-12;-173.118E-12;-210.889E-12;-256.529E-12;-369.843E-12;-413.909E-12;-415.483E-12;-418.631E-12;-413.909E-12;-428.073E-12
64;6300;-135.347E-12;-144.790E-12;-147.937E-12;-141.642E-12;-136.921E-12;-152.659E-12;-165.249E-12;-209.315E-12;-254.955E-12;-377.712E-12;-407.614E-12;-415.483E-12;-413.909E-12;-415.483E-12;-439.090E-12
65;6400;-124.330E-12;-138.494E-12;-151.085E-12;-144.790E-12;-140.068E-12;-158.954E-12;-176.265E-12;-207.741E-12;-250.234E-12;-384.007E-12;-418.631E-12;-413.909E-12;-423.352E-12;-423.352E-12;-434.369E-12
66;6500;-122.756E-12;-135.347E-12;-144.790E-12;-149.511E-12;-140.068E-12;-149.511E-12;-169.970E-12;-214.037E-12;-253.382E-12;-371.417E-12;-406.040E-12;-413.909E-12;-421.778E-12;-424.926E-12;-431.221E-12
