;Sweep Count;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
;Sweep Time (s);371.000E-3;40.373E+0;80.373E+0;120.375E+0;160.374E+0;200.376E+0;240.377E+0;280.378E+0;320.378E+0;360.379E+0;400.380E+0;440.380E+0;480.381E+0;520.382E+0;560.383E+0
Sample Point;Sample Time (us);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);
1;0;-48.788E-12;-47.214E-12;-53.509E-12;-50.362E-12;-44.066E-12;-37.771E-12;-44.066E-12;-42.493E-12;-50.362E-12;-56.657E-12;-51.935E-12;-61.378E-12;-61.378E-12;-55.083E-12;-56.657E-12
2;100;-55.083E-12;-48.788E-12;-47.214E-12;-31.476E-12;-56.657E-12;-39.345E-12;-42.493E-12;-31.476E-12;-39.345E-12;-62.952E-12;-53.509E-12;-53.509E-12;-53.509E-12;-53.509E-12;-53.509E-12
3;200;-40.919E-12;-50.362E-12;-47.214E-12;-51.935E-12;-39.345E-12;-51.935E-12;-36.197E-12;-44.066E-12;-50.362E-12;-55.083E-12;-45.640E-12;-56.657E-12;-61.378E-12;-56.657E-12;-59.804E-12
4;300;-42.493E-12;-50.362E-12;-44.066E-12;-45.640E-12;-39.345E-12;-44.066E-12;-48.788E-12;-34.624E-12;-40.919E-12;-53.509E-12;-58.231E-12;-69.247E-12;-53.509E-12;-62.952E-12;-50.362E-12
5;400;-47.214E-12;-42.493E-12;-37.771E-12;-37.771E-12;-40.919E-12;-31.476E-12;-40.919E-12;-42.493E-12;-45.640E-12;-53.509E-12;-48.788E-12;-50.362E-12;-62.952E-12;-66.100E-12;-58.231E-12
6;500;-40.919E-12;-45.640E-12;-45.640E-12;-44.066E-12;-29.902E-12;-39.345E-12;-34.624E-12;-47.214E-12;-39.345E-12;-53.509E-12;-50.362E-12;-51.935E-12;-59.804E-12;-66.100E-12;-55.083E-12
7;600;-42.493E-12;-51.935E-12;-36.197E-12;-47.214E-12;-36.197E-12;-37.771E-12;-40.919E-12;-36.197E-12;-34.624E-12;-48.788E-12;-48.788E-12;-45.640E-12;-53.509E-12;-62.952E-12;-62.952E-12
8;700;-55.083E-12;-47.214E-12;-36.197E-12;-42.493E-12;-39.345E-12;-37.771E-12;-39.345E-12;-39.345E-12;-40.919E-12;-53.509E-12;-44.066E-12;-61.378E-12;-47.214E-12;-67.673E-12;-62.952E-12
9;800;-51.935E-12;-44.066E-12;-42.493E-12;-45.640E-12;-40.919E-12;-40.919E-12;-44.066E-12;-39.345E-12;-48.788E-12;-47.214E-12;-66.100E-12;-61.378E-12;-53.509E-12;-67.673E-12;-61.378E-12
10;900;-51.935E-12;-44.066E-12;-39.345E-12;-48.788E-12;-45.640E-12;-55.083E-12;-39.345E-12;-37.771E-12;-51.935E-12;-56.657E-12;-51.935E-12;-50.362E-12;-53.509E-12;-70.821E-12;-56.657E-12
11;1000;-53.509E-12;-42.493E-12;-44.066E-12;-44.066E-12;-50.362E-12;-47.214E-12;-39.345E-12;-39.345E-12;-47.214E-12;-64.526E-12;-51.935E-12;-55.083E-12;-59.804E-12;-66.100E-12;-50.362E-12
12;1100;-48.788E-12;-50.362E-12;-42.493E-12;-50.362E-12;-45.640E-12;-36.197E-12;-34.624E-12;-39.345E-12;-40.919E-12;-61.378E-12;-67.673E-12;-56.657E-12;-70.821E-12;-56.657E-12;-69.247E-12
13;1200;-47.214E-12;-50.362E-12;-44.066E-12;-36.197E-12;-47.214E-12;-53.509E-12;-45.640E-12;-48.788E-12;-45.640E-12;-56.657E-12;-58.231E-12;-53.509E-12;-51.935E-12;-77.116E-12;-61.378E-12
14;1300;-39.345E-12;-42.493E-12;-42.493E-12;-56.657E-12;-48.788E-12;-48.788E-12;-40.919E-12;-44.066E-12;-45.640E-12;-61.378E-12;-55.083E-12;-48.788E-12;-55.083E-12;-75.542E-12;-48.788E-12
15;1400;-45.640E-12;-50.362E-12;-50.362E-12;-48.788E-12;-36.197E-12;-40.919E-12;-44.066E-12;-39.345E-12;-48.788E-12;-55.083E-12;-48.788E-12;-56.657E-12;-56.657E-12;-62.952E-12;-62.952E-12
16;1500;-51.935E-12;-50.362E-12;-50.362E-12;-53.509E-12;-28.328E-12;-42.493E-12;-45.640E-12;-47.214E-12;-58.231E-12;-55.083E-12;-61.378E-12;-53.509E-12;-53.509E-12;-70.821E-12;-66.100E-12
17;1600;-56.657E-12;-51.935E-12;-40.919E-12;-45.640E-12;-48.788E-12;-47.214E-12;-48.788E-12;-53.509E-12;-45.640E-12;-50.362E-12;-62.952E-12;-48.788E-12;-55.083E-12;-64.526E-12;-58.231E-12
18;1700;-47.214E-12;-59.804E-12;-55.083E-12;-40.919E-12;-36.197E-12;-44.066E-12;-45.640E-12;-45.640E-12;-51.935E-12;-53.509E-12;-50.362E-12;-51.935E-12;-58.231E-12;-62.952E-12;-61.378E-12
19;1800;-50.362E-12;-56.657E-12;-51.935E-12;-47.214E-12;-47.214E-12;-45.640E-12;-36.197E-12;-40.919E-12;-48.788E-12;-55.083E-12;-56.657E-12;-56.657E-12;-58.231E-12;-73.969E-12;-64.526E-12
20;1900;-58.231E-12;-51.935E-12;-50.362E-12;-44.066E-12;-44.066E-12;-42.493E-12;-55.083E-12;-37.771E-12;-59.804E-12;-55.083E-12;-59.804E-12;-55.083E-12;-50.362E-12;-62.952E-12;-59.804E-12
21;2000;-51.935E-12;-42.493E-12;-47.214E-12;-45.640E-12;-48.788E-12;-53.509E-12;-51.935E-12;-39.345E-12;-45.640E-12;-55.083E-12;-53.509E-12;-51.935E-12;-53.509E-12;-61.378E-12;-66.100E-12
