;Sweep Count;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
;Sweep Time (s);371.000E-3;40.373E+0;80.373E+0;120.375E+0;160.374E+0;200.376E+0;240.377E+0;280.378E+0;320.378E+0;360.379E+0;400.380E+0;440.380E+0;480.381E+0;520.382E+0;560.383E+0
Sample Point;Sample Time (us);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);
1;0;-53.509E-12;-56.657E-12;-83.411E-12;-88.133E-12;-122.756E-12;-143.216E-12;-166.823E-12;-169.970E-12;-201.446E-12;-299.022E-12;-332.072E-12;-319.481E-12;-346.236E-12;-324.203E-12;-328.924E-12
2;100;-53.509E-12;-56.657E-12;-75.542E-12;-102.297E-12;-140.068E-12;-146.363E-12;-168.396E-12;-168.396E-12;-217.184E-12;-295.874E-12;-324.203E-12;-313.186E-12;-335.219E-12;-322.629E-12;-336.793E-12
3;200;-47.214E-12;-51.935E-12;-89.707E-12;-96.002E-12;-141.642E-12;-146.363E-12;-171.544E-12;-163.675E-12;-210.889E-12;-302.169E-12;-314.760E-12;-306.891E-12;-335.219E-12;-328.924E-12;-336.793E-12
4;300;-45.640E-12;-55.083E-12;-86.559E-12;-105.445E-12;-130.625E-12;-155.806E-12;-176.265E-12;-165.249E-12;-201.446E-12;-300.596E-12;-313.186E-12;-314.760E-12;-330.498E-12;-325.776E-12;-332.072E-12
5;400;-51.935E-12;-59.804E-12;-92.854E-12;-100.723E-12;-125.904E-12;-141.642E-12;-177.839E-12;-160.528E-12;-203.020E-12;-295.874E-12;-311.612E-12;-317.907E-12;-332.072E-12;-330.498E-12;-346.236E-12
6;500;-59.804E-12;-61.378E-12;-77.116E-12;-97.576E-12;-119.609E-12;-133.773E-12;-185.708E-12;-166.823E-12;-201.446E-12;-289.579E-12;-321.055E-12;-325.776E-12;-336.793E-12;-324.203E-12;-343.088E-12
7;600;-59.804E-12;-56.657E-12;-78.690E-12;-94.428E-12;-122.756E-12;-135.347E-12;-173.118E-12;-174.692E-12;-214.037E-12;-284.858E-12;-314.760E-12;-319.481E-12;-332.072E-12;-333.645E-12;-338.367E-12
8;700;-53.509E-12;-51.935E-12;-86.559E-12;-96.002E-12;-140.068E-12;-140.068E-12;-168.396E-12;-173.118E-12;-214.037E-12;-302.169E-12;-325.776E-12;-313.186E-12;-335.219E-12;-327.350E-12;-341.514E-12
9;800;-47.214E-12;-69.247E-12;-92.854E-12;-96.002E-12;-132.199E-12;-143.216E-12;-169.970E-12;-163.675E-12;-207.741E-12;-311.612E-12;-321.055E-12;-308.465E-12;-335.219E-12;-327.350E-12;-341.514E-12
10;900;-51.935E-12;-50.362E-12;-78.690E-12;-91.280E-12;-125.904E-12;-143.216E-12;-179.413E-12;-162.101E-12;-204.594E-12;-310.038E-12;-324.203E-12;-313.186E-12;-333.645E-12;-324.203E-12;-336.793E-12
11;1000;-48.788E-12;-51.935E-12;-72.395E-12;-92.854E-12;-133.773E-12;-147.937E-12;-184.134E-12;-160.528E-12;-203.020E-12;-305.317E-12;-325.776E-12;-313.186E-12;-332.072E-12;-335.219E-12;-333.645E-12
12;1100;-48.788E-12;-69.247E-12;-69.247E-12;-100.723E-12;-135.347E-12;-144.790E-12;-179.413E-12;-165.249E-12;-209.315E-12;-294.300E-12;-327.350E-12;-313.186E-12;-332.072E-12;-328.924E-12;-333.645E-12
13;1200;-56.657E-12;-62.952E-12;-83.411E-12;-94.428E-12;-132.199E-12;-144.790E-12;-176.265E-12;-176.265E-12;-210.889E-12;-302.169E-12;-316.334E-12;-322.629E-12;-332.072E-12;-313.186E-12;-333.645E-12
14;1300;-58.231E-12;-53.509E-12;-84.985E-12;-97.576E-12;-130.625E-12;-144.790E-12;-174.692E-12;-168.396E-12;-221.906E-12;-297.448E-12;-322.629E-12;-308.465E-12;-327.350E-12;-327.350E-12;-332.072E-12
15;1400;-58.231E-12;-53.509E-12;-80.264E-12;-97.576E-12;-129.052E-12;-141.642E-12;-162.101E-12;-173.118E-12;-199.872E-12;-297.448E-12;-311.612E-12;-314.760E-12;-314.760E-12;-328.924E-12;-333.645E-12
16;1500;-62.952E-12;-48.788E-12;-84.985E-12;-111.740E-12;-125.904E-12;-141.642E-12;-177.839E-12;-171.544E-12;-204.594E-12;-291.153E-12;-313.186E-12;-314.760E-12;-324.203E-12;-324.203E-12;-338.367E-12
17;1600;-55.083E-12;-58.231E-12;-83.411E-12;-105.445E-12;-130.625E-12;-146.363E-12;-171.544E-12;-163.675E-12;-207.741E-12;-299.022E-12;-316.334E-12;-321.055E-12;-330.498E-12;-325.776E-12;-332.072E-12
18;1700;-51.935E-12;-73.969E-12;-80.264E-12;-102.297E-12;-121.183E-12;-149.511E-12;-173.118E-12;-169.970E-12;-215.610E-12;-303.743E-12;-311.612E-12;-319.481E-12;-328.924E-12;-322.629E-12;-343.088E-12
19;1800;-53.509E-12;-58.231E-12;-88.133E-12;-107.018E-12;-127.478E-12;-147.937E-12;-173.118E-12;-174.692E-12;-206.168E-12;-308.465E-12;-314.760E-12;-325.776E-12;-338.367E-12;-330.498E-12;-341.514E-12
20;1900;-50.362E-12;-56.657E-12;-80.264E-12;-105.445E-12;-127.478E-12;-141.642E-12;-177.839E-12;-173.118E-12;-199.872E-12;-306.891E-12;-313.186E-12;-305.317E-12;-335.219E-12;-338.367E-12;-335.219E-12
21;2000;-55.083E-12;-59.804E-12;-73.969E-12;-107.018E-12;-129.052E-12;-151.085E-12;-173.118E-12;-166.823E-12;-204.594E-12;-302.169E-12;-317.907E-12;-308.465E-12;-338.367E-12;-324.203E-12;-335.219E-12
