;Sweep Count;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
;Sweep Time (s);371.000E-3;40.373E+0;80.373E+0;120.375E+0;160.374E+0;200.376E+0;240.377E+0;280.378E+0;320.378E+0;360.379E+0;400.380E+0;440.380E+0;480.381E+0;520.382E+0;560.383E+0
Sample Point;Sample Time (us);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);
1;0;-14.164E-12;-11.017E-12;0.000E+0;-18.886E-12;-11.017E-12;-9.443E-12;-6.295E-12;0.000E+0;-15.738E-12;-94.428E-12;-23.607E-12;-34.624E-12;-66.100E-12;-121.183E-12;-55.083E-12
2;100;-12.590E-12;0.000E+0;-11.017E-12;-11.017E-12;0.000E+0;-9.443E-12;-3.148E-12;0.000E+0;-20.459E-12;-91.280E-12;-20.459E-12;-17.312E-12;-56.657E-12;-113.314E-12;-59.804E-12
3;200;-11.017E-12;-3.148E-12;-15.738E-12;3.148E-12;-3.148E-12;-15.738E-12;-6.295E-12;4.721E-12;-22.033E-12;-89.707E-12;-26.755E-12;-18.886E-12;-61.378E-12;-122.756E-12;-48.788E-12
4;300;-17.312E-12;-6.295E-12;-15.738E-12;-1.574E-12;-4.721E-12;-1.574E-12;0.000E+0;1.574E-12;-11.017E-12;-97.576E-12;-29.902E-12;-26.755E-12;-66.100E-12;-121.183E-12;-48.788E-12
5;400;-7.869E-12;-12.590E-12;-4.721E-12;-17.312E-12;0.000E+0;-7.869E-12;0.000E+0;0.000E+0;-14.164E-12;-70.821E-12;-25.181E-12;-28.328E-12;-66.100E-12;-122.756E-12;-56.657E-12
6;500;0.000E+0;-11.017E-12;-3.148E-12;-14.164E-12;0.000E+0;-14.164E-12;-4.721E-12;-6.295E-12;-22.033E-12;-89.707E-12;-29.902E-12;-28.328E-12;-55.083E-12;-122.756E-12;-59.804E-12
7;600;-15.738E-12;-6.295E-12;-12.590E-12;-4.721E-12;0.000E+0;-7.869E-12;-9.443E-12;-7.869E-12;-23.607E-12;-92.854E-12;-34.624E-12;-26.755E-12;-58.231E-12;-125.904E-12;-59.804E-12
8;700;-23.607E-12;-11.017E-12;3.148E-12;-14.164E-12;9.443E-12;-3.148E-12;-11.017E-12;-11.017E-12;-26.755E-12;-96.002E-12;-40.919E-12;-26.755E-12;-59.804E-12;-119.609E-12;-61.378E-12
9;800;-9.443E-12;-9.443E-12;0.000E+0;-15.738E-12;-3.148E-12;-18.886E-12;-7.869E-12;0.000E+0;-22.033E-12;-96.002E-12;-34.624E-12;-29.902E-12;-56.657E-12;-116.461E-12;-45.640E-12
10;900;0.000E+0;-4.721E-12;-4.721E-12;-14.164E-12;-9.443E-12;-29.902E-12;0.000E+0;0.000E+0;-12.590E-12;-108.592E-12;-29.902E-12;-26.755E-12;-62.952E-12;-133.773E-12;-48.788E-12
11;1000;-9.443E-12;-6.295E-12;-11.017E-12;-15.738E-12;-7.869E-12;-11.017E-12;-4.721E-12;0.000E+0;-22.033E-12;-105.445E-12;-34.624E-12;-29.902E-12;-58.231E-12;-118.035E-12;-48.788E-12
12;1100;-1.574E-12;-6.295E-12;-14.164E-12;-15.738E-12;0.000E+0;-7.869E-12;-4.721E-12;-6.295E-12;-20.459E-12;-91.280E-12;-39.345E-12;-23.607E-12;-56.657E-12;-113.314E-12;-48.788E-12
13;1200;-4.721E-12;0.000E+0;-6.295E-12;-9.443E-12;-12.590E-12;-6.295E-12;-3.148E-12;0.000E+0;-15.738E-12;-78.690E-12;-26.755E-12;-25.181E-12;-66.100E-12;-124.330E-12;-58.231E-12
14;1300;-1.574E-12;-11.017E-12;-3.148E-12;-4.721E-12;-3.148E-12;-17.312E-12;0.000E+0;-9.443E-12;-15.738E-12;-88.133E-12;-22.033E-12;-31.476E-12;-61.378E-12;-130.625E-12;-61.378E-12
15;1400;-17.312E-12;-7.869E-12;-4.721E-12;0.000E+0;9.443E-12;-6.295E-12;-4.721E-12;0.000E+0;-14.164E-12;-91.280E-12;-39.345E-12;-17.312E-12;-62.952E-12;-127.478E-12;-61.378E-12
16;1500;-7.869E-12;1.574E-12;-9.443E-12;-9.443E-12;9.443E-12;-11.017E-12;-14.164E-12;-4.721E-12;-20.459E-12;-88.133E-12;-34.624E-12;-23.607E-12;-58.231E-12;-121.183E-12;-59.804E-12
17;1600;-15.738E-12;-4.721E-12;-15.738E-12;-22.033E-12;-12.590E-12;-7.869E-12;-7.869E-12;1.574E-12;-25.181E-12;-81.838E-12;-29.902E-12;-26.755E-12;-61.378E-12;-121.183E-12;-53.509E-12
18;1700;-4.721E-12;-3.148E-12;-15.738E-12;-12.590E-12;-4.721E-12;-11.017E-12;0.000E+0;-4.721E-12;-25.181E-12;-89.707E-12;-26.755E-12;-26.755E-12;-47.214E-12;-122.756E-12;-59.804E-12
19;1800;-6.295E-12;0.000E+0;-11.017E-12;-17.312E-12;0.000E+0;-14.164E-12;0.000E+0;-23.607E-12;-18.886E-12;-94.428E-12;-25.181E-12;-33.050E-12;-62.952E-12;-127.478E-12;-66.100E-12
20;1900;-11.017E-12;-11.017E-12;-11.017E-12;-6.295E-12;1.574E-12;-12.590E-12;-6.295E-12;-12.590E-12;-23.607E-12;-92.854E-12;-34.624E-12;-20.459E-12;-61.378E-12;-135.347E-12;-59.804E-12
21;2000;-25.181E-12;-12.590E-12;0.000E+0;-6.295E-12;0.000E+0;-7.869E-12;-12.590E-12;3.148E-12;-25.181E-12;-92.854E-12;-26.755E-12;-20.459E-12;-61.378E-12;-130.625E-12;-51.935E-12
