;Sweep Count;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
;Sweep Time (s);371.000E-3;40.373E+0;80.373E+0;120.375E+0;160.374E+0;200.376E+0;240.377E+0;280.378E+0;320.378E+0;360.379E+0;400.380E+0;440.380E+0;480.381E+0;520.382E+0;560.383E+0
Sample Point;Sample Time (us);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);
46;4500;-103.871E-12;-113.314E-12;-88.133E-12;-75.542E-12;-61.378E-12;-81.838E-12;-61.378E-12;-64.526E-12;-69.247E-12;-80.264E-12;-107.018E-12;-782.178E-12;-143.216E-12;-160.528E-12;-187.282E-12
47;4600;-108.592E-12;-114.887E-12;-78.690E-12;-72.395E-12;-66.100E-12;-86.559E-12;-58.231E-12;-51.935E-12;-73.969E-12;-78.690E-12;-103.871E-12;-788.473E-12;-144.790E-12;-169.970E-12;-188.856E-12
48;4700;-103.871E-12;-113.314E-12;-89.707E-12;-70.821E-12;-72.395E-12;-83.411E-12;-64.526E-12;-61.378E-12;-77.116E-12;-72.395E-12;-99.149E-12;-779.031E-12;-144.790E-12;-171.544E-12;-192.003E-12
49;4800;-99.149E-12;-111.740E-12;-91.280E-12;-77.116E-12;-78.690E-12;-81.838E-12;-62.952E-12;-53.509E-12;-69.247E-12;-73.969E-12;-105.445E-12;-772.735E-12;-141.642E-12;-163.675E-12;-184.134E-12
50;4900;-110.166E-12;-116.461E-12;-102.297E-12;-84.985E-12;-72.395E-12;-61.378E-12;-64.526E-12;-62.952E-12;-78.690E-12;-80.264E-12;-102.297E-12;-775.883E-12;-132.199E-12;-171.544E-12;-198.299E-12
51;5000;-108.592E-12;-116.461E-12;-91.280E-12;-88.133E-12;-75.542E-12;-66.100E-12;-67.673E-12;-58.231E-12;-67.673E-12;-77.116E-12;-99.149E-12;-785.326E-12;-144.790E-12;-158.954E-12;-177.839E-12
52;5100;-108.592E-12;-111.740E-12;-86.559E-12;-81.838E-12;-66.100E-12;-78.690E-12;-64.526E-12;-69.247E-12;-70.821E-12;-75.542E-12;-91.280E-12;-775.883E-12;-138.494E-12;-169.970E-12;-188.856E-12
53;5200;-102.297E-12;-113.314E-12;-92.854E-12;-84.985E-12;-70.821E-12;-80.264E-12;-62.952E-12;-58.231E-12;-80.264E-12;-77.116E-12;-97.576E-12;-772.735E-12;-144.790E-12;-169.970E-12;-187.282E-12
54;5300;-100.723E-12;-118.035E-12;-88.133E-12;-77.116E-12;-69.247E-12;-77.116E-12;-58.231E-12;-55.083E-12;-77.116E-12;-80.264E-12;-94.428E-12;-780.604E-12;-143.216E-12;-163.675E-12;-184.134E-12
55;5400;-108.592E-12;-114.887E-12;-88.133E-12;-73.969E-12;-69.247E-12;-59.804E-12;-70.821E-12;-61.378E-12;-75.542E-12;-83.411E-12;-92.854E-12;-782.178E-12;-147.937E-12;-169.970E-12;-177.839E-12
56;5500;-102.297E-12;-108.592E-12;-84.985E-12;-78.690E-12;-64.526E-12;-69.247E-12;-73.969E-12;-70.821E-12;-78.690E-12;-81.838E-12;-100.723E-12;-785.326E-12;-140.068E-12;-169.970E-12;-184.134E-12
57;5600;-100.723E-12;-108.592E-12;-88.133E-12;-83.411E-12;-67.673E-12;-72.395E-12;-61.378E-12;-66.100E-12;-77.116E-12;-81.838E-12;-102.297E-12;-782.178E-12;-151.085E-12;-174.692E-12;-187.282E-12
58;5700;-102.297E-12;-102.297E-12;-92.854E-12;-84.985E-12;-67.673E-12;-69.247E-12;-67.673E-12;-67.673E-12;-78.690E-12;-80.264E-12;-105.445E-12;-771.162E-12;-143.216E-12;-163.675E-12;-196.725E-12
59;5800;-100.723E-12;-107.018E-12;-97.576E-12;-80.264E-12;-78.690E-12;-70.821E-12;-70.821E-12;-51.935E-12;-80.264E-12;-80.264E-12;-105.445E-12;-774.309E-12;-138.494E-12;-190.430E-12;-190.430E-12
60;5900;-105.445E-12;-113.314E-12;-97.576E-12;-86.559E-12;-70.821E-12;-73.969E-12;-70.821E-12;-55.083E-12;-67.673E-12;-77.116E-12;-84.985E-12;-779.031E-12;-135.347E-12;-174.692E-12;-196.725E-12
61;6000;-100.723E-12;-124.330E-12;-84.985E-12;-81.838E-12;-69.247E-12;-70.821E-12;-66.100E-12;-64.526E-12;-77.116E-12;-77.116E-12;-97.576E-12;-783.752E-12;-143.216E-12;-158.954E-12;-184.134E-12
62;6100;-103.871E-12;-113.314E-12;-94.428E-12;-75.542E-12;-67.673E-12;-66.100E-12;-70.821E-12;-58.231E-12;-73.969E-12;-70.821E-12;-91.280E-12;-774.309E-12;-152.659E-12;-166.823E-12;-182.561E-12
63;6200;-105.445E-12;-108.592E-12;-92.854E-12;-80.264E-12;-64.526E-12;-77.116E-12;-67.673E-12;-61.378E-12;-77.116E-12;-70.821E-12;-86.559E-12;-788.473E-12;-149.511E-12;-169.970E-12;-188.856E-12
64;6300;-108.592E-12;-108.592E-12;-97.576E-12;-73.969E-12;-70.821E-12;-72.395E-12;-69.247E-12;-59.804E-12;-67.673E-12;-77.116E-12;-100.723E-12;-782.178E-12;-140.068E-12;-171.544E-12;-179.413E-12
65;6400;-105.445E-12;-113.314E-12;-94.428E-12;-73.969E-12;-59.804E-12;-69.247E-12;-69.247E-12;-77.116E-12;-69.247E-12;-80.264E-12;-97.576E-12;-769.588E-12;-144.790E-12;-176.265E-12;-190.430E-12
66;6500;-110.166E-12;-110.166E-12;-91.280E-12;-75.542E-12;-66.100E-12;-70.821E-12;-61.378E-12;-67.673E-12;-72.395E-12;-80.264E-12;-99.149E-12;-771.162E-12;-154.232E-12;-166.823E-12;-187.282E-12
67;6600;-99.149E-12;-114.887E-12;-96.002E-12;-83.411E-12;-69.247E-12;-80.264E-12;-64.526E-12;-59.804E-12;-75.542E-12;-77.116E-12;-102.297E-12;-766.440E-12;-135.347E-12;-165.249E-12;-196.725E-12
68;6700;-97.576E-12;-114.887E-12;-96.002E-12;-73.969E-12;-62.952E-12;-72.395E-12;-67.673E-12;-55.083E-12;-75.542E-12;-67.673E-12;-94.428E-12;-783.752E-12;-144.790E-12;-173.118E-12;-182.561E-12
69;6800;-110.166E-12;-118.035E-12;-91.280E-12;-81.838E-12;-69.247E-12;-84.985E-12;-67.673E-12;-70.821E-12;-73.969E-12;-84.985E-12;-105.445E-12;-780.604E-12;-154.232E-12;-176.265E-12;-185.708E-12
70;6900;-108.592E-12;-121.183E-12;-100.723E-12;-81.838E-12;-64.526E-12;-75.542E-12;-61.378E-12;-62.952E-12;-72.395E-12;-84.985E-12;-92.854E-12;-779.031E-12;-146.363E-12;-171.544E-12;-193.577E-12
71;7000;-105.445E-12;-113.314E-12;-103.871E-12;-77.116E-12;-69.247E-12;-67.673E-12;-56.657E-12;-64.526E-12;-75.542E-12;-80.264E-12;-103.871E-12;-777.457E-12;-141.642E-12;-174.692E-12;-185.708E-12
72;7100;-105.445E-12;-116.461E-12;-107.018E-12;-75.542E-12;-66.100E-12;-64.526E-12;-62.952E-12;-67.673E-12;-69.247E-12;-73.969E-12;-100.723E-12;-782.178E-12;-140.068E-12;-171.544E-12;-188.856E-12
73;7200;-103.871E-12;-122.756E-12;-96.002E-12;-72.395E-12;-75.542E-12;-77.116E-12;-66.100E-12;-67.673E-12;-72.395E-12;-75.542E-12;-96.002E-12;-769.588E-12;-151.085E-12;-174.692E-12;-188.856E-12
74;7300;-105.445E-12;-130.625E-12;-97.576E-12;-80.264E-12;-69.247E-12;-72.395E-12;-66.100E-12;-72.395E-12;-73.969E-12;-86.559E-12;-102.297E-12;-772.735E-12;-136.921E-12;-163.675E-12;-188.856E-12
75;7400;-94.428E-12;-130.625E-12;-91.280E-12;-80.264E-12;-73.969E-12;-72.395E-12;-73.969E-12;-61.378E-12;-80.264E-12;-75.542E-12;-107.018E-12;-786.899E-12;-136.921E-12;-176.265E-12;-185.708E-12
76;7500;-94.428E-12;-118.035E-12;-97.576E-12;-83.411E-12;-69.247E-12;-67.673E-12;-66.100E-12;-67.673E-12;-77.116E-12;-77.116E-12;-107.018E-12;-782.178E-12;-143.216E-12;-184.134E-12;-190.430E-12
77;7600;-100.723E-12;-132.199E-12;-89.707E-12;-89.707E-12;-70.821E-12;-67.673E-12;-66.100E-12;-69.247E-12;-69.247E-12;-83.411E-12;-96.002E-12;-780.604E-12;-147.937E-12;-180.987E-12;-182.561E-12
78;7700;-113.314E-12;-132.199E-12;-94.428E-12;-73.969E-12;-81.838E-12;-75.542E-12;-69.247E-12;-72.395E-12;-66.100E-12;-77.116E-12;-97.576E-12;-775.883E-12;-151.085E-12;-163.675E-12;-190.430E-12
79;7800;-113.314E-12;-132.199E-12;-100.723E-12;-73.969E-12;-70.821E-12;-77.116E-12;-53.509E-12;-69.247E-12;-62.952E-12;-81.838E-12;-96.002E-12;-772.735E-12;-151.085E-12;-169.970E-12;-184.134E-12
80;7900;-113.314E-12;-135.347E-12;-96.002E-12;-83.411E-12;-66.100E-12;-64.526E-12;-69.247E-12;-66.100E-12;-73.969E-12;-78.690E-12;-100.723E-12;-774.309E-12;-147.937E-12;-157.380E-12;-174.692E-12
81;8000;-99.149E-12;-141.642E-12;-91.280E-12;-84.985E-12;-69.247E-12;-62.952E-12;-64.526E-12;-59.804E-12;-64.526E-12;-78.690E-12;-100.723E-12;-782.178E-12;-146.363E-12;-171.544E-12;-190.430E-12
82;8100;-96.002E-12;-138.494E-12;-105.445E-12;-81.838E-12;-69.247E-12;-78.690E-12;-67.673E-12;-61.378E-12;-72.395E-12;-89.707E-12;-88.133E-12;-774.309E-12;-152.659E-12;-173.118E-12;-182.561E-12
83;8200;-105.445E-12;-133.773E-12;-96.002E-12;-81.838E-12;-70.821E-12;-86.559E-12;-64.526E-12;-45.640E-12;-78.690E-12;-77.116E-12;-91.280E-12;-779.031E-12;-141.642E-12;-162.101E-12;-196.725E-12
84;8300;-102.297E-12;-114.887E-12;-111.740E-12;-80.264E-12;-67.673E-12;-70.821E-12;-59.804E-12;-59.804E-12;-81.838E-12;-73.969E-12;-113.314E-12;-779.031E-12;-138.494E-12;-166.823E-12;-179.413E-12
85;8400;-113.314E-12;-127.478E-12;-97.576E-12;-88.133E-12;-61.378E-12;-78.690E-12;-70.821E-12;-61.378E-12;-69.247E-12;-83.411E-12;-103.871E-12;-785.326E-12;-136.921E-12;-157.380E-12;-174.692E-12
86;8500;-102.297E-12;-130.625E-12;-97.576E-12;-83.411E-12;-67.673E-12;-80.264E-12;-58.231E-12;-58.231E-12;-75.542E-12;-69.247E-12;-107.018E-12;-774.309E-12;-136.921E-12;-155.806E-12;-176.265E-12
87;8600;-94.428E-12;-127.478E-12;-102.297E-12;-84.985E-12;-81.838E-12;-72.395E-12;-64.526E-12;-58.231E-12;-72.395E-12;-75.542E-12;-94.428E-12;-772.735E-12;-138.494E-12;-166.823E-12;-179.413E-12
88;8700;-96.002E-12;-135.347E-12;-96.002E-12;-69.247E-12;-73.969E-12;-62.952E-12;-55.083E-12;-69.247E-12;-61.378E-12;-77.116E-12;-100.723E-12;-782.178E-12;-146.363E-12;-160.528E-12;-184.134E-12
89;8800;-99.149E-12;-132.199E-12;-105.445E-12;-81.838E-12;-77.116E-12;-70.821E-12;-66.100E-12;-66.100E-12;-62.952E-12;-66.100E-12;-99.149E-12;-786.899E-12;-138.494E-12;-180.987E-12;-184.134E-12
90;8900;-108.592E-12;-135.347E-12;-92.854E-12;-83.411E-12;-73.969E-12;-77.116E-12;-75.542E-12;-64.526E-12;-66.100E-12;-81.838E-12;-103.871E-12;-772.735E-12;-146.363E-12;-163.675E-12;-190.430E-12
91;9000;-99.149E-12;-132.199E-12;-92.854E-12;-80.264E-12;-70.821E-12;-73.969E-12;-56.657E-12;-53.509E-12;-61.378E-12;-78.690E-12;-110.166E-12;-768.014E-12;-149.511E-12;-166.823E-12;-195.151E-12
92;9100;-102.297E-12;-125.904E-12;-99.149E-12;-73.969E-12;-72.395E-12;-73.969E-12;-53.509E-12;-58.231E-12;-75.542E-12;-67.673E-12;-103.871E-12;-774.309E-12;-149.511E-12;-173.118E-12;-187.282E-12
93;9200;-96.002E-12;-138.494E-12;-103.871E-12;-77.116E-12;-67.673E-12;-77.116E-12;-67.673E-12;-58.231E-12;-67.673E-12;-66.100E-12;-103.871E-12;-772.735E-12;-141.642E-12;-169.970E-12;-187.282E-12
94;9300;-94.428E-12;-132.199E-12;-102.297E-12;-80.264E-12;-72.395E-12;-69.247E-12;-66.100E-12;-67.673E-12;-69.247E-12;-73.969E-12;-103.871E-12;-783.752E-12;-147.937E-12;-169.970E-12;-187.282E-12
95;9400;-107.018E-12;-136.921E-12;-96.002E-12;-73.969E-12;-69.247E-12;-78.690E-12;-64.526E-12;-69.247E-12;-72.395E-12;-73.969E-12;-97.576E-12;-772.735E-12;-144.790E-12;-165.249E-12;-187.282E-12
96;9500;-103.871E-12;-140.068E-12;-108.592E-12;-80.264E-12;-75.542E-12;-75.542E-12;-77.116E-12;-50.362E-12;-70.821E-12;-73.969E-12;-105.445E-12;-774.309E-12;-144.790E-12;-168.396E-12;-182.561E-12
97;9600;-91.280E-12;-127.478E-12;-97.576E-12;-78.690E-12;-70.821E-12;-67.673E-12;-66.100E-12;-66.100E-12;-69.247E-12;-70.821E-12;-94.428E-12;-785.326E-12;-149.511E-12;-179.413E-12;-184.134E-12
98;9700;-97.576E-12;-125.904E-12;-96.002E-12;-80.264E-12;-72.395E-12;-81.838E-12;-59.804E-12;-56.657E-12;-66.100E-12;-75.542E-12;-92.854E-12;-782.178E-12;-136.921E-12;-174.692E-12;-177.839E-12
99;9800;-111.740E-12;-135.347E-12;-94.428E-12;-86.559E-12;-70.821E-12;-80.264E-12;-67.673E-12;-70.821E-12;-75.542E-12;-81.838E-12;-102.297E-12;-768.014E-12;-135.347E-12;-169.970E-12;-179.413E-12
100;9900;-110.166E-12;-125.904E-12;-103.871E-12;-77.116E-12;-70.821E-12;-75.542E-12;-62.952E-12;-61.378E-12;-72.395E-12;-69.247E-12;-83.411E-12;-774.309E-12;-147.937E-12;-168.396E-12;-188.856E-12
