,gleak (nS),Eleak (mV),cap (pF),rseries (MOhms),rseal (GOhms)
0,1.85553254938609,61.6011974037665,18.836679999999998,11.180589999999999,0.35001740000000003
1,2.0472401361065984,57.566851228818024,19.08766,9.260167,0.324431
2,2.074964932399712,65.37559932328462,19.42032,8.917235,0.2980796
3,2.333061124257996,63.177085479938306,18.921030000000002,8.780062,0.2776679
4,1.7176472250374901,84.46511802965499,19.13599,8.985821,0.3650779
5,1.7876428964087097,54.6802370148237,18.83727,8.848647999999999,0.39540020000000003
6,1.683564495930704,68.2328150782856,18.984740000000002,8.780062,0.38004960000000004
7,1.6347353909647584,76.03149049480915,19.46253,8.917235,0.37213430000000003
8,1.7459272514761917,75.46747450964615,19.288320000000002,8.917235,0.35127220000000003
9,1.675950699703979,78.5445478820093,19.218890000000002,8.985821,0.3803845
10,1.7796107586736118,70.28819461688002,19.264499999999998,8.985821,0.37993380000000004
11,1.657302252276774,75.20119087631684,19.319979999999997,9.122994,0.3826009
12,1.9850384430728247,52.09024290248105,19.08792,9.19158,0.37298620000000005
13,1.3898121411951694,72.8204985881542,19.19803,11.112,0.4741697
14,1.7097300786483054,45.5784772951906,18.908420000000003,9.260167,0.4653817
15,1.5492362127358776,59.113495813360466,18.65484,11.04341,0.47280920000000004
16,1.1291010166130337,74.47760610870552,18.64199,11.04341,0.6084323
17,0.9072834673987749,110.5798231705582,18.68158,11.04341,0.5673272
18,1.5555820170738557,29.46102244774353,18.688599999999997,11.04341,0.6088399
19,1.1440442721585224,74.60411084833198,18.78679,11.04341,0.5516118
20,0.8870689476732374,75.37959745674081,18.780189999999997,11.112,0.7745196000000001
21,0.9053705682758996,51.9219315233817,18.61765,10.90624,1.347819
22,0.9836773206190638,34.22030548028981,18.82244,11.04341,1.2317630000000002
23,0.861322532441108,56.21166235940214,19.407790000000002,11.180589999999999,1.258067
24,0.9731652516011616,35.76201346710483,19.16208,11.112,0.9071507000000001
25,,,19.050269999999998,11.112,1.00651
26,1.0446752141183449,27.482266108823108,19.112260000000003,11.112,1.1163500000000002
27,1.0998489528125774,18.16996607251162,19.24852,11.180589999999999,0.8494683000000001
28,0.7564796439327667,79.82683938070286,18.9684,11.180589999999999,0.7773822
29,0.7552014300838851,84.55713002845195,18.96497,11.112,0.9504779000000001
30,0.983771195240252,40.127621530302086,18.8752,11.112,0.8594845000000001
31,0.7555822551901086,92.3841881287507,19.0029,11.180589999999999,0.8805334
32,0.7363612372063231,96.4171954513805,19.27298,11.112,0.7388744
33,,,19.69726,11.24917,0.6395666
34,0.5712033336080037,169.3200080676357,19.54884,11.112,0.7592834
