,gleak (nS),Eleak (mV),cap (pF),rseries (MOhms),rseal (GOhms)
0,1.2443344993985868,1.6890643661835383,26.7698,7.888438,0.7288139
1,1.3266770356707693,-0.45880096918408875,26.918309999999998,7.819852,0.6946878000000001
2,1.3192354243704696,-0.5746230888930096,26.77537,7.614091999999999,0.6869419
3,1.2176914911389338,15.946582786243145,26.948030000000003,7.545506,0.6416542000000001
4,1.4017824258661888,2.299669264240084,26.86532,7.545506,0.6108163000000001
5,1.2614440660108406,14.050023589964132,26.91555,7.545506,0.634649
6,1.3419390457268487,8.647564903458235,26.74021,7.545506,0.6171113
7,1.2851835770432387,17.14808559739454,27.18805,7.682678999999999,0.5845853000000001
8,1.4005556758583786,14.420984334200039,27.21558,7.614091999999999,0.5580962
9,1.5533449303103906,2.2829285553536143,27.0334,7.614091999999999,0.5573258
10,1.72631039421004,-2.2819391350805116,27.02069,7.545506,0.5326092
11,1.4416061565858527,19.50563826785151,27.13571,7.545506,0.5218469
12,1.6797956989385459,3.2804159243134583,27.03828,7.614091999999999,0.5050012
13,1.5086669901352783,15.404549630828168,26.916819999999998,7.682678999999999,0.49882160000000003
14,1.8056695198739379,1.2778313848214806,27.11132,7.682678999999999,0.4787987
15,1.729614217234753,10.53274379110466,27.14758,7.682678999999999,0.4742467
16,1.6346292667731495,17.206113384421403,27.29256,7.682678999999999,0.4625445
17,1.762430179552767,11.90730720568889,26.738889999999998,7.751265999999999,0.4469561
18,1.9673936896596158,3.9800341266494152,26.86574,7.751265999999999,0.42769290000000004
19,1.7806428208377583,18.379630939952033,26.9346,7.819852,0.42587640000000004
20,1.9369985879819098,9.459109166915155,26.81428,7.819852,0.42793800000000004
21,2.001636102443139,8.564513462256835,26.956409999999998,7.888438,0.41233580000000003
22,1.8822447351404326,15.27455450326972,26.91961,7.819852,0.40989220000000004
23,1.8486073001046606,20.582130280974873,27.1511,7.819852,0.39955480000000004
24,2.083006166427143,7.629110728382959,27.26174,7.888438,0.39552990000000005
25,,,28.03443,7.957024,0.39912790000000004
26,1.6740490851896395,38.31716776274278,27.23588,8.025611,0.4027682
27,1.8620484672581843,26.06289941346611,27.22385,7.957024,0.37596620000000003
28,1.7854555086970436,33.16438273430806,27.37154,8.094198,0.37444910000000003
29,1.9030368770854151,29.503377448526855,27.12144,8.094198,0.3594662
30,2.1811107692334724,15.787778060359877,26.98155,8.094198,0.3490114
31,2.2805319503991175,13.016578173042756,27.08077,8.094198,0.3475419
32,2.100755953652211,21.870084071543815,26.941940000000002,8.162784,0.35025100000000003
33,,,27.156869999999998,8.43713,0.2542841
34,2.9398998808813412,20.074926453157868,26.250719999999998,8.505716,0.2545701
